gcm,period_scenario,temp_ch_ipcc,mass_remaining
mri-esm2-0,2041-2060_ssp126,1.996245046811256,22.706437190920923
ipsl-cm6a-lr,2041-2060_ssp126,2.049075466844948,37.00920559427175
ipsl-cm6a-lr,2041-2060_ssp126,2.049075466844948,61.456779569799686
ipsl-cm6a-lr,2041-2060_ssp126,2.049075466844948,30.8172890894862
ipsl-cm6a-lr,2041-2060_ssp126,2.049075466844948,21.66090696824189
gfdl-esm4,2041-2060_ssp370,2.049607531491984,44.929075189345234
gfdl-esm4,2041-2060_ssp370,2.049607531491984,61.60121314637762
gfdl-esm4,2041-2060_ssp370,2.049607531491984,37.964811944194096
gfdl-esm4,2041-2060_ssp370,2.049607531491984,25.3630037241751
mri-esm2-0,2061-2080_ssp126,2.0912659163195166,40.0036610982604
mri-esm2-0,2061-2080_ssp126,2.0912659163195166,55.74863958622211
mri-esm2-0,2061-2080_ssp126,2.0912659163195166,35.09144199079454
mri-esm2-0,2061-2080_ssp126,2.0912659163195166,23.13589459123097
mpi-esm1-2-hr,2041-2060_ssp370,2.092677030991532,40.75117604256101
mpi-esm1-2-hr,2041-2060_ssp370,2.092677030991532,62.05494016394504
mpi-esm1-2-hr,2041-2060_ssp370,2.092677030991532,38.82725665714417
mpi-esm1-2-hr,2041-2060_ssp370,2.092677030991532,24.71715336562457
mpi-esm1-2-hr,2041-2060_ssp585,2.1396524250416253,40.988596762200274
mpi-esm1-2-hr,2041-2060_ssp585,2.1396524250416253,65.43554421615625
mpi-esm1-2-hr,2041-2060_ssp585,2.1396524250416253,41.52154604531867
mpi-esm1-2-hr,2041-2060_ssp585,2.1396524250416253,26.21030095613832
ipsl-cm6a-lr,2081-2100_ssp126,2.1712205231308155,34.81189372267728
ipsl-cm6a-lr,2081-2100_ssp126,2.1712205231308155,52.58797817386433
ipsl-cm6a-lr,2081-2100_ssp126,2.1712205231308155,25.570908829992824
ipsl-cm6a-lr,2081-2100_ssp126,2.1712205231308155,17.379167449669673
ukesm1-0-ll,2021-2040_ssp126,2.1761438977250376,43.39555112348197
ukesm1-0-ll,2021-2040_ssp126,2.1761438977250376,52.52349420406318
ukesm1-0-ll,2021-2040_ssp126,2.1761438977250376,28.44827037691594
ukesm1-0-ll,2021-2040_ssp126,2.1761438977250376,23.75013730571422
