region_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
MT_all,3242,281468.73,0,era5,2014-2023,1.2,0.5165170660253937,0.24242663848994264,0.5484126145188297,0.18503159775347894,0.5802027894701899,0.6739120946483367,0.1302054431399435,0.6630431176567396,0.05129379017805191,0.7296794303713757,0.7583426781552643,0.3391917424718525,0.7938731524169143,0.2061031661792005,0.7992184527288724
MT_all,3242,281468.73,1,gfdl-esm4,1851-1870_hist,0.231409328,0.6775029160784128,0.2192667614641835,0.7176965028612639,0.15907240636253078,0.7279156474386578,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,1.0144139597060065,0.3364058943366864,1.0420513098376039,0.19185455151207287,1.0148063646675847
MT_all,3242,281468.73,2,gfdl-esm4,1901-1920_hist,0.478289046,0.5923553013763996,0.2206938657622272,0.6276856755697262,0.1550710308061029,0.6592817836560282,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.8781635351977944,0.3250480495354067,0.9114642792184262,0.17393476720214285,0.9142925319416235
MT_all,3242,281468.73,3,gfdl-esm4,1951-1970_hist,0.392281326,0.6653382546475244,0.225502032571272,0.7097895197339521,0.16851356131707868,0.7220920074087248,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.9953276818411345,0.34627022895339876,1.0056003126996416,0.23796470168039696,1.008980479446837
MT_all,3242,281468.73,4,gfdl-esm4,1995-2014_hist,0.901467077,0.5939428666740086,0.23457720813238153,0.630370631983068,0.17963717426957887,0.6549442384375398,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.877499581350494,0.3399904866277856,0.9169080010294336,0.21229112853316257,0.9103849491296205
MT_all,3242,281468.73,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.4167440265659934,0.22291562565048442,0.4434845835899812,0.16531232635393564,0.5341156599551915,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.6110648318805375,0.33932646401641614,0.6279579053774058,0.20201599476632554,0.7373531599343827
MT_all,3242,281468.73,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.4577920974554186,0.24445359906813416,0.4881776851551105,0.18789210877032622,0.5371437514256272,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.6729203226814567,0.37013388568843786,0.6956027178955644,0.23400125309979547,0.7394464736355264
MT_all,3242,281468.73,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.42960148160477357,0.23868897191144736,0.44600033105816894,0.18155990398763536,0.5297167297340725,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.6349299123537603,0.37021159337446635,0.6415618090416172,0.23105177918585243,0.7330203107238406
MT_all,3242,281468.73,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.44291178202670023,0.23646171318066267,0.46883354995546694,0.1762107175516542,0.5247041007121177,0.6737908703722547,0.12507899985539153,0.6527107734516767,0.05217492674088364,0.7245969378551359,0.6541620126348441,0.36597832327923313,0.6734940175188577,0.2252804328762456,0.7257517733707411
MT_all,3242,281468.73,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.4529948019034329,0.2440802370960647,0.47733556065396243,0.18898148702991618,0.5789323951203889,0.6783085594954834,0.1275835325913752,0.6594227594999393,0.052979309797248464,0.7286663613601644,0.6602358219480257,0.3709931833547479,0.6817540379922974,0.23150162973117944,0.7979734710944243
MT_all,3242,281468.73,10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.38219501102730497,0.23197542657981038,0.4016543849137162,0.1689261868568862,0.49875234793380596,0.6783085594954834,0.1275835325913752,0.6594227594999393,0.052979309797248464,0.7286663613601644,0.5597956563145896,0.38790116599364616,0.5641609460969235,0.21610856594761588,0.6859578979711215
MT_all,3242,281468.73,11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.2536580784988112,0.2212866816806243,0.23828593848070762,0.1636509873884782,0.400713061295083,0.6783085594954834,0.1275835325913752,0.6594227594999393,0.052979309797248464,0.7286663613601644,0.3640774319503491,0.3146528885493073,0.3383330078207182,0.22271226620714005,0.5484544001795539
MT_all,3242,281468.73,12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.17299163946099386,0.1984336265312376,0.12839913209278137,0.12839913209278137,0.31289594661908426,0.6783085594954834,0.1275835325913752,0.6594227594999393,0.052979309797248464,0.7286663613601644,0.25189690533633996,0.28696596070949054,0.19471443810970432,0.19151974038771846,0.427643048895559
MT_all,3242,281468.73,13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.409211449501927,0.24446078718333483,0.4169394613872466,0.1869723481014069,0.5415933848987355,0.6708731716035148,0.12741028475968133,0.650282418108465,0.05198485548602377,0.7227368065349902,0.6008493329525786,0.3824312802613923,0.6169467373629798,0.2422868953018194,0.7506334218706759
MT_all,3242,281468.73,14,gfdl-esm4,2041-2060_ssp585,2.18911609,0.3172285744478984,0.23211430838867098,0.31510803186934766,0.18013744655935857,0.4521404305968975,0.6708731716035148,0.12741028475968133,0.650282418108465,0.05198485548602377,0.7227368065349902,0.4625095576390332,0.3337148448092205,0.46253169607854205,0.24295088329503434,0.6265220831343105
MT_all,3242,281468.73,15,gfdl-esm4,2061-2080_ssp585,3.048039704,0.206186408971521,0.20479301589989599,0.16827495584911728,0.13906494522307733,0.3388312956886309,0.6708731716035148,0.12741028475968133,0.650282418108465,0.05198485548602377,0.7227368065349902,0.30447059128064285,0.32714893778600046,0.25256883766456306,0.1986634561612824,0.4696279320224795
MT_all,3242,281468.73,16,gfdl-esm4,2081-2100_ssp585,4.001455777,0.1003309721865736,0.15884955639188536,0.02069131397395035,0.02069131397395035,0.22722155506182315,0.6708731716035148,0.12741028475968133,0.650282418108465,0.05198485548602377,0.7227368065349902,0.14582027802875056,0.22769605676384283,0.03181896572590266,0.03181896572590266,0.3116711893615696
MT_all,3242,281468.73,17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,0.7835789483037391,0.20457037940180972,0.8579120533792783,0.12141485257725382,0.7833647916569223,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,1.1792489483693394,0.36729293445198824,1.2150634831463067,0.17237804684300218,1.0944555297680985
MT_all,3242,281468.73,18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,0.7854540497750475,0.18361086901451915,0.8342311408238179,0.12075099973253689,0.789922010998074,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,1.1810302758807134,0.33766260612996984,1.2137061566165241,0.15238147986223183,1.103161830841205
MT_all,3242,281468.73,19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,0.6839089442408512,0.22206120747092342,0.7327323384329767,0.15262096196325903,0.7053274549823536,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,1.0172873022890274,0.3446799379822528,1.068307901160792,0.1647532360797605,0.9773000238101481
MT_all,3242,281468.73,20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,0.5989060045278858,0.23528909153750252,0.6368143003743187,0.18262173792749126,0.6677089160293228,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,0.8807104916694686,0.3433318975459885,0.9196362515020342,0.2112773749138906,0.9239844246836559
MT_all,3242,281468.73,21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,0.42990307333498334,0.22547996900910078,0.4394095957937255,0.1596453916369556,0.5101142200691051,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,0.6394178769347557,0.3397392355665623,0.6455800389078166,0.22463330247699415,0.703416968856211
MT_all,3242,281468.73,22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,0.3636308642587375,0.262123804461199,0.3559001802843753,0.20100662910095501,0.4545009389538801,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,0.5413954174894486,0.38373027911148744,0.533729747915906,0.27107296290592914,0.6285726212231758
MT_all,3242,281468.73,23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,0.3449660404567221,0.26916632528326717,0.3280866729248748,0.21851421892189768,0.4315312984819036,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,0.5143296950541741,0.395937445566413,0.492635268699912,0.30481868998958944,0.596871101151773
MT_all,3242,281468.73,24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,0.31300705664890366,0.260886990768454,0.28817984305572353,0.21309977024196186,0.41248286170605003,0.6767783601668319,0.11775449913370645,0.6668548168968378,0.048350837384272816,0.725865343128885,0.4651067418304103,0.3813817717607052,0.43721042774183294,0.29792939944703917,0.5701248239142238
MT_all,3242,281468.73,25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,0.45396007199509864,0.22092376808796826,0.4646516358236388,0.14960125579260936,0.52732745573495,0.6789715832050199,0.1210670384809425,0.6663220233818581,0.048039512045381205,0.7250725834177978,0.6666705028235855,0.31666264283799406,0.66814594054942,0.19713588982051702,0.7272774202968888
MT_all,3242,281468.73,26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,0.24185538184881247,0.22250198956897826,0.21316685951953035,0.1627229116901953,0.3584826959366795,0.6789715832050199,0.1210670384809425,0.6663220233818581,0.048039512045381205,0.7250725834177978,0.35869589707599614,0.32399055473509814,0.32272384126933107,0.23395955202383467,0.4938208406419683
MT_all,3242,281468.73,27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,0.17700507878568408,0.21085936082202134,0.10711271012230515,0.10711271012230515,0.25115331700350313,0.6789715832050199,0.1210670384809425,0.6663220233818581,0.048039512045381205,0.7250725834177978,0.2609258722595683,0.30659379838189643,0.17070363982838366,0.17070363982838366,0.3449714418789334
MT_all,3242,281468.73,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,0.0980038542240522,0.16619106102788314,0.015133721962662501,0.015133721962662501,0.1681825299460402,0.6789715832050199,0.1210670384809425,0.6663220233818581,0.048039512045381205,0.7250725834177978,0.14347386721511526,0.2411330438602219,0.024047978179888834,0.024047978179888834,0.22984638336496976
MT_all,3242,281468.73,29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,0.44616040592108747,0.22390491067247292,0.47141240738031753,0.15415173743488464,0.5038070605617575,0.6809276295734306,0.12289770276792596,0.6651434903556825,0.05415978678540756,0.7212054437792983,0.6513809789871593,0.3181377978242821,0.6586127275932026,0.19655052847979182,0.6931430246466164
MT_all,3242,281468.73,30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,0.20824092161131272,0.2162501259715459,0.16144374699416794,0.15941755877034874,0.3384367495560838,0.6809276295734306,0.12289770276792596,0.6651434903556825,0.05415978678540756,0.7212054437792983,0.3086068452823973,0.3178161091476565,0.25205103785128447,0.2390376043331875,0.46761571055613377
MT_all,3242,281468.73,31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,0.11924960279235139,0.17755609055450972,0.041007935184678254,0.041007935184678254,0.18689653106184193,0.6809276295734306,0.12289770276792596,0.6651434903556825,0.05415978678540756,0.7212054437792983,0.175838138877201,0.2592604758387973,0.06327188199669279,0.06327188199669279,0.2558518022268742
MT_all,3242,281468.73,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,0.061617280191933604,0.1456117986686707,0.0,0.0,0.11110697631126684,0.6809276295734306,0.12289770276792596,0.6651434903556825,0.05415978678540756,0.7212054437792983,0.09066940916819922,0.21507130120361134,0.0,0.0,0.15323536148127598
