,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,105110.64199999999,24851,65225.625269627744,17887.9674109851,16099.17066988659,64.7827880966021
30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,105110.64199999999,24851,49764.326826276316,13327.866092423465,11995.079483181118,48.26799518402124
31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,105110.64199999999,24851,26858.672909332265,6771.094629953471,6093.985166958123,24.522092338167973
32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,105110.64199999999,24851,7145.474576335018,1890.97188779356,1701.874699014204,6.8483147519786085
33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,105110.64199999999,24851,85693.13905362926,24617.20334775444,22155.483012978995,89.15328563429638
34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,105110.64199999999,24851,81291.0795070581,23074.64666955826,20767.182002602436,83.56678605529933
35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,105110.64199999999,24851,89065.49256164968,26139.447644381493,23525.502879943346,94.66622220410987
36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,105110.64199999999,24851,76045.6192970275,21655.062581911414,19489.556323720273,78.42564212192778
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,105110.64199999999,24851,74360.30818093347,20953.60903196488,18858.24812876839,75.88526871662464
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,105110.64199999999,24851,70459.68600057747,20074.119138768147,18066.707224891332,72.70012162444704
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,105110.64199999999,24851,72631.645054259,20551.443165437573,18496.298848893817,74.42879098987493
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,105110.64199999999,24851,74188.15476552342,21042.233595819846,18938.01023623786,76.20623007620563
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,105110.64199999999,24851,63110.0380316293,18358.288128797365,16522.45931591763,66.48609438621234
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,105110.64199999999,24851,62145.696156012,17720.489782692934,15948.44080442364,64.17625368968508
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,105110.64199999999,24851,66778.34524869858,18333.679311962478,16500.31138076623,66.39697147304426
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,105110.64199999999,24851,61011.02436981792,17023.667062100416,15321.300355890375,61.65265122486168
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,105110.64199999999,24851,67059.49446937794,19111.560232283246,17200.40420905492,69.21413306931278
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,105110.64199999999,24851,71811.58742863798,19904.674550523283,17914.207095470952,72.086463705569
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,105110.64199999999,24851,56741.52946656151,16158.083907143555,14542.275516429198,58.51786856234838
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,105110.64199999999,24851,45233.814567335394,13567.772995756906,12210.995696181217,49.13683834123865
49,mri-esm2-0,1851-1870_hist,0.190948213,105110.64199999999,24851,89324.17741814433,26053.788005520742,23448.40920496867,94.35599857135999
50,mri-esm2-0,1901-1920_hist,0.252478266,105110.64199999999,24851,90884.68371557436,26818.32827162488,24136.49544446239,97.12484585917022
51,mri-esm2-0,1951-1970_hist,0.382652065,105110.64199999999,24851,88706.1346256665,25879.371781931295,23291.43460373817,93.72433545426007
52,mri-esm2-0,1995-2014_hist,0.922248887,105110.64199999999,24851,84458.10099345227,24298.627397449163,21868.764657704243,87.99953586456981
53,mri-esm2-0,2021-2040_ssp126,1.72632431,105110.64199999999,24851,72004.24752718776,18897.57345228295,17007.81610705466,68.43916183274177
54,mri-esm2-0,2041-2060_ssp126,1.996245332,105110.64199999999,24851,65081.41204979747,17891.640202974773,16102.476182677296,64.79608942367429
55,mri-esm2-0,2061-2080_ssp126,2.09126599,105110.64199999999,24851,66101.45731493915,17417.234221274703,15675.510799147232,63.077988005099314
56,mri-esm2-0,2081-2100_ssp126,1.94778826,105110.64199999999,24851,69259.91415428449,19621.848461296493,17659.663615166843,71.06218508376662
57,mri-esm2-0,2021-2040_ssp370,1.705488886,105110.64199999999,24851,73912.37577097764,19991.545497610074,17992.390947849068,72.40107419359006
58,mri-esm2-0,2041-2060_ssp370,2.404955866,105110.64199999999,24851,68025.54224913113,16490.249716747083,14841.224745072373,59.720835157830166
59,mri-esm2-0,2061-2080_ssp370,3.105613809,105110.64199999999,24851,50228.8216022491,12624.70001031896,11362.230009287065,45.72141969855162
60,mri-esm2-0,2081-2100_ssp370,3.811452497,105110.64199999999,24851,43956.92348534694,10458.984894976336,9413.086405478702,37.87809909250615
61,mri-esm2-0,2021-2040_ssp585,1.911734937,105110.64199999999,24851,70454.90377881151,19625.51795078283,17662.966155704547,71.07547445054342
62,mri-esm2-0,2041-2060_ssp585,2.687007085,105110.64199999999,24851,46324.375157797724,10871.905006131567,9784.71450551841,39.37352422646336
63,mri-esm2-0,2061-2080_ssp585,3.541685939,105110.64199999999,24851,51729.7386824869,12251.990882760563,11026.791794484509,44.37162204532819
64,mri-esm2-0,2081-2100_ssp585,4.594325176,105110.64199999999,24851,21087.779839471572,4628.997142028988,4166.097427826089,16.764304968919113
65,ukesm1-0-ll,1851-1870_hist,0.373094842,105110.64199999999,24851,96098.19674842496,27827.880409619123,25045.092368657213,100.78102437993326
66,ukesm1-0-ll,1901-1920_hist,0.353528895,105110.64199999999,24851,92590.76690576972,26686.010074329468,24017.40906689652,96.64564430765972
67,ukesm1-0-ll,1951-1970_hist,0.23742077,105110.64199999999,24851,91518.56847514106,26779.89352844986,24101.904175604872,96.98565118347298
68,ukesm1-0-ll,1995-2014_hist,1.058767333,105110.64199999999,24851,78502.5823879843,22604.773636896254,20344.296273206626,81.86510109535482
69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,105110.64199999999,24851,56634.90870735023,14928.372311536372,13435.535080382733,54.06436393055706
70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,105110.64199999999,24851,51415.485214253385,12424.291291803376,11181.862162623038,44.99562256095545
71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,105110.64199999999,24851,42364.399432826336,10544.809328825422,9490.32839594288,38.188919544255285
72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,105110.64199999999,24851,36344.00750719519,9149.14333887383,8234.229004986446,33.13439702622207
73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,105110.64199999999,24851,59394.91931073588,15702.895477727716,14132.605929954943,56.86936513603052
74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,105110.64199999999,24851,38342.0295399844,8832.826403669103,7949.543763302193,31.98882847089531
75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,105110.64199999999,24851,21677.989565248787,5245.932491773528,4721.339242596176,18.998588558191525
76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,105110.64199999999,24851,7709.88889576969,1764.4118443467612,1587.9706599120852,6.38996684202682
77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,105110.64199999999,24851,57981.24362537339,15379.48278389153,13841.534505502375,55.69809869020311
78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,105110.64199999999,24851,43905.846728138225,9388.066339616962,8449.259705655266,33.99967689692674
79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,105110.64199999999,24851,14167.45944876187,3732.874170603465,3359.5867535431184,13.518919776037658
80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,105110.64199999999,24851,1007.0032929979499,227.87907330502577,205.0911659745232,0.825283352680066
