area_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
>100 km2,962,387240.951,22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,0.3438884238279486,0.2069101540263049,0.3524176384539026,0.14177657309739763,0.40456193005251484,0.6839785480515419,0.12392127527082773,0.7183524732826705,0.07829579944141474,0.7092645877614139,0.49508309656247496,0.280056361700369,0.5161247064712329,0.1906102571081344,0.5662867209138472
>100 km2,962,387240.951,23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,0.3213289596051912,0.21924309094564404,0.32417388521405877,0.20411022529711598,0.39768830959206825,0.6839785480515419,0.12392127527082773,0.7183524732826705,0.07829579944141474,0.7092645877614139,0.4637860178902549,0.30283503150669266,0.48498106403485186,0.26519585524159617,0.5607883445471556
>100 km2,962,387240.951,24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,0.28577327311956485,0.20754326096008302,0.29716530003972086,0.14900573425589586,0.34572362427889886,0.6839785480515419,0.12392127527082773,0.7183524732826705,0.07829579944141474,0.7092645877614139,0.41312799571155845,0.2884198018872265,0.4434949038472972,0.20394145858219576,0.4904934983141037
>100 km2,962,387240.951,25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,0.4222048056557709,0.1791369812326781,0.45803616227099553,0.12220229748859876,0.4627253558037447,0.6872319805725154,0.1250332287230303,0.7208036705180902,0.0805131968806776,0.7063521578897658,0.6023681816077417,0.22095886705061685,0.6471660935513612,0.1490546640527689,0.6473754192286844
>100 km2,962,387240.951,26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,0.2669221178588638,0.19412673110766854,0.2873227810891753,0.1414731836255234,0.3112331606997505,0.6872319805725154,0.1250332287230303,0.7208036705180902,0.0805131968806776,0.7063521578897658,0.38536118875980974,0.2675035845790045,0.42300168270951416,0.20352392289833357,0.44625094316955766
>100 km2,962,387240.951,27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,0.1807880930125916,0.189277536871143,0.14095550292489825,0.12427350879555984,0.2220373090592879,0.6872319805725154,0.1250332287230303,0.7208036705180902,0.0805131968806776,0.7063521578897658,0.2546912675904648,0.2674343009038368,0.21454280364279485,0.18468936667929425,0.3063274773697092
>100 km2,962,387240.951,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,0.10319650094665582,0.1523803771835436,0.0264538598926248,0.0264538598926248,0.1321674143784155,0.6872319805725154,0.1250332287230303,0.7208036705180902,0.0805131968806776,0.7063521578897658,0.14358987092102588,0.20803035488329144,0.04304860300386372,0.04304860300386372,0.18137386932895824
>100 km2,962,387240.951,29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,0.4339148091297686,0.18969541722114666,0.47258159351927986,0.13406564827148643,0.4700176051082468,0.6927417130914044,0.12589504577432017,0.7282823545897834,0.08504309250964709,0.7143253023776894,0.6135965302525768,0.23304894042022312,0.6596209835426553,0.1662188003887101,0.6506561122001151
>100 km2,962,387240.951,30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,0.2507677372994217,0.19076547129677637,0.2640423192059619,0.13861076900833025,0.2933745808638198,0.6927417130914044,0.12589504577432017,0.7282823545897834,0.08504309250964709,0.7143253023776894,0.3617408300244696,0.2668074876106643,0.37912211779484617,0.19179418165003762,0.4154708546055062
>100 km2,962,387240.951,31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,0.13332637709963077,0.1684738795535765,0.06353760558190166,0.06353760558190166,0.17297062731145774,0.6927417130914044,0.12589504577432017,0.7282823545897834,0.08504309250964709,0.7143253023776894,0.18769542741946754,0.23519789260264423,0.10400798223796692,0.10400798223796692,0.23890504713393781
