region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,14542.611932743283,2690560203962.965,5.905409680409415
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,118312.35312244605,37112840498126.27,81.45758166730926
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,144018.54946856803,47472530731738.67,104.19567721391967
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,126375.76008624319,40306686871751.07,88.46763528542336
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,102890.67195605903,31158706297949.99,68.38907582514754
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,64186.82961285089,17258496729296.996,37.880027179613926
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,86235.00671192839,24977916912199.363,54.82309301702381
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,82561.87610584534,23653085844001.94,51.915270994116966
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,58677.05320042026,15424279804326.555,33.854173244534934
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,81253.86519835518,23184855064263.45,50.88756881697907
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,44266.62900592664,10838813178442.906,23.78970452839082
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,29809.172712010615,6607079072100.733,14.501630052412384
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,16339.202497075978,3112873696962.2983,6.832329727042241
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,86750.8846810734,25165141450826.38,55.234025134874074
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,77007.68805352462,21678041492006.785,47.580320221288744
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,67542.83092084779,18395567159651.188,40.37574042060758
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,34498.647173584344,7933027317819.114,17.411904126359474
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,49,mri-esm2-0,1851-1870_hist,0.190948213,176818.30940756496,61379575225784.76,134.71972758085013
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,50,mri-esm2-0,1901-1920_hist,0.252478266,150785.72885285466,50282048886284.82,110.36218323846623
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,51,mri-esm2-0,1951-1970_hist,0.382652065,159079.8822491312,53769075909906.484,118.0157280693211
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,52,mri-esm2-0,1995-2014_hist,0.922248887,109141.05438146892,33546562630991.254,73.63009213238307
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,53,mri-esm2-0,2021-2040_ssp126,1.72632431,55524.37645479994,14393876374024.943,31.592579401339165
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,54,mri-esm2-0,2041-2060_ssp126,1.996245332,84774.44780347688,24449380140366.395,53.6630274796545
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,55,mri-esm2-0,2061-2080_ssp126,2.09126599,68314.1272363714,18658941522497.16,40.95381093158569
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,56,mri-esm2-0,2081-2100_ssp126,1.94778826,70328.71721478086,19350389502351.207,42.47144416934611
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,57,mri-esm2-0,2021-2040_ssp370,1.705488886,82610.46717176773,23670516320781.484,51.95352849385865
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,58,mri-esm2-0,2041-2060_ssp370,2.404955866,55372.87348825123,14344723984636.809,31.48469666536455
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,59,mri-esm2-0,2061-2080_ssp370,3.105613809,18169.80390585217,3555393407498.9375,7.803599642699929
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,60,mri-esm2-0,2081-2100_ssp370,3.811452497,16105.371714627112,3057215177135.161,6.710166929383854
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,61,mri-esm2-0,2021-2040_ssp585,1.911734937,70551.65388602002,19427215921510.61,42.64006759533259
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,62,mri-esm2-0,2041-2060_ssp585,2.687007085,45965.12690069324,11361939110840.562,24.937894017220724
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,63,mri-esm2-0,2061-2080_ssp585,3.541685939,14722.20212032406,2732211903475.461,5.996829433494406
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,64,mri-esm2-0,2081-2100_ssp585,4.594325176,612.7036015976734,51137959299.246635,0.11224078890238079
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,65,ukesm1-0-ll,1851-1870_hist,0.373094842,133245.08577860185,43068578875907.16,94.52960845872953
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,66,ukesm1-0-ll,1901-1920_hist,0.353528895,143362.8563748239,47202049759096.54,103.60200867163813
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,67,ukesm1-0-ll,1951-1970_hist,0.23742077,124834.86692086399,39692267022807.46,87.11906820320644
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,68,ukesm1-0-ll,1995-2014_hist,1.058767333,106236.44672422291,32432488945419.527,71.18485358400409
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,69610.2996206144,19103233333360.164,41.92897036378591
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,46690.42527213618,11586825789022.104,25.431489352635367
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,41372.559200278934,9959140438941.125,21.85894382517572
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,41080.36941983679,9871168885020.062,21.665858360906643
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,75254.79129901406,21062023890509.78,46.228246291917166
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,21311.194703303958,4340872659658.3916,9.527618593337406
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,6274.071757531837,939528685871.442,2.062136274964365
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,0.0,0.0,0.0
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,56163.683238548634,14601659566232.195,32.04863493686658
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,19350.459283881784,3846892450911.4087,8.443399960218409
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,4401.172160665595,602853507647.3947,1.3231805535092571
MT_19_missing_obs,1473,130106.26800000001,45560940723361.16,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,0.0,0.0,0.0
