,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.564165238,0.108930825,0.537362246,0.048334522,0.539260755,0.712456514,0.206253785,0.758824425,0.134881101,0.589031385,1.272333883,0.346528637,1.321452945,0.221968352,1.092670659
1,gfdl-esm4,1851-1870_hist,0.231409328,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.653707182,0.183821918,0.680881719,0.122726529,0.551493043,1.346890105,0.464178958,1.320611485,0.277748839,1.129141779
2,gfdl-esm4,1901-1920_hist,0.478289046,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.630886104,0.175596365,0.646713873,0.12303099,0.531648872,1.290446446,0.404815065,1.270817192,0.241196112,1.083627378
3,gfdl-esm4,1951-1970_hist,0.392281326,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.713483342,0.165488486,0.740299018,0.105807655,0.604683712,1.473846701,0.447210274,1.450822616,0.251090966,1.249660227
4,gfdl-esm4,1995-2014_hist,0.901467077,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.593156393,0.191482295,0.596932183,0.145172906,0.467423861,1.203080219,0.39910361,1.207831857,0.238877501,0.949293684
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.568087391,0.20638065,0.567047848,0.156273938,0.422059492,1.153473762,0.437313892,1.144537215,0.275083501,0.86381895
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.419713713,0.245972117,0.395574501,0.170328987,0.293518135,0.847217153,0.502222372,0.793809541,0.325889955,0.592485476
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.480009679,0.234635874,0.461544826,0.17066268,0.334452239,0.973092393,0.492350494,0.941591573,0.300189472,0.678223268
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.502320042,0.110963849,0.492907489,0.055435794,0.495712244,0.509192883,0.209878336,0.502480073,0.15062579,0.378049807,1.041385333,0.467945029,1.009405091,0.291275078,0.771195537
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.486817122,0.105266685,0.483083699,0.053653214,0.490091865,0.417230198,0.218025768,0.396271924,0.155158856,0.301490441,0.871465719,0.473896328,0.83182306,0.293426095,0.616475848
10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.486817122,0.105266685,0.483083699,0.053653214,0.490091865,0.192877434,0.229076291,0.114994039,0.114994039,0.190968956,0.399789618,0.448102374,0.267823738,0.267823738,0.387698497
11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.486817122,0.105266685,0.483083699,0.053653214,0.490091865,0.210408299,0.313046779,0.03532795,0.03532795,0.153665292,0.420452138,0.616843245,0.075130764,0.075130764,0.303442873
12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.486817122,0.105266685,0.483083699,0.053653214,0.490091865,0.009432324,0.037857412,0,0,0.042412673,0.020209158,0.079496011,0,0,0.084114523
