,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,33568.298,2485,26823.31022,3336.520344,3002.86831,120.839771
1,gfdl-esm4,1851-1870_hist,0.231409328,33568.298,2485,35733.53547,4276.446897,3848.802207,154.8813765
2,gfdl-esm4,1901-1920_hist,0.478289046,33568.298,2485,35592.33575,4253.324755,3827.99228,154.0439549
3,gfdl-esm4,1951-1970_hist,0.392281326,33568.298,2485,39720.75992,4821.075755,4338.968179,174.6063654
4,gfdl-esm4,1995-2014_hist,0.901467077,33568.298,2485,34358.99926,4184.401062,3765.960956,151.5477246
5,gfdl-esm4,2021-2040_ssp126,1.493792069,33568.298,2485,23965.25713,3039.161133,2735.245019,110.0702221
6,gfdl-esm4,2041-2060_ssp126,1.678749959,33568.298,2485,25061.47377,3067.148418,2760.433576,111.0838461
7,gfdl-esm4,2061-2080_ssp126,1.730055687,33568.298,2485,22263.22373,2763.66399,2487.297591,100.0924584
8,gfdl-esm4,2081-2100_ssp126,1.684476548,33568.298,2485,21432.33451,2756.556042,2480.900438,99.83502767
9,gfdl-esm4,2021-2040_ssp370,1.488564228,33568.298,2485,25508.12837,3135.525876,2821.973288,113.5602933
10,gfdl-esm4,2041-2060_ssp370,2.049608082,33568.298,2485,18231.19937,2470.989051,2223.890146,89.49256121
11,gfdl-esm4,2061-2080_ssp370,2.814161775,33568.298,2485,11983.05021,1783.438904,1605.095013,64.59134863
12,gfdl-esm4,2081-2100_ssp370,3.532319558,33568.298,2485,9331.688461,1462.757033,1316.481329,52.97711588
13,gfdl-esm4,2021-2040_ssp585,1.529802668,33568.298,2485,24853.61522,3179.184462,2861.266016,115.1414896
14,gfdl-esm4,2041-2060_ssp585,2.18911609,33568.298,2485,18395.90953,2417.358771,2175.622894,87.55021706
15,gfdl-esm4,2061-2080_ssp585,3.048039704,33568.298,2485,13095.18783,1965.370524,1768.833471,71.18042138
16,gfdl-esm4,2081-2100_ssp585,4.001455777,33568.298,2485,6176.704136,990.8869094,891.7982185,35.88725225
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,33568.298,2485,41506.02745,5140.136177,4626.122559,186.1618736
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,33568.298,2485,43312.94329,5348.905923,4814.015331,193.7229509
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,33568.298,2485,40052.79763,4915.130877,4423.617789,178.0127883
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,33568.298,2485,32679.44906,4052.489491,3647.240542,146.7702431
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,33568.298,2485,25179.37854,3195.877704,2876.289933,115.7460738
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,33568.298,2485,23240.08329,2966.644561,2669.980105,107.4438674
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,33568.298,2485,18998.24026,2594.861412,2335.37527,93.97888412
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,33568.298,2485,20203.92595,2622.299783,2360.069804,94.97262794
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,33568.298,2485,25243.4838,3112.320665,2801.088598,112.7198631
26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,33568.298,2485,19882.23962,2553.752956,2298.377661,92.4900467
