region_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
MT_outAntarc,1738,150277.071,0,era5,2014-2023,1.2,0.457681654055671,0.2384701162203384,0.4307218041733279,0.18850545533602495,0.5147449331886969,0.6850242567433616,0.151000734772759,0.6902473280026178,0.11518462467676993,0.7478498520191508,0.6500902737771004,0.2847052796855996,0.6436869111627992,0.22259438395267442,0.6802661084441063
MT_outAntarc,1738,150277.071,1,gfdl-esm4,1851-1870_hist,0.231409328,0.60811088898028,0.21301994162022148,0.5970735605408033,0.1571328296024995,0.6594791257409367,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.8735162421196152,0.253593348901838,0.8760019869221342,0.1830878619021642,0.8716328559748874
MT_outAntarc,1738,150277.071,2,gfdl-esm4,1901-1920_hist,0.478289046,0.5838380367439906,0.20906203260471026,0.5815366473284427,0.15384513236893393,0.6378405958437543,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.8352125250221648,0.2412085156173671,0.840366210171439,0.1686276352176429,0.8424749700177351
MT_outAntarc,1738,150277.071,3,gfdl-esm4,1951-1970_hist,0.392281326,0.5775617599887627,0.21277287424146446,0.5590411109022465,0.15870869831057827,0.644325484021466,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.8256455919464553,0.24147880465353008,0.8177344949772882,0.17456133428790865,0.8521847140959917
MT_outAntarc,1738,150277.071,4,gfdl-esm4,1995-2014_hist,0.901467077,0.544193090018778,0.24012950404388228,0.5145514035081753,0.17675427606497246,0.6090227159970997,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.7678566654665604,0.2718958400766318,0.7523420418331831,0.21931272555225395,0.799830412093355
MT_outAntarc,1738,150277.071,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.39998365579000095,0.21105066475686468,0.38348026165936305,0.16147629552155074,0.5120974542743196,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.5602280852788986,0.26403949164444934,0.5511164748026207,0.1888630110618879,0.6701754771123006
MT_outAntarc,1738,150277.071,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.4089228124238179,0.24156018491355255,0.3814906653653882,0.18798888319961782,0.51840852587764,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.5705060130411828,0.3057952617298924,0.5450204427824682,0.23363021113731758,0.6770369475478143
MT_outAntarc,1738,150277.071,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.36299821740229243,0.21431663752165897,0.345227508317256,0.1658348321214273,0.48499379430049233,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.5094359139028207,0.2755181921952639,0.4955880100925164,0.20244295649196234,0.6356653347447903
MT_outAntarc,1738,150277.071,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.3829141092465776,0.21652056668865338,0.3684617290175365,0.1757641832983529,0.4762329510591029,0.6943426607771008,0.14130190793559783,0.6935032042234099,0.11072637613904007,0.7548031804618985,0.538121005943359,0.2796924844357774,0.5252441937125206,0.21084916207981114,0.6219357023541177
MT_outAntarc,1738,150277.071,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.4040837764484957,0.22925727154704176,0.37897625744789265,0.17937737818990213,0.5172481767279828,0.6934588015193156,0.15004161940184996,0.6946575935082706,0.11509946239626034,0.7515752050144807,0.5680870345406591,0.33398738886308843,0.5493717619534566,0.21223436425351627,0.6824621650695056
MT_outAntarc,1738,150277.071,10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.34367104890790073,0.20903487002059423,0.3282969695825769,0.15709252928205483,0.46069669013633596,0.6934588015193156,0.15004161940184996,0.6946575935082706,0.11509946239626034,0.7515752050144807,0.48739091257782696,0.3632422753330277,0.4745520733691303,0.1915921387914058,0.6076842850509999
MT_outAntarc,1738,150277.071,11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.23446569266314404,0.20907272347558786,0.18120648657439925,0.14682034089246576,0.3468740521206394,0.6934588015193156,0.15004161940184996,0.6946575935082706,0.11509946239626034,0.7515752050144807,0.3230823517466236,0.2826121607941162,0.26393759632771685,0.19375823455987862,0.4554080372407097
MT_outAntarc,1738,150277.071,12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.15691222664368185,0.1869876305613416,0.0872907368577311,0.0872907368577311,0.27221423920693566,0.6934588015193156,0.15004161940184996,0.6946575935082706,0.11509946239626034,0.7515752050144807,0.22368422865786514,0.2657636953112728,0.13673691338785987,0.13673691338785987,0.3594273529128336
MT_outAntarc,1738,150277.071,13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.3943907869288189,0.24178619538006993,0.349789311643355,0.18243436613415281,0.5093621628228424,0.689580349992052,0.14767880182233328,0.689369141622895,0.11379795105385193,0.7472619225403945,0.5535070450608283,0.3248714017261167,0.5155906483557626,0.23178345407012746,0.6726869106408943
MT_outAntarc,1738,150277.071,14,gfdl-esm4,2041-2060_ssp585,2.18911609,0.29531684786289447,0.21717189935383868,0.2541603861305001,0.1644922934308033,0.4135263442454929,0.689580349992052,0.14767880182233328,0.689369141622895,0.11379795105385193,0.7472619225403945,0.41044261897821976,0.2808887774650373,0.37338540837672574,0.21098505298092018,0.5466188859239969
MT_outAntarc,1738,150277.071,15,gfdl-esm4,2061-2080_ssp585,3.048039704,0.17378273008507217,0.18360908347689894,0.11462705375504335,0.10785481739886005,0.2977724536677582,0.689580349992052,0.14767880182233328,0.689369141622895,0.11379795105385193,0.7472619225403945,0.24520045154230638,0.2538145858427315,0.16824393532267654,0.1522836159334427,0.395638030426905
