,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,40888.228,7212,22038.75363451014,3137.3148652459236,2823.583378721331,39.1511838425032
1,gfdl-esm4,1851-1870_hist,0.231409328,40888.228,7212,29770.966682596118,4674.992224418989,4207.493001977091,58.34016918992084
2,gfdl-esm4,1901-1920_hist,0.478289046,40888.228,7212,21726.04921183738,3140.1371499055344,2826.123434914981,39.18640370098421
3,gfdl-esm4,1951-1970_hist,0.392281326,40888.228,7212,27266.039224133285,4314.768342826522,3883.2915085438694,53.84486284725276
4,gfdl-esm4,1995-2014_hist,0.901467077,40888.228,7212,19851.767317730642,2851.124063991743,2566.0116575925686,35.579751214539215
5,gfdl-esm4,2021-2040_ssp126,1.493792069,40888.228,7212,20762.55358537323,3156.755219223334,2841.0796973010006,39.39378393373545
6,gfdl-esm4,2041-2060_ssp126,1.678749959,40888.228,7212,15035.087553828842,2349.7618477181773,2114.78566294636,29.32315117784747
7,gfdl-esm4,2061-2080_ssp126,1.730055687,40888.228,7212,14347.74384748549,1907.467065517329,1716.7203589655962,23.803665543061513
8,gfdl-esm4,2081-2100_ssp126,1.684476548,40888.228,7212,9877.63414449291,1240.1304492643167,1116.117404337885,15.47583755321527
9,gfdl-esm4,2021-2040_ssp370,1.488564228,40888.228,7212,14701.976240646489,2188.5095243342885,1969.6585719008597,27.31085096922989
10,gfdl-esm4,2041-2060_ssp370,2.049608082,40888.228,7212,18587.030292262676,2593.1783272287053,2333.860494505835,32.360794432970536
11,gfdl-esm4,2061-2080_ssp370,2.814161775,40888.228,7212,7598.772937797859,845.743349687714,761.1690147189428,10.55420153520442
12,gfdl-esm4,2081-2100_ssp370,3.532319558,40888.228,7212,6654.769861087385,655.5349704186377,589.981473376774,8.180552875440572
13,gfdl-esm4,2021-2040_ssp585,1.529802668,40888.228,7212,14230.251803993711,1926.9691059306217,1734.2721953375594,24.047035431746526
