,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.6333504632219062,0.11403790992825873,0.7098785775055028,0.0,0.7083156328872148,0.5076387180516215,0.17135738766115355,0.5088757846394659,0.0,0.5077111221021132,0.8126892792509046,0.3040447924316704,0.7248198381200208,0.0,0.7239406455175471
1,gfdl-esm4,1851-1870_hist,0.231409328,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.7240028081509172,0.11601739977555797,0.7215000451761082,0.0,0.720237224058584,1.1713843771071097,0.27731169740927847,1.0211896891406156,0.0,1.0210668509942367
2,gfdl-esm4,1901-1920_hist,0.478289046,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.5339102004020044,0.1549842374354471,0.5125082980011708,0.0,0.512481909691292,0.8548878990172196,0.3128157447326463,0.7147807826313277,0.0,0.7159131494905582
3,gfdl-esm4,1951-1970_hist,0.392281326,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.722089434572731,0.11921922440595417,0.7209018564748924,0.0,0.7193983581836244,1.1732207978835665,0.27746690437157834,1.0309500338713147,0.0,1.0301558492356926
4,gfdl-esm4,1995-2014_hist,0.901467077,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.5895322061170124,0.14831210986483542,0.6140295928915287,0.0,0.6122677529581384,0.9383539814305052,0.2652899682468984,0.8679711902346253,0.0,0.8662871186749175
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.3726821297860523,0.18091635631433214,0.3434365782497381,0.0,0.3440480512319004,0.6113365974999198,0.337793521386802,0.5055180542051512,0.0,0.5062996469912999
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.4232683823364993,0.17982747103838248,0.4592217065192046,0.0,0.45837921286486955,0.6681050579176719,0.30910808126154543,0.651688691855941,0.0,0.6509379506662936
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.4434888948213104,0.18084613235981412,0.4873298692777782,0.0,0.48608219244978346,0.7025474598666661,0.30809386235987424,0.693680590519474,0.0,0.6923320666386724
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.6312293105283585,0.10407417564504648,0.7025277569217172,0.0,0.7015703060928666,0.44010301595098794,0.1879147888425504,0.4937531616418151,0.0,0.4919922663727597,0.6932476691109085,0.32181768730483107,0.699083385550627,0.0,0.6969551436861594
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.6289658450477168,0.10022091938307846,0.6948657023838789,0.0,0.6936198151070068,0.42030001836558045,0.17982820199133187,0.4595139357775192,0.0,0.45837648495572025,0.6666568633798471,0.3081825385429261,0.6611842263478703,0.0,0.660689589827531
