,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,89717.066,13410,54657.56006636735,8790.737123797633,7911.66341141787,58.998235730185456
1,gfdl-esm4,1851-1870_hist,0.231409328,89717.066,13410,75364.95692929593,12433.81634483731,11190.43471035358,83.44843184454571
2,gfdl-esm4,1901-1920_hist,0.478289046,89717.066,13410,76754.38762077587,12803.292794957402,11522.963515461663,85.9281395634725
3,gfdl-esm4,1951-1970_hist,0.392281326,89717.066,13410,67712.9692219688,11132.582462382885,10019.324216144598,74.71531853948245
4,gfdl-esm4,1995-2014_hist,0.901467077,89717.066,13410,63022.32098682519,10080.820430024945,9072.73838702245,67.65651295318754
5,gfdl-esm4,2021-2040_ssp126,1.493792069,89717.066,13410,51081.436494447174,8081.771871924353,7273.594684731917,54.240079677344646
6,gfdl-esm4,2041-2060_ssp126,1.678749959,89717.066,13410,50716.66809650663,8410.878409547528,7569.790568592775,56.44884838622502
7,gfdl-esm4,2061-2080_ssp126,1.730055687,89717.066,13410,45935.142345023705,7735.171454849644,6961.654309364679,51.913902381541234
8,gfdl-esm4,2081-2100_ssp126,1.684476548,89717.066,13410,45489.04540884165,6914.685949369075,6223.217354432167,46.407288250799155
9,gfdl-esm4,2021-2040_ssp370,1.488564228,89717.066,13410,48175.12473698839,7840.251362463856,7056.22622621747,52.619136660831245
10,gfdl-esm4,2041-2060_ssp370,2.049608082,89717.066,13410,43182.68761827528,6792.276104093145,6113.04849368383,45.58574566505466
11,gfdl-esm4,2061-2080_ssp370,2.814161775,89717.066,13410,25632.33667526256,4121.678478970546,3709.5106310734914,27.662271670943262
12,gfdl-esm4,2081-2100_ssp370,3.532319558,89717.066,13410,20515.828648284994,3225.2063470442295,2902.6857123398063,21.645680181504893
13,gfdl-esm4,2021-2040_ssp585,1.529802668,89717.066,13410,45339.153479581655,7121.023570375195,6408.921213337676,47.792104499162384
14,gfdl-esm4,2041-2060_ssp585,2.18911609,89717.066,13410,35483.16510165431,5566.214471290792,5009.593024161713,37.35714410262277
15,gfdl-esm4,2061-2080_ssp585,3.048039704,89717.066,13410,25404.532931203325,4169.594652208056,3752.63518698725,27.983856726228563
16,gfdl-esm4,2081-2100_ssp585,4.001455777,89717.066,13410,15314.422605580867,2352.3248027095706,2117.0923224386133,15.787414783285708
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,89717.066,13410,84102.46819504315,13534.234045446014,12180.810640901413,90.83378553990613
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,89717.066,13410,92535.92591699559,15624.451545943364,14062.006391349027,104.86209091237156
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,89717.066,13410,72630.74091520288,11580.481381839147,10422.433243655232,77.72135155596743
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,89717.066,13410,61282.47355095489,9713.686387211648,8742.317748490483,65.19252608866879
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,89717.066,13410,55108.29469928582,8809.340778554515,7928.406700699064,59.12309247352023
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,89717.066,13410,39332.3688358589,6184.458636621333,5566.0127729592,41.50643380282774
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,89717.066,13410,36604.019308400544,5910.95069207153,5319.855622864378,39.670810013902894
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,89717.066,13410,30617.12637643756,5293.607480107328,4764.246732096596,35.5275669805861
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,89717.066,13410,51319.68359602219,8182.389474991891,7364.150527492702,54.91536560397242
26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,89717.066,13410,26602.16964085089,4516.535494467216,4064.8819450204946,30.312318754813532
27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,89717.066,13410,19494.665675910812,3289.5571931841914,2960.601473865772,22.077565054927454
28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,89717.066,13410,11660.24009190454,1928.4644238109934,1735.617981429894,12.942714253765056
29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,89717.066,13410,46906.4382355221,7570.036491844248,6813.032842659824,50.805614039223144
30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,89717.066,13410,30733.652760020457,5538.605489407974,4984.744940467177,37.17184892220117
31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,89717.066,13410,15724.108684468869,2627.5361477737483,2364.7825329963734,17.63447079042784
32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,89717.066,13410,10865.603915880218,2045.3809946603005,1840.8428951942706,13.727389225908057
33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,89717.066,13410,84655.2646095697,14190.797165603984,12771.717449043586,95.24024943358378
34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,89717.066,13410,81925.58095427953,13533.630769965415,12180.267692968873,90.82973671117728
