,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,29429.08,4368,21115.777375663838,3445.495652462051,3100.946087215846,70.99235547655324
1,gfdl-esm4,1851-1870_hist,0.231409328,29429.08,4368,32602.451774254874,5163.998152331091,4647.598337097982,106.40106083099776
2,gfdl-esm4,1901-1920_hist,0.478289046,29429.08,4368,28814.601573266504,4554.124682432981,4098.712214189683,93.83498658859165
3,gfdl-esm4,1951-1970_hist,0.392281326,29429.08,4368,29311.886087228,4635.736371937167,4172.1627347434505,95.51654612507899
4,gfdl-esm4,1995-2014_hist,0.901467077,29429.08,4368,26598.770062220436,4238.193884356391,3814.374495920752,87.32542344140916
5,gfdl-esm4,2021-2040_ssp126,1.493792069,29429.08,4368,23156.502877109466,3719.6553861258208,3347.689847513239,76.6412510877573
6,gfdl-esm4,2041-2060_ssp126,1.678749959,29429.08,4368,21654.825664698496,3576.7799842444797,3219.1019858200316,73.69738978525713
7,gfdl-esm4,2061-2080_ssp126,1.730055687,29429.08,4368,20769.4693407659,3304.4087142625217,2973.9678428362695,68.08534438727723
8,gfdl-esm4,2081-2100_ssp126,1.684476548,29429.08,4368,21223.0541619184,3333.7931811720064,3000.413863054806,68.69079356810454
9,gfdl-esm4,2021-2040_ssp370,1.488564228,29429.08,4368,22192.3136471828,3604.007510075623,3243.6067590680605,74.25839649881091
10,gfdl-esm4,2041-2060_ssp370,2.049608082,29429.08,4368,18997.171845449822,3175.9261795342736,2858.333561580846,65.43803941348091
11,gfdl-esm4,2061-2080_ssp370,2.814161775,29429.08,4368,15463.929619273318,2482.387548986715,2234.148794088044,51.14809510274826
12,gfdl-esm4,2081-2100_ssp370,3.532319558,29429.08,4368,10925.542366741854,1795.6384412139623,1616.074597092566,36.99804480523274
13,gfdl-esm4,2021-2040_ssp585,1.529802668,29429.08,4368,19223.320726915685,3103.3852997717986,2793.0467697946183,63.943378429363975
14,gfdl-esm4,2041-2060_ssp585,2.18911609,29429.08,4368,16301.986615969123,2650.949989096195,2385.854990186576,54.621222302806224
15,gfdl-esm4,2061-2080_ssp585,3.048039704,29429.08,4368,14127.283993777199,2330.290739207826,2097.2616652870433,48.01423226389751
16,gfdl-esm4,2081-2100_ssp585,4.001455777,29429.08,4368,8447.2149102796,1403.1825404319836,1262.8642863887853,28.911728168241424
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,29429.08,4368,34058.33407701203,5589.120715849344,5030.20864426441,115.16045431008266
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,29429.08,4368,31810.825214490585,5201.18119914172,4681.063079227548,107.16719503726071
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,29429.08,4368,27135.24428393923,4416.968448161985,3975.2716033457864,91.00896527806287
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,29429.08,4368,25975.22356479829,4195.529563961865,3775.9766075656785,86.44635090580766
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,29429.08,4368,19525.099747168828,3066.3700245057958,2759.733022055216,63.180701054377664
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,29429.08,4368,19719.311760745702,3284.6620932511814,2956.1958839260633,67.67847719610951
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,29429.08,4368,18556.162368881203,2927.934727661694,2635.1412548955245,60.32832543258985
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,29429.08,4368,17594.013417990223,2787.5074048772667,2508.75666438954,57.43490532027336
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,29429.08,4368,20414.051685543724,3217.8343201380635,2896.0508881242577,66.30153132152604
26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,29429.08,4368,14816.17951364597,2395.9446491937524,2156.350184274377,49.36699139822292
27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,29429.08,4368,10410.793630685403,1667.1276714261596,1500.4149042835436,34.35015806509944
28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,29429.08,4368,6632.848530395337,1026.025089541643,923.4225805874787,21.140626844951434
29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,29429.08,4368,20772.8558575777,3317.8639274018724,2986.077534661685,68.36258092174188
30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,29429.08,4368,14210.513122510158,2214.6783821996096,1993.2105439796487,45.63210952334361
31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,29429.08,4368,9251.485408429497,1373.9791474039248,1236.5812326635323,28.31000990530065
32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,29429.08,4368,4808.523504016231,716.2131466566456,644.591831990981,14.75713901078253
33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,29429.08,4368,30405.757090084335,4747.385488081727,4272.646939273555,97.81700868300264
34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,29429.08,4368,28611.626901160966,4487.863951705691,4039.077556535122,92.46972427965022
35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,29429.08,4368,28244.277418031794,4448.469775206339,4003.6227976857053,91.65803108254819
36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,29429.08,4368,26181.304401220084,4138.37617962183,3724.5385616596463,85.2687399647355
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,29429.08,4368,21910.714544744726,3502.7615797826843,3152.485421804416,72.17228529772015
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,29429.08,4368,22199.034973452108,3531.022400222281,3177.920160200053,72.75458242216239
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,29429.08,4368,19402.602177664645,3081.95191914842,2773.756727233578,63.5017565758603
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,29429.08,4368,20302.23849698407,3264.012364469947,2937.6111280229525,67.25300201517749
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,29429.08,4368,24476.95347028851,3987.8580564974536,3589.0722508477083,82.16740501024972
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,29429.08,4368,18383.60849447445,3055.830435407006,2750.2473918663054,62.963539191078425
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,29429.08,4368,16283.158551139333,2701.5705183901437,2431.413466551129,55.66422771408263
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,29429.08,4368,11846.934508862028,1981.7768193960896,1783.5991374564808,40.83331358645789
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,29429.08,4368,23294.286218116515,3797.1855354521913,3417.4669819069727,78.23871295574571
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,29429.08,4368,19619.661521601578,3218.8794352043255,2896.991491683893,66.32306528580341
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,29429.08,4368,15007.495216410329,2428.5447579013753,2185.6902821112376,50.03869693478108
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,29429.08,4368,9211.73010593453,1486.3678491282749,1337.7310642154473,30.625711177093574
49,mri-esm2-0,1851-1870_hist,0.190948213,29429.08,4368,31633.84727054469,5139.843774821147,4625.859397339033,105.90337448120496
50,mri-esm2-0,1901-1920_hist,0.252478266,29429.08,4368,32056.69807768819,5227.887477677136,4705.098729909423,107.71746176532562
51,mri-esm2-0,1951-1970_hist,0.382652065,29429.08,4368,29513.485979662524,4735.909861518841,4262.318875366957,97.58056033349261
52,mri-esm2-0,1995-2014_hist,0.922248887,29429.08,4368,26919.35386519438,4342.799988970118,3908.519990073106,89.48076900350517
53,mri-esm2-0,2021-2040_ssp126,1.72632431,29429.08,4368,22103.252032908116,3598.2609202483127,3238.4348282234814,74.13999148863282
54,mri-esm2-0,2041-2060_ssp126,1.996245332,29429.08,4368,21250.9615857358,3516.593962657644,3164.9345663918793,72.45729318662727
55,mri-esm2-0,2061-2080_ssp126,2.09126599,29429.08,4368,20230.41557090989,3210.8283069212575,2889.7454762291313,66.15717665359733
56,mri-esm2-0,2081-2100_ssp126,1.94778826,29429.08,4368,19309.415086047033,3147.001070943197,2832.3009638488775,64.84205503317028
57,mri-esm2-0,2021-2040_ssp370,1.705488886,29429.08,4368,23814.259615749776,3782.677151169961,3404.4094360529643,77.93977646641402
58,mri-esm2-0,2041-2060_ssp370,2.404955866,29429.08,4368,19224.29584175038,3014.7149450384504,2713.2434505346055,62.11637936205599
59,mri-esm2-0,2061-2080_ssp370,3.105613809,29429.08,4368,13309.521187436716,1920.1235563613568,1728.111200725221,39.562985364588386
60,mri-esm2-0,2081-2100_ssp370,3.811452497,29429.08,4368,9059.239950897314,1381.8535129518518,1243.6681616566666,28.472256448183757
