,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,86725.05299999999,16246,57577.80791481098,15250.268985980336,13725.242087382301,84.48382424832144
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,86725.05299999999,16246,57482.5974514283,15422.813945747665,13880.532551172899,85.43969316245783
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,86725.05299999999,16246,50222.95428339398,14163.699561373101,12747.32960523579,78.46441958165572
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,86725.05299999999,16246,53790.00775444097,14697.527932816829,13227.775139535146,81.42173543970912
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,86725.05299999999,16246,63448.02166636396,16411.488344400117,14770.339509960106,90.91677649858492
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,86725.05299999999,16246,48324.91844236459,13427.28034361965,12084.552309257684,74.38478585041047
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,86725.05299999999,16246,41670.38780680544,12774.719446055635,11497.247501450072,70.76971255355208
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,86725.05299999999,16246,38015.82791541433,12234.367814583333,11010.931033125,67.77625897528623
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,86725.05299999999,16246,60387.92201592951,15465.213102442067,13918.69179219786,85.67457707865235
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,86725.05299999999,16246,45447.25097778201,13210.845573439983,11889.761016095985,73.18577505906674
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,86725.05299999999,16246,40390.34768852971,12677.466143094665,11409.719528785197,70.23094625621813
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,86725.05299999999,16246,39882.50755174355,12097.546587250848,10887.791928525765,67.01829329389244
49,mri-esm2-0,1851-1870_hist,0.190948213,86725.05299999999,16246,94063.95471130943,23470.90295637995,21123.812660741954,130.02469937672015
50,mri-esm2-0,1901-1920_hist,0.252478266,86725.05299999999,16246,92343.76143388511,23308.29110511313,20977.461994601817,129.12385814724743
51,mri-esm2-0,1951-1970_hist,0.382652065,86725.05299999999,16246,95958.97165593636,23977.736938047972,21579.963244243176,132.83247103436645
52,mri-esm2-0,1995-2014_hist,0.922248887,86725.05299999999,16246,73864.99379954695,18572.63910107532,16715.37519096779,102.88917389491436
53,mri-esm2-0,2021-2040_ssp126,1.72632431,86725.05299999999,16246,50067.60104825167,13145.743956567416,11831.169560910674,72.8251234821536
54,mri-esm2-0,2041-2060_ssp126,1.996245332,86725.05299999999,16246,45103.510889135185,12116.310075911506,10904.679068320354,67.12223974098458
55,mri-esm2-0,2061-2080_ssp126,2.09126599,86725.05299999999,16246,58428.23175106681,15024.530966474926,13522.077869827432,83.23327508203515
56,mri-esm2-0,2081-2100_ssp126,1.94778826,86725.05299999999,16246,53520.47914944471,13809.208226657645,12428.28740399188,76.500599556764
57,mri-esm2-0,2021-2040_ssp370,1.705488886,86725.05299999999,16246,52083.49028106207,13782.411043493896,12404.169939144507,76.35214784651303
58,mri-esm2-0,2041-2060_ssp370,2.404955866,86725.05299999999,16246,45799.33975593386,11670.949893329422,10503.854903996478,64.65502218390053
59,mri-esm2-0,2061-2080_ssp370,3.105613809,86725.05299999999,16246,40214.091010281336,10178.20848166059,9160.38763349453,56.38549571275717
60,mri-esm2-0,2081-2100_ssp370,3.811452497,86725.05299999999,16246,25397.197278961794,6788.296243569566,6109.46661921261,37.60597451195746
61,mri-esm2-0,2021-2040_ssp585,1.911734937,86725.05299999999,16246,52383.68330436665,13397.724997565183,12057.952497808667,74.22105439990561
62,mri-esm2-0,2041-2060_ssp585,2.687007085,86725.05299999999,16246,37236.15614180594,10105.215042672336,9094.693538405105,55.98112482091041
63,mri-esm2-0,2061-2080_ssp585,3.541685939,86725.05299999999,16246,28105.262724222048,7817.696633343435,7035.926970009091,43.30867271949459
64,mri-esm2-0,2081-2100_ssp585,4.594325176,86725.05299999999,16246,20519.197694554663,5833.366161027609,5250.029544924849,32.31582878816231
65,ukesm1-0-ll,1851-1870_hist,0.373094842,86725.05299999999,16246,85540.87049459624,21596.472298354867,19436.82506851938,119.6406812047235
66,ukesm1-0-ll,1901-1920_hist,0.353528895,86725.05299999999,16246,93541.0420794849,23427.54211342846,21084.787902085613,129.7844878867759
67,ukesm1-0-ll,1951-1970_hist,0.23742077,86725.05299999999,16246,96642.13457767828,24005.995751737493,21605.396176563743,132.98901992221928
68,ukesm1-0-ll,1995-2014_hist,1.058767333,86725.05299999999,16246,74326.40134685644,18747.71193209461,16872.94073888515,103.85904677388373
69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,86725.05299999999,16246,40339.838995135324,10804.457601614717,9724.011841453244,59.85480636127812
70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,86725.05299999999,16246,26316.803420108146,7138.570169975841,6424.713152978257,39.54643083207102
71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,86725.05299999999,16246,27421.71607593157,7559.2732406524765,6803.345916587229,41.87705229956438
72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,86725.05299999999,16246,27695.60428013555,6891.224055899512,6202.101650309561,38.17617659922172
73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,86725.05299999999,16246,40949.94362782646,10907.737027081715,9816.963324373544,60.42695632385537
74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,86725.05299999999,16246,18948.78236918682,5164.775990480555,4648.2983914325,28.611956121091342
75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,86725.05299999999,16246,12163.229253488758,3008.0682238732525,2707.2614014859273,16.66417211304892
76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,86725.05299999999,16246,6444.161475222487,1300.6094006019096,1170.5484605417187,7.205148716863959
77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,86725.05299999999,16246,41288.67700442138,10446.961820924509,9402.265638832057,57.87434223090027
78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,86725.05299999999,16246,19932.05356149046,5235.6200777872755,4712.058070008548,29.00441998035546
79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,86725.05299999999,16246,8138.350182180802,1760.1817383871673,1584.1635645484505,9.751099129314603
80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,86725.05299999999,16246,3565.32361603516,590.3864911957709,531.3478420761937,3.2706379544268973
