region_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
MT_19_missing_obs,1473,130106.26800000001,0,era5,2014-2023,1.2,0.5088757846394777,1.176836406102666e-14,0.5088757846394659,0.0,0.508875784639465,0.709878577505496,6.772360450213455e-15,0.7098785775055028,0.0,0.7098785775055012,0.7248198381200015,1.9317880628477724e-14,0.7248198381200208,0.0,0.7248198381200168
MT_19_missing_obs,1473,130106.26800000001,1,gfdl-esm4,1851-1870_hist,0.231409328,0.7215000451760935,1.4765966227514582e-14,0.7215000451761082,0.0,0.7215000451761094,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,1.0211896891406138,1.7763568394002505e-15,1.0211896891406156,0.0,1.0211896891406156
MT_19_missing_obs,1473,130106.26800000001,2,gfdl-esm4,1901-1920_hist,0.478289046,0.5125082980011848,1.3988810110276972e-14,0.5125082980011708,0.0,0.512508298001171,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.7147807826313444,1.6653345369377348e-14,0.7147807826313277,0.0,0.714780782631327
MT_19_missing_obs,1473,130106.26800000001,3,gfdl-esm4,1951-1970_hist,0.392281326,0.7209018564749128,2.042810365310288e-14,0.7209018564748924,0.0,0.7209018564748947,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,1.030950033871308,6.661338147750939e-15,1.0309500338713147,0.0,1.0309500338713156
MT_19_missing_obs,1473,130106.26800000001,4,gfdl-esm4,1995-2014_hist,0.901467077,0.6140295928915142,1.454392162258955e-14,0.6140295928915287,0.0,0.6140295928915273,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.8679711902346029,2.2426505097428162e-14,0.8679711902346253,0.0,0.8679711902346249
MT_19_missing_obs,1473,130106.26800000001,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.34343657824973667,1.4432899320127035e-15,0.3434365782497381,0.0,0.3434365782497385,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.5055180542051426,8.548717289613705e-15,0.5055180542051512,0.0,0.5055180542051526
MT_19_missing_obs,1473,130106.26800000001,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.4592217065192019,2.6645352591003757e-15,0.4592217065192046,0.0,0.4592217065192031,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.6516886918559504,9.325873406851315e-15,0.651688691855941,0.0,0.6516886918559397
MT_19_missing_obs,1473,130106.26800000001,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.4873298692777912,1.2989609388114332e-14,0.4873298692777782,0.0,0.48732986927777794,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.693680590519449,2.4980018054066022e-14,0.693680590519474,0.0,0.6936805905194724
MT_19_missing_obs,1473,130106.26800000001,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.49375316164181776,2.6645352591003757e-15,0.4937531616418151,0.0,0.49375316164181565,0.7025277569217391,2.1871393585115584e-14,0.7025277569217172,0.0,0.702527756921717,0.6990833855506073,1.965094753586527e-14,0.699083385550627,0.0,0.6990833855506265
MT_19_missing_obs,1473,130106.26800000001,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.4595139357775222,2.9976021664879227e-15,0.4595139357775192,0.0,0.45951393577752037,0.6948657023838507,2.8199664825478976e-14,0.6948657023838789,0.0,0.6948657023838792,0.6611842263478437,2.6645352591003757e-14,0.6611842263478703,0.0,0.661184226347871
MT_19_missing_obs,1473,130106.26800000001,10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.4029185423833411,5.051514762044462e-15,0.4029185423833361,0.0,0.40291854238333774,0.6948657023838507,2.8199664825478976e-14,0.6948657023838789,0.0,0.6948657023838792,0.5798509568122735,1.6431300764452317e-14,0.5798509568122899,0.0,0.5798509568122915
