,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,29429.08,4368,21003.220941561558,3431.892597247534,3088.7033375227807,70.7120727454849
1,gfdl-esm4,1851-1870_hist,0.231409328,29429.08,4368,32642.049614521864,5170.754963758394,4653.679467382555,106.54028084667021
2,gfdl-esm4,1901-1920_hist,0.478289046,29429.08,4368,28709.30628477015,4535.526779059981,4081.974101153983,93.45178803008203
3,gfdl-esm4,1951-1970_hist,0.392281326,29429.08,4368,29306.194904244276,4633.669195061716,4170.302275555545,95.47395319495295
4,gfdl-esm4,1995-2014_hist,0.901467077,29429.08,4368,26509.70336507101,4222.0204731506365,3799.8184258355727,86.99218007865322
5,gfdl-esm4,2021-2040_ssp126,1.493792069,29429.08,4368,22944.76023069823,3683.7479555643504,3315.3731600079154,75.9014001833314
6,gfdl-esm4,2041-2060_ssp126,1.678749959,29429.08,4368,21474.299838908344,3545.5073924625644,3190.956653216308,73.05303693260778
7,gfdl-esm4,2061-2080_ssp126,1.730055687,29429.08,4368,20626.191710833737,3279.8518406291896,2951.8666565662706,67.5793648481289
8,gfdl-esm4,2081-2100_ssp126,1.684476548,29429.08,4368,21067.592687996577,3307.365309672874,2976.6287787055867,68.14626324875427
9,gfdl-esm4,2021-2040_ssp370,1.488564228,29429.08,4368,22072.867874552998,3585.2756603178123,3226.748094286031,73.87243805599888
10,gfdl-esm4,2041-2060_ssp370,2.049608082,29429.08,4368,18870.696933258267,3155.930462262129,2840.337416035916,65.02603974441199
11,gfdl-esm4,2061-2080_ssp370,2.814161775,29429.08,4368,15211.19380360244,2439.384686659047,2195.4462179931425,50.26204711522762
12,gfdl-esm4,2081-2100_ssp370,3.532319558,29429.08,4368,10642.031906591823,1751.6646390723845,1576.498175165146,36.091991189678254
13,gfdl-esm4,2021-2040_ssp585,1.529802668,29429.08,4368,19027.288138230095,3071.6805799997187,2764.512521999747,63.290121840653555
14,gfdl-esm4,2041-2060_ssp585,2.18911609,29429.08,4368,16058.032915056203,2612.3271325230744,2351.094419270767,53.82542168660181
15,gfdl-esm4,2061-2080_ssp585,3.048039704,29429.08,4368,13875.923817918716,2289.638945935431,2060.675051341888,47.17662663328498
16,gfdl-esm4,2081-2100_ssp585,4.001455777,29429.08,4368,8164.382662550416,1361.8973459098906,1225.7076113189019,28.061071687703798
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,29429.08,4368,34174.817395577586,5618.092280993122,5056.28305289381,115.75739589958356
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,29429.08,4368,31802.745235700695,5206.125115899383,4685.512604309444,107.26906145397079
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,29429.08,4368,26974.721473211757,4394.469687051537,3955.0227183463835,90.54539190353442
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,29429.08,4368,25965.631987725523,4198.007592253249,3778.206833027924,86.49740918104222
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,29429.08,4368,19338.2009886882,3039.7090923270243,2735.738183094322,62.631368660584286
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,29429.08,4368,19478.77099607794,3249.924888131409,2924.932399318268,66.96273807963068
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,29429.08,4368,18375.375265041992,2900.0096238598926,2610.0086614739034,59.752945546563716
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,29429.08,4368,17411.5439039396,2763.120487070535,2486.808438363482,56.93242761821158
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,29429.08,4368,20247.48139109082,3196.8687750088457,2877.181897507961,65.86954893562181
