,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,14524.224,795,17530.35503585516,1243.5171803358737,1119.1654623022864,140.7755298493442
36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,14524.224,795,11690.592758796383,725.2130333456273,652.6917300110645,82.09958868063704
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,14524.224,795,8511.469584706623,459.07278561690384,413.1655070552134,51.97050403210232
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,14524.224,795,7447.036309390296,403.14343423960133,362.8290908156412,45.638879347879396
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,14524.224,795,6360.740881387763,332.64103908127487,299.3769351731474,37.657476122408475
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,14524.224,795,7195.858854434577,389.10285877694855,350.19257289925366,44.04938023889983
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,14524.224,795,9773.774544497155,582.5750544614973,524.3175490153476,65.95189295790536
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,14524.224,795,5550.476511894748,284.66218703877934,256.1959683349014,32.22590796665427
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,14524.224,795,2854.8278700817345,143.57276850578484,129.21549165520634,16.253520962919037
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,14524.224,795,854.6785989459966,41.74359953834382,37.56923958450945,4.725690513774773
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,14524.224,795,9585.269613319237,574.3819441970337,516.9437497773304,65.02437104117364
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,14524.224,795,4856.007757510912,252.74191109933187,227.4677199893987,28.612291822565872
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,14524.224,795,1832.991670321696,85.1105977705323,76.59953799347906,9.635162011758371
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,14524.224,795,812.4347040557668,31.954627186990997,28.759164468291896,3.617504964565019
49,mri-esm2-0,1851-1870_hist,0.190948213,14524.224,795,16893.12945934313,1143.760336003919,1029.3843024035273,129.48230218912295
50,mri-esm2-0,1901-1920_hist,0.252478266,14524.224,795,15821.460629594196,1058.9610561613904,953.0649505452513,119.88238371638383
51,mri-esm2-0,1951-1970_hist,0.382652065,14524.224,795,19509.890820896624,1422.9960296266418,1280.6964266639775,161.09389014641226
52,mri-esm2-0,1995-2014_hist,0.922248887,14524.224,795,14865.346501895314,981.2132885985448,883.0919597386902,111.08074965266543
53,mri-esm2-0,2021-2040_ssp126,1.72632431,14524.224,795,7606.058054026056,423.5625323647887,381.2062791283098,47.95047536205155
54,mri-esm2-0,2041-2060_ssp126,1.996245332,14524.224,795,5649.999528444241,301.1889697524224,271.0700727771802,34.096864500274236
55,mri-esm2-0,2061-2080_ssp126,2.09126599,14524.224,795,6555.950086653069,350.2311195747754,315.2080076172979,39.64880598959722
56,mri-esm2-0,2081-2100_ssp126,1.94778826,14524.224,795,5369.280047135017,264.7374118444534,238.26367066000807,29.970273038994726
57,mri-esm2-0,2021-2040_ssp370,1.705488886,14524.224,795,5326.142676591361,264.8377916189546,238.35401245705916,29.981636787051468
58,mri-esm2-0,2041-2060_ssp370,2.404955866,14524.224,795,4136.866633884308,201.51248046084925,181.36123241476432,22.812733637077272
59,mri-esm2-0,2061-2080_ssp370,3.105613809,14524.224,795,2363.588454153609,106.67711947205905,96.00940752485315,12.076655034572722
60,mri-esm2-0,2081-2100_ssp370,3.811452497,14524.224,795,526.3227959208622,23.671715793714746,21.30454421434327,2.6798168823073296
61,mri-esm2-0,2021-2040_ssp585,1.911734937,14524.224,795,7258.043752434247,356.30361664975425,320.6732549847788,40.336258488651424
62,mri-esm2-0,2041-2060_ssp585,2.687007085,14524.224,795,4631.594004370853,195.02401386778982,175.52161248101083,22.078190249183752
63,mri-esm2-0,2061-2080_ssp585,3.541685939,14524.224,795,2332.8662498254157,98.56453183602926,88.70807865242634,11.158248887097653
64,mri-esm2-0,2081-2100_ssp585,4.594325176,14524.224,795,879.7207966278608,41.25690090125507,37.13121081112957,4.670592554859065
65,ukesm1-0-ll,1851-1870_hist,0.373094842,14524.224,795,17942.10022707677,1309.108506619772,1178.1976559577947,148.2009630135591
66,ukesm1-0-ll,1901-1920_hist,0.353528895,14524.224,795,20438.93760609397,1569.398533305344,1412.4586799748095,177.6677584873974
67,ukesm1-0-ll,1951-1970_hist,0.23742077,14524.224,795,20449.98125744721,1527.0959994916766,1374.386399542509,172.87879239528417
68,ukesm1-0-ll,1995-2014_hist,1.058767333,14524.224,795,15318.850019794134,1054.3616587123583,948.9254928411225,119.3616972127198
69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,14524.224,795,5144.126620985946,264.1845076324436,237.76605686919928,29.90768010933324
70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,14524.224,795,2998.1158491926612,132.04680958624928,118.84212862762435,14.948695424858407
71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,14524.224,795,1855.0053072424303,89.80884580686397,80.82796122617758,10.167039147946866
72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,14524.224,795,1913.0302540961354,84.31973045390517,75.88775740851464,9.545629862706246
73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,14524.224,795,6310.078348891996,298.4805191564518,268.63246724080665,33.79024745167379
74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,14524.224,795,1032.8007766461715,42.96002991497029,38.664026923473266,4.863399613015505
75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,14524.224,795,93.89128944148979,4.397016756282083,3.9573150806538746,0.49777548184325465
76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,14524.224,795,46.852182165389905,2.556303819247918,2.3006734373231263,0.28939288519787754
77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,14524.224,795,5540.150132177279,256.7798909776357,231.10190187987212,29.069421620109697
78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,14524.224,795,819.2462618080586,39.467809057722036,35.52102815194983,4.468053855591173
79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,14524.224,795,88.34745688682067,5.053663431443196,4.548297088298877,0.5721128412954563
80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,14524.224,795,6.24996066806842,0.2410416177237803,0.21693745595140226,0.027287730308352486
