temp_ch_ipcc,0.05,0.17,0.25,0.5,0.75,0.83,0.95,frac,it,N,final_num_fits,fit_opt,y,source_input,x_col,y_col
-0.1,0.9736555892905121,0.9841038688726244,1.001695101039833,1.0863673749625236,1.142001727722113,1.145879109923508,1.1575509983826366,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
-0.05,0.9526720157209172,0.9648193972587898,0.9803645585890495,1.0766660119546316,1.1304043920592022,1.1378285534491868,1.1568671725421722,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.0,0.9322366460818717,0.9469518264430244,0.9621036994882504,1.069490768879968,1.1195323405832533,1.1303531645596694,1.1553195953113218,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.05000000000000002,0.9124366812477169,0.9307058711115294,0.9465702615653869,1.0634702043542419,1.1101205137099681,1.1237700434778393,1.1535830373292189,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.1,0.892705525424221,0.9149228879131337,0.9316092714608858,1.0565640345817657,1.102232747558764,1.11808200273077,1.1523034356262325,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.15,0.8722686359008682,0.8981470048808898,0.9153710813426924,1.0472224935279657,1.095408039157518,1.1129868642602339,1.1514641102534746,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.20000000000000004,0.8506618163945445,0.8794499122167436,0.8968740486749672,1.0343148486893123,1.0887329169112576,1.1079706523855308,1.1505969432256304,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.25,0.8284863384574743,0.8591948948494622,0.8762925054090311,1.0175790358003358,1.081119357780479,1.1020433661102684,1.1489396450908305,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.30000000000000004,0.8067423310668804,0.8384895708231899,0.8547310927338937,0.9977778375568284,1.071874042616893,1.0942738233393035,1.145834939219452,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.35,0.7862157303727809,0.8187073481041789,0.8335983809594293,0.9761510518033316,1.0606997063735937,1.0842956385665061,1.1407709722980608,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.4,0.7674194463578381,0.8009244386748547,0.8139985291664494,0.9537478065767131,1.047549874420276,1.072011482388574,1.1329532470864372,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.45000000000000007,0.7510145431737394,0.7856938272017154,0.7963872765235489,0.9314972621620455,1.0326197434757258,1.0574756561626668,1.121587469454231,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.5000000000000001,0.7371827266771136,0.7728173498220823,0.7805834249203872,0.9098533347965266,1.016604903678395,1.0413400491970128,1.1066743970162098,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.55,0.7256982261585035,0.7616739312692175,0.7661413305646032,0.8888385506668777,1.000079138682902,1.0242501270064914,1.0885395826026858,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.6000000000000001,0.7162564589398838,0.7515251344441787,0.7527372126771326,0.8683524751653793,0.9831939554359413,1.0064788937073952,1.0676513818720659,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.65,0.7087178805874307,0.7418848682774635,0.7404030599312222,0.8483745732202479,0.9656731777099837,0.98792607834701,1.044360295847508,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.7000000000000001,0.7029523196859244,0.7328318131522303,0.7294995496987943,0.829129955723227,0.947036492072174,0.9683067607733491,1.0191465992835929,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.7500000000000001,0.6981698123637498,0.7247840619718257,0.7205268736543048,0.8112670735867544,0.9269237048826516,0.947304513802408,0.9923724394965618,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.8,0.6934316838682273,0.7179148098334664,0.713583297491148,0.7959382138935673,0.9054878729826268,0.9250325113187032,0.9645049818673435,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.8500000000000001,0.6880830317093964,0.7117918635912523,0.7084909029795663,0.7844766886649438,0.8837974168253228,0.9024367577910021,0.936668918708414,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.9,0.680835725687778,0.7053262198826183,0.7042784247392158,0.7770185313662399,0.8638876485241984,0.881370096812243,0.9113257809805749,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
0.9500000000000001,0.6698254805048138,0.6967744999362492,0.6982104308637648,0.7710649699931427,0.8471300380786483,0.8637899545906268,0.8913955103304035,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.0,0.6537725598955487,0.6843423431143776,0.6873104151740138,0.7618287777570972,0.8320740524615817,0.8488468391724476,0.8762840554878423,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.05,0.6358158006666156,0.6687782402441557,0.6720535367227216,0.7469099789811549,0.817127945750702,0.8339256657117787,0.8620478728097567,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.1,0.6191093425907622,0.6518186271211739,0.6551879085922908,0.7291803798877234,0.8023630494589234,0.8186960165098117,0.8478013039379595,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.15,0.6054516154587432,0.6359865892522443,0.63986684109879,0.7120935046407726,0.7881990921210457,0.8040077250520736,0.8339600597544512,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.2,0.5953817064742876,0.6228756115676454,0.627886927186868,0.6966705378494579,0.7745543317856843,0.7900913798346587,0.8214709063045591,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.25,0.58748371922042,0.6125652357597682,0.6198436785905682,0.68329184086699,0.7614495523086403,0.7765776361886659,0.8107247989549223,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.3,0.5800541211092155,0.6050476458869293,0.6155918877182602,0.6723312068970899,0.7486368437968027,0.7634500375625068,0.8028491160209559,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.35,0.5722263711055384,0.5993195953832142,0.6139378864966015,0.6650461661195026,0.736825730920586,0.7523863552564588,0.7973173725560379,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
1.4,0.5640858628682851,0.5940308801867242,0.6128900568270345,0.6611887147756121,0.7262350888018683,0.7432019435329874,0.7910405836278364,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_stats_01_median_a.csv,temp_ch_ipcc,disequilibrium_area_weighted_mean
