,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,49303.415,2771,34359.32399449393,3004.2809998759694,2703.8528998883726,97.57679176789507
1,gfdl-esm4,1851-1870_hist,0.231409328,49303.415,2771,56377.01682914815,4727.077851115799,4254.370066004219,153.53194031050953
2,gfdl-esm4,1901-1920_hist,0.478289046,49303.415,2771,54603.07229816362,4562.672608734586,4106.405347861128,148.19218144572815
3,gfdl-esm4,1951-1970_hist,0.392281326,49303.415,2771,60596.22187763985,5059.319355159035,4553.387419643131,164.32289497088166
4,gfdl-esm4,1995-2014_hist,0.901467077,49303.415,2771,49547.72441591235,4158.10432637414,3742.293893736726,135.0521073163741
5,gfdl-esm4,2021-2040_ssp126,1.493792069,49303.415,2771,31723.23180751537,2765.1427455421494,2488.6284709879346,89.80976077184896
6,gfdl-esm4,2041-2060_ssp126,1.678749959,49303.415,2771,31474.326540506794,2748.293460012967,2473.4641140116705,89.26250862546627
7,gfdl-esm4,2061-2080_ssp126,1.730055687,49303.415,2771,26751.385971459433,2302.4426796175353,2072.198411655782,74.78160994788098
8,gfdl-esm4,2081-2100_ssp126,1.684476548,49303.415,2771,31471.459898792913,2722.8968843136727,2450.6071958823054,88.43764691022395
9,gfdl-esm4,2021-2040_ssp370,1.488564228,49303.415,2771,32585.97272935743,2761.837971502691,2485.654174352422,89.70242419171498
10,gfdl-esm4,2041-2060_ssp370,2.049608082,49303.415,2771,19895.23281492755,1787.6874850084928,1608.9187365076434,58.062747618464215
11,gfdl-esm4,2061-2080_ssp370,2.814161775,49303.415,2771,11298.724888035205,1166.2146896723248,1049.593220705092,37.8777777230275
12,gfdl-esm4,2081-2100_ssp370,3.532319558,49303.415,2771,7738.033309655321,843.6869323587737,759.3182391228963,27.402318264990843
13,gfdl-esm4,2021-2040_ssp585,1.529802668,49303.415,2771,32928.3901899441,2754.3636043534607,2478.927243918115,89.45966235720371
