region_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
MT_inAntarc,1504,131191.659,0,era5,2014-2023,1.2,0.5845063918254936,0.2287939112479854,0.6108375291527277,0.13527225905527132,0.6551832797765276,0.6610710456315579,0.09943984879371547,0.6630431176567396,0.0,0.7088656243346485,0.8834375443848247,0.3537561101994301,0.9212636597624123,0.185217552834387,0.9354756662129916
MT_inAntarc,1504,131191.659,1,gfdl-esm4,1851-1870_hist,0.231409328,0.7576913090947397,0.1979996490218418,0.79897884067166,0.1005805755826033,0.8063081314468223,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,1.1772332636721694,0.34666851069469856,1.2240932326679486,0.16207036148919574,1.1788083728374221
MT_inAntarc,1504,131191.659,2,gfdl-esm4,1901-1920_hist,0.478289046,0.6021977255327111,0.23302719559761137,0.6322060678020522,0.1413263188237739,0.6838421781792072,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,0.9277970828608426,0.3948695671896379,0.9685853114677561,0.20182300758332228,0.9965579208737347
MT_inAntarc,1504,131191.659,3,gfdl-esm4,1951-1970_hist,0.392281326,0.7667714645656765,0.19520727158597873,0.8116882823734404,0.09210343726643488,0.811171796821944,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,1.1914097777433286,0.34548078533043813,1.2435650143800385,0.15572677362428544,1.1885864737740286
MT_inAntarc,1504,131191.659,4,gfdl-esm4,1995-2014_hist,0.901467077,0.6514329676226727,0.21404542857901457,0.6870532177479237,0.12066139237547013,0.7075463012577892,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,1.0042013019663816,0.36578283116948657,1.0526151025738961,0.1796478005030468,1.0370226648061323
MT_inAntarc,1504,131191.659,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.43611206141218656,0.23439654357244796,0.44881290076522107,0.14691888336526177,0.559337015364661,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,0.6698110191103386,0.40149472208152454,0.6876137471912723,0.20465084078310783,0.8143036725509631
MT_inAntarc,1504,131191.659,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.5142647153975312,0.23544353482083813,0.5380951639818499,0.14042824921868155,0.5586045275247827,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,0.7912687735822564,0.4014058464950544,0.8244006164266072,0.1956810267314517,0.8109351708168006
MT_inAntarc,1504,131191.659,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.5065672217536598,0.2422418616143013,0.529330889909297,0.15705456808553195,0.5809458383123912,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,0.7799489079041355,0.41047157288562186,0.8109731161783649,0.21273006924376658,0.8445382284704781
MT_inAntarc,1504,131191.659,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.5122441991090666,0.23955324701993697,0.534838503944322,0.15229333281369928,0.5802267036990781,0.6500415274709175,0.0979734840865675,0.6527107734516767,0.0,0.6899963717866856,0.7882572716972125,0.4059289210322285,0.8194111782711652,0.19728612969540416,0.8446707289966229
MT_inAntarc,1504,131191.659,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.5095156544570952,0.24844306092224785,0.5352661881876166,0.15140310584830702,0.6495902687809064,0.6608011654546867,0.09219986827850715,0.6594227594999393,0.0,0.7024248003447121,0.7667215882472342,0.3829249493487187,0.8117193112860186,0.20289917237181554,0.9302890532672952
MT_inAntarc,1504,131191.659,10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.42671272789136044,0.2486098391584796,0.4411663714495818,0.1678263282022683,0.5423442411408468,0.6608011654546867,0.09219986827850715,0.6594227594999393,0.0,0.7024248003447121,0.6434654998082651,0.3985131694866552,0.6690190247363192,0.23251416037968703,0.7756185469474703
MT_inAntarc,1504,131191.659,11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.2758365137264673,0.23264664940024232,0.2418674831254941,0.1595015240015913,0.4623844256634362,0.6608011654546867,0.09219986827850715,0.6594227594999393,0.0,0.7024248003447121,0.41145073606875093,0.3419566447662453,0.36678667765260287,0.23193211740438205,0.6550368993737491
MT_inAntarc,1504,131191.659,12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.19157276943206267,0.2093556080735597,0.12839913209278137,0.12839913209278137,0.3594959201217957,0.6608011654546867,0.09219986827850715,0.6594227594999393,0.0,0.7024248003447121,0.28449905431718336,0.3064460966071083,0.19471443810970432,0.19471443810970432,0.5057825820537661
MT_inAntarc,1504,131191.659,13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.42633798643813803,0.24640775982071264,0.43642858156297776,0.15956663476126165,0.5785135190386318,0.6492554348752912,0.09443787193538572,0.650282418108465,0.0,0.6946438421855766,0.6555573757424029,0.43326341581129335,0.6711369851155701,0.22728537431829537,0.8399193832768109
MT_inAntarc,1504,131191.659,14,gfdl-esm4,2041-2060_ssp585,2.18911609,0.3425494393446644,0.24584346295910675,0.33048022823062684,0.1790541828987931,0.49637199105174523,0.6492554348752912,0.09443787193538572,0.650282418108465,0.0,0.6946438421855766,0.5226773364904065,0.37700288107554447,0.5082103083640558,0.25848855153358247,0.7180493839690495
MT_inAntarc,1504,131191.659,15,gfdl-esm4,2061-2080_ssp585,3.048039704,0.2436316176847145,0.2209812055206708,0.1981566058246375,0.15053931224877684,0.3858632683352207,0.6492554348752912,0.09443787193538572,0.650282418108465,0.0,0.6946438421855766,0.3729622820155013,0.3840690379079042,0.30472391734199655,0.22160486296149512,0.554381686797097
MT_inAntarc,1504,131191.659,16,gfdl-esm4,2081-2100_ssp585,4.001455777,0.10022867008082421,0.16035423564726783,0.02069131397395035,0.02069131397395035,0.23923244593806203,0.6492554348752912,0.09443787193538572,0.650282418108465,0.0,0.6946438421855766,0.15033992549931202,0.23613362473902857,0.03181896572590266,0.03181896572590266,0.33954723177013596
MT_inAntarc,1504,131191.659,17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,0.8558957294541121,0.17057429619057085,0.9069327586173341,0.05385779334621177,0.8400341944089932,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,1.3023823730942594,0.30729588476100783,1.3600153071363903,0.10552893657429574,1.2142354577742378
MT_inAntarc,1504,131191.659,18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,0.8203028803419204,0.1779246376382881,0.8668087074935205,0.06875478187665979,0.8110691077634617,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,1.2424499020098705,0.28724873436336745,1.2998462116944047,0.11906524543994035,1.1724218060820093
MT_inAntarc,1504,131191.659,19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,0.7173927026553976,0.1883645376451161,0.7511758957256365,0.09375622502058362,0.7196566401351752,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,1.081473572696428,0.28861060456778054,1.126445931996384,0.13529798901457768,1.035276513996174
MT_inAntarc,1504,131191.659,20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,0.6711497098548845,0.208434510111292,0.7055424701727856,0.11363311338408616,0.7290639327666067,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,1.0070156902440914,0.3138492327770822,1.0580151065804368,0.1636174754192723,1.0505259039257666
MT_inAntarc,1504,131191.659,21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,0.5153459657342961,0.22527715631470907,0.5353036220901224,0.13098788767915978,0.5652544739893203,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,0.7706243543338757,0.3405659091634193,0.8027288826991164,0.1793649281377625,0.806919128922812
MT_inAntarc,1504,131191.659,22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,0.5165841910411857,0.22836536520866216,0.536588550034917,0.12881968540230354,0.5648247466842194,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,0.7709184436357969,0.33565123612574643,0.8046557308109347,0.17922445989858193,0.8036220502503507
MT_inAntarc,1504,131191.659,23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,0.5103662624451479,0.2371294969540015,0.5317860136055459,0.14374902800620548,0.5448126327441906,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,0.7606789085335662,0.3470981620454619,0.7974539586895014,0.19540047030148483,0.776086787110374
MT_inAntarc,1504,131191.659,24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,0.47244325701269824,0.23244167018053646,0.48131841160951,0.14266490976760737,0.5234069733459203,0.6670586403101393,0.09192991613410241,0.6668548168968378,0.0,0.6973251681179478,0.7049457865659171,0.3401262003739304,0.7217739145220418,0.19685749656402612,0.7446979727874049
MT_inAntarc,1504,131191.659,25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,0.5286787567150938,0.2307349166971502,0.5533453134776092,0.13464685315640695,0.5765456972555051,0.6658531516598095,0.09367843488454362,0.6663220233818581,0.0,0.6996570893328707,0.7901744201565356,0.33957606620176134,0.8304472823352803,0.188757089370301,0.8236998215386302
MT_inAntarc,1504,131191.659,26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,0.30905057315928414,0.22969254109679582,0.29338235490599096,0.15027879426506105,0.4179063469964539,0.6658531516598095,0.09367843488454362,0.6663220233818581,0.0,0.6996570893328707,0.46012822230706163,0.3366780101676314,0.4403011526122984,0.21245394402958326,0.5926343072472211
MT_inAntarc,1504,131191.659,27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,0.24037531137297644,0.22432313935079143,0.19237010295263335,0.15339016655469184,0.30879676835302255,0.6658531516598095,0.09367843488454362,0.6663220233818581,0.0,0.6996570893328707,0.35731129786903343,0.33076088999473263,0.28870440448039825,0.2230832205309527,0.4345425588436829
MT_inAntarc,1504,131191.659,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,0.14597986695145915,0.18842393929608592,0.07932729856838361,0.07932729856838361,0.22331585419248368,0.6658531516598095,0.09367843488454362,0.6663220233818581,0.0,0.6996570893328707,0.21547002602586457,0.27576812258309696,0.11905249381637571,0.11905249381637571,0.3110794414872455
