temp_ch_ipcc,0.05,0.17,0.25,0.5,0.75,0.83,0.95,frac,it,N,final_num_fits,fit_opt,y,source_input,x_col,y_col
-0.1,156258.74125943432,165429.01792725752,158191.43449106583,166662.4188071706,173930.63066167125,173997.32894651857,176076.29778961628,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
-0.05,154773.48708623127,163061.39190261436,157453.32413057567,165720.75217260525,173390.80983663214,173688.70270791918,175666.43195992205,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.0,153279.44227859488,160706.16468705368,156641.42314727884,164929.16223712504,172859.67185238434,173455.17200340153,175285.82194224067,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.05000000000000002,151678.47700227995,158328.11744059878,155704.79596737836,164198.08790797394,172325.45620541726,173266.0194630617,174959.92825903487,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.1,149872.75329032546,155864.3849568839,154587.42623732277,163397.30842722196,171776.84928928612,173060.14945901386,174684.89599124974,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.15,147781.07440813314,153257.6673951906,153233.6391695826,162414.13959536544,171185.50361286447,172775.46422328276,174435.08011305437,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.20000000000000004,145348.77726181506,150455.42509319994,151601.84215391066,161149.36129618133,170455.06390820726,172349.42234122555,174154.4955278232,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.25,142680.17320449115,147535.60507993595,149748.26395531866,159522.91243336874,169500.32399626847,171692.26345496834,173798.36155070848,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.30000000000000004,139947.64799840216,144628.46453818548,147763.00618913703,157583.58871570163,168273.38043033794,170732.30529312097,173342.93129701194,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.35,137311.2870835098,141842.5885146441,145757.40799975183,155473.3706201593,166783.60358822715,169479.4915385803,172761.03371348963,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.4,134843.96892948015,139226.66829889364,143839.30035994604,153278.50461302118,165055.2101498474,167938.57449202798,171964.40262321004,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.45000000000000007,132565.55834994954,136798.78304670713,142008.42528593086,150987.9114822003,163091.01916710037,166079.36924535647,170835.01794267943,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.5000000000000001,130479.65294571544,134554.5527655638,140197.97198059826,148640.18313290834,160958.6922012293,163969.1447795101,169416.5373535228,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.55,128561.08458215547,132494.5227980135,138331.707301396,146262.87914724348,158736.80025170685,161690.8706767957,167819.253891108,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
0.6000000000000001,126742.95453928043,130626.58384949251,136396.354188432,143827.6096646222,156449.04675694474,159278.02241359517,166105.53079618228,0.18999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_global_mass_median_k.csv,temp_ch_ipcc,volume_steady
