region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_outAntarc,1738,150277.071,41971941024320.336,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,137459.36395503106,40897601742151.83,97.44033929346753
MT_outAntarc,1738,150277.071,41971941024320.336,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,135817.17960080234,41424245510765.57,98.6950912914954
MT_outAntarc,1738,150277.071,41971941024320.336,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,123016.20366249283,36550319817073.81,87.08274843876053
MT_outAntarc,1738,150277.071,41971941024320.336,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,108842.0748627609,32535074435817.34,77.51624928893598
MT_outAntarc,1738,150277.071,41971941024320.336,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,99432.00795942293,29850594614600.414,71.12035775830263
MT_outAntarc,1738,150277.071,41971941024320.336,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,98832.35293411992,29687061055838.668,70.730731844488
MT_outAntarc,1738,150277.071,41971941024320.336,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,98269.2337600964,29655330190600.277,70.65513165906889
MT_outAntarc,1738,150277.071,41971941024320.336,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,104484.83087402672,31029613541504.32,73.92942233365962
MT_outAntarc,1738,150277.071,41971941024320.336,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,85298.9608225064,25817846260776.08,61.51215700464297
MT_outAntarc,1738,150277.071,41971941024320.336,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,78057.68553453793,23491122336609.285,55.968634671905036
MT_outAntarc,1738,150277.071,41971941024320.336,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,66277.54334652629,20460914246635.234,48.74903029807296
MT_outAntarc,1738,150277.071,41971941024320.336,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,107780.79113581327,31573127054494.074,75.22436724143698
MT_outAntarc,1738,150277.071,41971941024320.336,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,89842.54571778435,26941608155342.184,64.18956926421644
MT_outAntarc,1738,150277.071,41971941024320.336,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,74175.9506487171,22304090438306.074,53.14047883890366
MT_outAntarc,1738,150277.071,41971941024320.336,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,55415.85787277156,17432298999704.482,41.533220943018726
MT_outAntarc,1738,150277.071,41971941024320.336,49,mri-esm2-0,1851-1870_hist,0.190948213,153538.9219846539,46787879799158.4,111.47418646196874
MT_outAntarc,1738,150277.071,41971941024320.336,50,mri-esm2-0,1901-1920_hist,0.252478266,151162.98554553706,46404267276981.17,110.56021271470995
MT_outAntarc,1738,150277.071,41971941024320.336,51,mri-esm2-0,1951-1970_hist,0.382652065,145836.74048641778,44518441624224.19,106.06714995246062
MT_outAntarc,1738,150277.071,41971941024320.336,52,mri-esm2-0,1995-2014_hist,0.922248887,132935.91306923731,40133508345492.88,95.61985308765638
MT_outAntarc,1738,150277.071,41971941024320.336,53,mri-esm2-0,2021-2040_ssp126,1.72632431,88516.21416289489,25673626017835.27,61.16854591728048
MT_outAntarc,1738,150277.071,41971941024320.336,54,mri-esm2-0,2041-2060_ssp126,1.996245332,75026.53633086135,22453248850393.074,53.495855331976905
MT_outAntarc,1738,150277.071,41971941024320.336,55,mri-esm2-0,2061-2080_ssp126,2.09126599,75977.05888994846,23039754559081.94,54.89323104149918
MT_outAntarc,1738,150277.071,41971941024320.336,56,mri-esm2-0,2081-2100_ssp126,1.94778826,90982.32499069844,27234427024052.582,64.88722312907042
MT_outAntarc,1738,150277.071,41971941024320.336,57,mri-esm2-0,2021-2040_ssp370,1.705488886,97731.05513188223,28545121004461.15,68.01000932485081
MT_outAntarc,1738,150277.071,41971941024320.336,58,mri-esm2-0,2041-2060_ssp370,2.404955866,68218.20063175514,19252659832668.64,45.87031088581971
MT_outAntarc,1738,150277.071,41971941024320.336,59,mri-esm2-0,2061-2080_ssp370,3.105613809,50964.91238869173,14890316053151.213,35.47683449884562
MT_outAntarc,1738,150277.071,41971941024320.336,60,mri-esm2-0,2081-2100_ssp370,3.811452497,36627.87012538586,10497274212376.02,25.01021862747174
MT_outAntarc,1738,150277.071,41971941024320.336,61,mri-esm2-0,2021-2040_ssp585,1.911734937,87296.97457885006,26318603642591.414,62.705233544813396
MT_outAntarc,1738,150277.071,41971941024320.336,62,mri-esm2-0,2041-2060_ssp585,2.687007085,46109.31774298355,13051006479106.443,31.094598344985126
MT_outAntarc,1738,150277.071,41971941024320.336,63,mri-esm2-0,2061-2080_ssp585,3.541685939,43634.96773324861,12294949162840.988,29.293258455015863
MT_outAntarc,1738,150277.071,41971941024320.336,64,mri-esm2-0,2081-2100_ssp585,4.594325176,21447.603676248727,5464477219234.297,13.019357899287872
MT_outAntarc,1738,150277.071,41971941024320.336,65,ukesm1-0-ll,1851-1870_hist,0.373094842,140554.21235802275,42969635136647.695,102.37705021016123
MT_outAntarc,1738,150277.071,41971941024320.336,66,ukesm1-0-ll,1901-1920_hist,0.353528895,148472.31063076382,45205776695406.74,107.70475606361065
MT_outAntarc,1738,150277.071,41971941024320.336,67,ukesm1-0-ll,1951-1970_hist,0.23742077,150479.52627854852,46245905792616.234,110.18290949617837
MT_outAntarc,1738,150277.071,41971941024320.336,68,ukesm1-0-ll,1995-2014_hist,1.058767333,127801.42392161011,38348199433251.12,91.36627589138784
MT_outAntarc,1738,150277.071,41971941024320.336,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,75198.31564152752,21506249993841.68,51.23958880381549
MT_outAntarc,1738,150277.071,41971941024320.336,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,48313.482413979575,13826557489865.088,32.94238282154593
MT_outAntarc,1738,150277.071,41971941024320.336,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,41965.436754150825,11830000884222.824,28.18549868200762
MT_outAntarc,1738,150277.071,41971941024320.336,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,34756.96704119643,9728085240702.566,23.17759198952867
MT_outAntarc,1738,150277.071,41971941024320.336,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,72541.93753219723,21246472528537.316,50.620657539345636
MT_outAntarc,1738,150277.071,41971941024320.336,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,35975.851313063664,9449948105470.225,22.514918001992143
MT_outAntarc,1738,150277.071,41971941024320.336,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,20010.741866984514,4946544812751.378,11.78536110561372
MT_outAntarc,1738,150277.071,41971941024320.336,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,7413.315661263625,1670944632857.1653,3.9810992584044387
MT_outAntarc,1738,150277.071,41971941024320.336,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,74145.54784556113,21419775513867.902,51.03355954268679
MT_outAntarc,1738,150277.071,41971941024320.336,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,31206.283627814002,8071202871275.084,19.229996693739476
MT_outAntarc,1738,150277.071,41971941024320.336,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,13145.030512637828,3219806856167.403,7.671331793546811
MT_outAntarc,1738,150277.071,41971941024320.336,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,2594.9571539274393,482540470848.3866,1.1496739466225354
