tidewater_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
land-terminating,212303,424267.549,23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,0.21275670663899282,0.25206156452934847,0.1209319231824997,0.1209319231824997,0.2437929329345024,0.5348247216926298,0.09241527079352732,0.5312308985578479,0.04174258644362683,0.5966909921273329,0.39199891970006995,0.4660885745502929,0.23328008241116754,0.23328008241116754,0.3908795684645956
land-terminating,212303,424267.549,24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,0.23320463853591875,0.253509885256276,0.1546876892061289,0.1546876892061289,0.2411062938002712,0.5348247216926298,0.09241527079352732,0.5312308985578479,0.04174258644362683,0.5966909921273329,0.43159030220124917,0.4709351408357781,0.2972717142691881,0.2972717142691881,0.38649027646109785
land-terminating,212303,424267.549,25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,0.4229192536673797,0.257940107268734,0.4090694740227291,0.18888687486842115,0.3668569267588029,0.5331408066383773,0.09404880598663572,0.530119827302827,0.042780096601420514,0.596855781910497,0.7946840996781048,0.4918709922186673,0.7515199975835261,0.3366998775913075,0.5993934722985121
land-terminating,212303,424267.549,26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,0.18533171422922212,0.24689214084014666,0.0660729160808092,0.0660729160808092,0.2255483870722234,0.5331408066383773,0.09404880598663572,0.530119827302827,0.042780096601420514,0.596855781910497,0.34389927561452227,0.4677522218807263,0.13231812029761755,0.13231812029761755,0.3627178155081482
land-terminating,212303,424267.549,27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,0.06921374529053927,0.17003331603965588,0.0,0.0,0.1456261271248684,0.5331408066383773,0.09404880598663572,0.530119827302827,0.042780096601420514,0.596855781910497,0.12466409737442632,0.31078698926135734,0.0,0.0,0.22708984324407347
land-terminating,212303,424267.549,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,0.02862344623736473,0.11347795301752615,0.0,0.0,0.07485874986010606,0.5331408066383773,0.09404880598663572,0.530119827302827,0.042780096601420514,0.596855781910497,0.05118690485545919,0.20842379918162482,0.0,0.0,0.11435388687889937
land-terminating,212303,424267.549,29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,0.3892085084281856,0.2584378211049853,0.3613377453306651,0.18718229180986634,0.35451647736707903,0.5330084599549013,0.09316817287470801,0.5309454523893594,0.041255899036825805,0.5980271905970664,0.72694585625001,0.48207833767360464,0.6789684489887956,0.334121433624715,0.5750112074721636
land-terminating,212303,424267.549,30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,0.15801351869488992,0.24426371989425583,0.0231748957354877,0.0231748957354877,0.2129369487366204,0.5330084599549013,0.09316817287470801,0.5309454523893594,0.041255899036825805,0.5980271905970664,0.2900264605084615,0.4534093594082725,0.03983065276862521,0.03983065276862521,0.3403781535551581
land-terminating,212303,424267.549,31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,0.04633107508887612,0.13899784985788458,0.0,0.0,0.10164382301687548,0.5330084599549013,0.09316817287470801,0.5309454523893594,0.041255899036825805,0.5980271905970664,0.08404813537791152,0.25599701708946415,0.0,0.0,0.15769388050306926
land-terminating,212303,424267.549,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,0.012552110314756787,0.07473883252472999,0.0,0.0,0.044867203579048894,0.5330084599549013,0.09316817287470801,0.5309454523893594,0.041255899036825805,0.5980271905970664,0.022200119246340144,0.13356793277383322,0.0,0.0,0.06758588789998247
land-terminating,212303,424267.549,33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,0.7480925369193591,0.20005763778983499,0.7922733644300429,0.12323221494026682,0.6037687445868474,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,1.4281433924514229,0.4428946022863276,1.464637806368774,0.2540856952720385,1.0374994044765136
land-terminating,212303,424267.549,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,0.7304076573236257,0.1961298933675297,0.7722569489016482,0.12274171831294844,0.5935727716118959,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,1.3920414928144647,0.42058522376775886,1.4223912338980476,0.24784280389649416,1.023334434019385
land-terminating,212303,424267.549,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,0.6893177602228082,0.20261996429770032,0.7286329591193215,0.13196582966098636,0.5676438432914279,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,1.3070702239609195,0.4029318656297031,1.3384259940695626,0.2518202725391834,0.9635800708843805
