,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.6540813494917243,0.16603681824194924,0.6008044228003948,0.08877866021055669,0.7573383510912762,0.545900541505913,0.259727621040415,0.5467560505565009,0.2255864146511728,0.6065556004669848,0.8211979384248449,0.3637933104814949,0.8300959927725163,0.20934891566971625,0.798932073495231
1,gfdl-esm4,1851-1870_hist,0.231409328,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.6372059416483289,0.2564506024114503,0.6668271239825599,0.22456342352884284,0.7308246422150827,0.9477962724963657,0.3188746982626099,1.015786939479683,0.1861857523373549,0.9684933694389127
2,gfdl-esm4,1901-1920_hist,0.478289046,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.58007251236034,0.28169075924539333,0.6237630158519227,0.23739133793886014,0.7031343767874645,0.8485636802875823,0.36076831843501755,0.9408325087091182,0.19874861113857756,0.9270204655401965
3,gfdl-esm4,1951-1970_hist,0.392281326,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.5604548959040041,0.3070280370835964,0.6252249419306736,0.25061808618320325,0.6938203798483702,0.8091746828903001,0.3977260405166048,0.9277705871113799,0.22910712407115819,0.9122586966390209
4,gfdl-esm4,1995-2014_hist,0.901467077,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.61146661931393,0.2799204555466291,0.6423784971986422,0.25296998688592887,0.723683696845864,0.896386801746575,0.34012117501121775,0.9800536735598153,0.20606046531221556,0.9546707456171426
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.32176543877308206,0.27124560931286423,0.3198914988827727,0.2656729900146627,0.48527989997976495,0.4414446873363495,0.35848647653875254,0.4466024192347845,0.3353885899768214,0.632587124829925
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.43211906577581793,0.27235565332304196,0.4388672394905271,0.24898417565634498,0.5570647078978588,0.622159091005089,0.3633925661634518,0.6508687004465825,0.2787333429915504,0.7289018292826843
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.2633915185916483,0.25668207731506854,0.2052652917276138,0.2052652917276138,0.4104367534638498,0.355028212512522,0.33786072536371226,0.2972272703598957,0.2972272703598957,0.5333594010778466
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.6613275701799487,0.1509905387517371,0.6137985556744805,0.10346640643986804,0.7550205290733343,0.3185011324854171,0.2697512471560491,0.306517290507811,0.2731798905257173,0.46730799729664946,0.4379959032859288,0.3625104715743893,0.4494655634253881,0.3155960690970866,0.6083238112505296
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.6642079593274894,0.16240672789477828,0.6108483040062801,0.10137141017608675,0.7662668104358336,0.34878754011802077,0.2837505972658384,0.3161003905668207,0.2851474197509576,0.5062326053684107,0.472904623841433,0.35368660221606496,0.484001850468126,0.327924958569417,0.646090398770182
