temp_ch_ipcc,0.05,0.17,0.25,0.5,0.75,0.83,0.95,frac,it,N,final_num_fits,fit_opt,y,source_input,x_col,y_col
-0.1,38158.88941972635,46105.270726259885,47792.08619511944,50524.91028857403,55697.30703935756,56999.163937461766,62142.24216484899,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
-0.05,37332.84308695143,45031.26715374676,46622.83962036463,49624.17861553262,54977.55728465601,56345.93236349901,62294.92442126876,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.0,36438.771410435256,44006.91864600333,45521.7284355642,48761.57752752143,54257.39448081548,55675.984452764125,62301.93831732725,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.05000000000000002,35493.79493370116,43038.48126546453,44479.268199420636,47932.895827233835,53533.65214449762,54987.90733987968,62177.044663015884,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.1,34529.71203140604,42126.94944912729,43487.47323017446,47128.41037583545,52803.63702716414,54279.50037884691,61932.515249089425,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.15,33575.88836264906,41266.7330583689,42536.22067386343,46336.088357462904,52061.78569829108,53550.36156169331,61582.13054818307,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.20000000000000004,32651.50790549812,40447.11651425828,41617.89409108467,45546.521928124974,51297.179158426814,52802.10810773974,61140.0860300243,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.25,31769.253081078034,39649.27855454456,40731.73331861841,44748.35252013263,50497.643375823485,52029.64197320941,60608.65776180656,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.30000000000000004,30936.066691126936,38859.20202793691,39876.12493240176,43927.41746886649,49654.59599828472,51212.76855104544,59966.90809329137,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
0.35,30164.91728599568,38080.25741979266,39057.19782024759,43081.15801390966,48765.240159198314,50341.7224264847,59197.3984848743,0.22999999999999995,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_19_median_a.csv,temp_ch_ipcc,volume_steady
