,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,86725.05299999999,16246,52623.68599077751,14729.720849481615,13256.748764533451,81.60007857031547
1,gfdl-esm4,1851-1870_hist,0.231409328,86725.05299999999,16246,75072.09405722618,19039.520369873047,17135.56833288574,105.47561450748333
2,gfdl-esm4,1901-1920_hist,0.478289046,86725.05299999999,16246,64602.372242972044,17028.59157891023,15325.732421019206,94.33542054055894
3,gfdl-esm4,1951-1970_hist,0.392281326,86725.05299999999,16246,71645.74042735685,18230.256735991825,16407.231062392642,100.99243544498732
4,gfdl-esm4,1995-2014_hist,0.901467077,86725.05299999999,16246,64035.291151580466,16740.266692939767,15066.24002364579,92.73815107500795
5,gfdl-esm4,2021-2040_ssp126,1.493792069,86725.05299999999,16246,51965.29455568864,13773.77071267836,12396.393641410525,76.30428192423074
6,gfdl-esm4,2041-2060_ssp126,1.678749959,86725.05299999999,16246,47194.20975217296,12976.036804454183,11678.433124008767,71.88497552633736
7,gfdl-esm4,2061-2080_ssp126,1.730055687,86725.05299999999,16246,47133.62951422855,13392.922056227235,12053.629850604511,74.19444694450641
8,gfdl-esm4,2081-2100_ssp126,1.684476548,86725.05299999999,16246,43256.00449074375,12428.04666700498,11185.242000304483,68.84920596026396
9,gfdl-esm4,2021-2040_ssp370,1.488564228,86725.05299999999,16246,52994.41805587971,14334.405247698864,12900.964722928977,79.41009924245338
10,gfdl-esm4,2041-2060_ssp370,2.049608082,86725.05299999999,16246,47102.919401592386,13113.201629450137,11801.881466505123,72.64484467872168
11,gfdl-esm4,2061-2080_ssp370,2.814161775,86725.05299999999,16246,38562.568381548204,10960.245509134731,9864.220958221258,60.71784413530259
12,gfdl-esm4,2081-2100_ssp370,3.532319558,86725.05299999999,16246,26153.99373494226,8536.913581127174,7683.222223014456,47.293008882275366
13,gfdl-esm4,2021-2040_ssp585,1.529802668,86725.05299999999,16246,54248.38926484094,14691.617225822363,13222.455503240128,81.38899115622385
14,gfdl-esm4,2041-2060_ssp585,2.18911609,86725.05299999999,16246,41991.43666376666,12078.874766895104,10870.987290205594,66.91485467318475
15,gfdl-esm4,2061-2080_ssp585,3.048039704,86725.05299999999,16246,34300.11100121726,10367.523964818063,9330.771568336258,57.43427039478185
16,gfdl-esm4,2081-2100_ssp585,4.001455777,86725.05299999999,16246,29198.228069037134,9054.629679524824,8149.166711572342,50.161065564276385
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,86725.05299999999,16246,96797.95708666315,23783.14920755253,21404.834286797275,131.7544890237429
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,86725.05299999999,16246,100376.78375310033,24573.314034136558,22115.982630722905,136.13186403251817
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,86725.05299999999,16246,86692.72170644243,21390.516847111852,19251.46516240067,118.49972400837541
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,86725.05299999999,16246,69451.58569772364,17705.41537702808,15934.873839325272,98.08490606503307
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,86725.05299999999,16246,56262.56156620491,14797.85838773302,13318.07254895972,81.97754862095114
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,86725.05299999999,16246,46256.71844834588,12611.683124217532,11350.514811795778,69.8665198313171
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,86725.05299999999,16246,36040.32062446373,10525.347166472991,9472.812449825691,58.30858334251934
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,86725.05299999999,16246,41539.423363487345,11714.942291370768,10543.44806223369,64.898732378639
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,86725.05299999999,16246,58267.29791551462,14918.589259936798,13426.730333943118,82.64637654772325
26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,86725.05299999999,16246,37018.70218142956,10614.13789874259,9552.72410886833,58.800468477584204
27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,86725.05299999999,16246,24749.519941956896,8147.200384369196,7332.480345932277,45.134065898881424
28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,86725.05299999999,16246,19299.998947880686,6518.521774682545,5866.66959721429,36.111471114208356
29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,86725.05299999999,16246,51279.212508958444,13966.144843898399,12569.53035950856,77.37000098183282
30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,86725.05299999999,16246,34100.5900984163,10186.146249750667,9167.5316247756,56.42946956035701
31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,86725.05299999999,16246,20015.84392858296,7113.7153570512255,6402.343821346103,39.4087395133947
32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,86725.05299999999,16246,13070.062544541175,4844.285704416828,4359.857133975144,26.83649596192998
33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,86725.05299999999,16246,78765.83809106158,18979.894167863073,17081.904751076767,105.1452957717393
34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,86725.05299999999,16246,79038.56616425607,19273.424033601215,17346.081630241093,106.77139991530895
35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,86725.05299999999,16246,81282.82628811889,19332.277100356387,17399.04939032075,107.09743561689493
36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,86725.05299999999,16246,64471.38537886831,16468.18306253991,14821.364756285919,91.23085532614748
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,86725.05299999999,16246,57730.57913221372,15289.807454860467,13760.82670937442,84.7028604541082
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,86725.05299999999,16246,57650.135334146675,15467.756318740667,13920.9806868666,85.6886660523612
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,86725.05299999999,16246,50395.74617322718,14210.34324388314,12789.308919494826,78.72281742887373
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,86725.05299999999,16246,53907.04844576685,14725.66273046247,13253.096457416224,81.57759730035839
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,86725.05299999999,16246,63540.593467039915,16428.10816642586,14785.297349783274,91.00884740725886
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,86725.05299999999,16246,48443.30798336233,13453.137115766152,12107.823404189536,74.52802784802127
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,86725.05299999999,16246,41742.10265940511,12782.401302184724,11504.16117196625,70.81226869362459
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,86725.05299999999,16246,38091.028140192735,12239.094973209372,11015.185475888435,67.80244660770919
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,86725.05299999999,16246,60429.63784659732,15463.236463659538,13916.912817293583,85.66362684533783
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,86725.05299999999,16246,45563.94042603437,13236.60704457784,11912.946340120056,73.32848910574945
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,86725.05299999999,16246,40517.09059516285,12702.635621250574,11432.372059125517,70.37038076526848
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,86725.05299999999,16246,39768.268814532465,12049.10648611466,10844.195837503194,66.74994360152157
49,mri-esm2-0,1851-1870_hist,0.190948213,86725.05299999999,16246,94208.47011460175,23519.60385999029,21167.64347399126,130.29449386920632
50,mri-esm2-0,1901-1920_hist,0.252478266,86725.05299999999,16246,92464.62995603822,23343.826707433353,21009.44403669002,129.32071917204246
51,mri-esm2-0,1951-1970_hist,0.382652065,86725.05299999999,16246,96102.93130834897,24025.759960374868,21623.183964337382,133.09851018304434
52,mri-esm2-0,1995-2014_hist,0.922248887,86725.05299999999,16246,73991.70896781524,18605.65197377643,16745.086776398784,103.07205943862357
53,mri-esm2-0,2021-2040_ssp126,1.72632431,86725.05299999999,16246,50171.661774664506,13168.417688578547,11851.575919720692,72.95073199384889
54,mri-esm2-0,2041-2060_ssp126,1.996245332,86725.05299999999,16246,45300.32552996106,12171.893429334452,10954.704086401007,67.430161802296
55,mri-esm2-0,2061-2080_ssp126,2.09126599,86725.05299999999,16246,58623.07740384051,15083.33657865956,13575.002920793604,83.55904789359599
56,mri-esm2-0,2081-2100_ssp126,1.94778826,86725.05299999999,16246,53837.38478397169,13908.43639809164,12517.592758282479,77.05030628020731
57,mri-esm2-0,2021-2040_ssp370,1.705488886,86725.05299999999,16246,52320.98230671651,13852.687508735045,12467.418757861542,76.74146717876118
58,mri-esm2-0,2041-2060_ssp370,2.404955866,86725.05299999999,16246,45989.9546693234,11720.94274042464,10548.848466382176,64.93197381744538
59,mri-esm2-0,2061-2080_ssp370,3.105613809,86725.05299999999,16246,40402.227451217375,10223.649139561192,9201.284225605072,56.63722901394234
60,mri-esm2-0,2081-2100_ssp370,3.811452497,86725.05299999999,16246,25585.371472583116,6825.6657665176745,6143.099189865907,37.81299513643916
61,mri-esm2-0,2021-2040_ssp585,1.911734937,86725.05299999999,16246,52571.647242454674,13450.983361230476,12105.885025107427,74.51609642439632
