area_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
10-100 km2,5955,166830.554,0,era5,2014-2023,1.2,0.38325436603009133,0.2113565913546068,0.3706992672576458,0.1382075031496195,0.39175793578072726,0.5986178745908902,0.14720732365744704,0.6031088084156339,0.08931161046122593,0.6120909564706286,0.6182448662113634,0.28931829065583564,0.6058211073674158,0.18263209359855176,0.6190949520341124
10-100 km2,5955,166830.554,1,gfdl-esm4,1851-1870_hist,0.231409328,0.5364426486695345,0.20407048976669184,0.5349015679496509,0.14282896701011205,0.5374709268070345,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.8736299735874615,0.26797148141493604,0.862994816736903,0.1659662920957622,0.8566691263820896
10-100 km2,5955,166830.554,2,gfdl-esm4,1901-1920_hist,0.478289046,0.4996483842115632,0.20855365564126735,0.5102665882413155,0.136740109727433,0.5009168026952543,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.8066050753990751,0.2771804951835851,0.786643497398505,0.18778091188185897,0.7916695001736678
10-100 km2,5955,166830.554,3,gfdl-esm4,1951-1970_hist,0.392281326,0.5192421819900114,0.2148885574703238,0.5239919343866364,0.1628740912138512,0.5192044324626752,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.8427792388708253,0.2850244345341284,0.8398097371720327,0.191140296699282,0.8252143496775146
10-100 km2,5955,166830.554,4,gfdl-esm4,1995-2014_hist,0.901467077,0.4716702777993568,0.2177213937096276,0.4687873200008577,0.145242272890671,0.4741208637747723,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.7510539437885373,0.2806034634460833,0.7400711622039072,0.1942642216579875,0.7397866255513643
10-100 km2,5955,166830.554,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.36054244951863273,0.19741950609589015,0.3434365782497381,0.1312790913622297,0.3663764800809649,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.5726648363053678,0.27456167166664164,0.52340451844317,0.16882616855097088,0.570317400911205
10-100 km2,5955,166830.554,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.334486562414149,0.20631352391899765,0.3168507739263581,0.1423709325928465,0.3467039761413826,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.5234807842062341,0.27606727870968856,0.49446964156785866,0.18743538733401555,0.5318501641561464
10-100 km2,5955,166830.554,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.30415760897376515,0.19546972242204297,0.28429066442549944,0.14455384127599483,0.31841874033986284,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.4756971561020563,0.26624207264920063,0.44659493432261704,0.19501168085718817,0.4884194369554421
10-100 km2,5955,166830.554,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.31910342439123385,0.20992271629443923,0.3103606787037785,0.16391055469817248,0.3282111297757451,0.6109940405934959,0.139557905842413,0.6142377025447349,0.08561821075229281,0.6243243624872483,0.49712991788854033,0.2981932006812693,0.47187300093475865,0.22189468060327217,0.5016729728163544
10-100 km2,5955,166830.554,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.35144761521637075,0.200104850946769,0.3259248468999657,0.1335890888775535,0.36176901472572653,0.6096862276697376,0.14388120395868295,0.6149428730720132,0.08221383656550274,0.6233386714866113,0.5557080377803074,0.2687921403853471,0.5372803992880566,0.17846425930709559,0.5607379130307543
