,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,51591.6,12965,41218.18396293656,8731.289007706375,7858.160106935738,60.610567735717225
1,gfdl-esm4,1851-1870_hist,0.231409328,51591.6,12965,49966.12251874461,11257.228167626734,10131.50535086406,78.14504705641387
2,gfdl-esm4,1901-1920_hist,0.478289046,51591.6,12965,47826.4690499636,10698.281727522146,9628.453554769932,74.26497149841829
3,gfdl-esm4,1951-1970_hist,0.392281326,51591.6,12965,47064.88577352171,10551.125462573853,9496.012916316467,73.2434470984687
4,gfdl-esm4,1995-2014_hist,0.901467077,51591.6,12965,49252.99123958137,11097.800170049006,9988.020153044105,77.03833515652993
5,gfdl-esm4,2021-2040_ssp126,1.493792069,51591.6,12965,32636.181909375555,6909.818632011717,6218.836768810546,47.96634607644077
6,gfdl-esm4,2041-2060_ssp126,1.678749959,51591.6,12965,37605.21161562054,8019.622801179754,7217.660521061778,55.67034725076574
7,gfdl-esm4,2061-2080_ssp126,1.730055687,51591.6,12965,27516.86487664783,5687.724948253612,5118.952453428251,39.48285733457965
8,gfdl-esm4,2081-2100_ssp126,1.684476548,51591.6,12965,31384.39874051282,6564.266798169473,5907.840118352526,45.56760600349036
9,gfdl-esm4,2021-2040_ssp370,1.488564228,51591.6,12965,33332.837417191724,7049.736455043381,6344.762809539043,48.93762290427337
10,gfdl-esm4,2041-2060_ssp370,2.049608082,51591.6,12965,26173.58505243644,5168.546153755301,4651.691538379771,35.87883947844019
11,gfdl-esm4,2061-2080_ssp370,2.814161775,51591.6,12965,15704.905559865829,2827.8114918038923,2545.030342623503,19.63000649921715
12,gfdl-esm4,2081-2100_ssp370,3.532319558,51591.6,12965,5696.919890208037,1032.4469889643383,929.2022900679045,7.167005708198261
13,gfdl-esm4,2021-2040_ssp585,1.529802668,51591.6,12965,37726.81556863101,8090.693713889261,7281.624342500335,56.163704917087045
14,gfdl-esm4,2041-2060_ssp585,2.18911609,51591.6,12965,25882.32553757425,5386.283138064949,4847.654824258454,37.39031873704939
15,gfdl-esm4,2061-2080_ssp585,3.048039704,51591.6,12965,9346.863110495478,1717.2765328252494,1545.5488795427245,11.920932352817005
16,gfdl-esm4,2081-2100_ssp585,4.001455777,51591.6,12965,3004.574614124853,495.98108364771036,446.3829752829393,3.442984768861854
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,51591.6,12965,63105.59846306191,14889.62696827246,13400.664271445212,103.36031061662332
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,51591.6,12965,63029.238737609034,14873.369451720579,13386.03250654852,103.24745473620148
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,51591.6,12965,60889.689486160685,14273.167215638427,12845.850494074584,99.08099108426212
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,51591.6,12965,50807.77937630688,11526.58066671386,10373.922600042473,80.01482915574604
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,51591.6,12965,29194.85172565683,6211.287247306473,5590.158522575825,43.11730445488489
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,51591.6,12965,12459.69096155408,2602.4861331600496,2342.2375198440445,18.065850519429578
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,51591.6,12965,11533.10154755093,2363.5521229205165,2127.196910628465,16.40722646069005
24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,51591.6,12965,7574.552523377037,1516.7774827926366,1365.099734513373,10.529114805348037
25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,51591.6,12965,32187.090334076784,6569.164813114942,5912.248331803448,45.60160687854569
26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,51591.6,12965,9633.99169565819,1906.4450896785902,1715.8005807107313,13.234096264641199
27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,51591.6,12965,2542.080943107231,477.6208096113436,429.8587286502092,3.3155320374100206
28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,51591.6,12965,452.5003793236841,72.16703822579255,64.95033440321329,0.5009667134840978
29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,51591.6,12965,35016.95213669109,7485.111537883181,6736.600384094863,51.95989497952074
30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,51591.6,12965,8175.848037314484,1656.8693130696236,1491.1823817626612,11.501599550811116
31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,51591.6,12965,961.9139885230737,166.3927370323253,149.75346332909277,1.1550594934754552
32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,51591.6,12965,55.180003815170565,6.857472916203006,6.171725624582706,0.04760297435081146
33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,51591.6,12965,53962.98515439086,12266.86718143113,11040.180463288016,85.15372513141547
34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,51591.6,12965,54919.34050780072,12582.682404331736,11324.414163898562,87.34604060083736
35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,51591.6,12965,53527.12472423821,12247.491605029007,11022.742444526106,85.01922440822295
36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,51591.6,12965,47465.98422787674,10622.80672044661,9560.526048401947,73.74104163827187
37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,51591.6,12965,40988.33107326162,9021.354790903566,8119.219311813209,62.62413661251993
38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,51591.6,12965,33091.77476958539,6994.960424976515,6295.464382478864,48.5573805050433
39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,51591.6,12965,33570.26481968409,7182.660908140251,6464.394817326226,49.86035339241208
40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,51591.6,12965,34130.49247979381,7296.723183364099,6567.050865027689,50.65214704996289
41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,51591.6,12965,39024.70670240165,8608.929610404462,7748.036649364016,59.76117739578879
42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,51591.6,12965,23833.858355118442,5046.324165551929,4541.691748996736,35.03040300036048
43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,51591.6,12965,20333.090102617636,4136.252933419581,3722.6276400776223,28.712901196125124
44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,51591.6,12965,14372.102588520298,2855.580873173917,2570.0227858565254,19.822775054813153
45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,51591.6,12965,42418.65222514415,9286.444524024992,8357.800071622492,64.46432758675273
46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,51591.6,12965,27314.263757522996,5691.753047017064,5122.577742315358,39.51081945480415
47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,51591.6,12965,22765.645380514827,4568.051179344951,4111.246061410457,31.71034370544124
48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,51591.6,12965,11488.390804437066,2213.8421549315844,1992.457939438426,15.367974851048407
49,mri-esm2-0,1851-1870_hist,0.190948213,51591.6,12965,65774.61225022757,15787.16696813552,14208.450271321968,109.59082353507111
50,mri-esm2-0,1901-1920_hist,0.252478266,51591.6,12965,65189.789149081545,15603.661506798118,14043.295356118306,108.3169715088184
51,mri-esm2-0,1951-1970_hist,0.382652065,51591.6,12965,59815.97013239986,13997.951570474626,12598.156413427161,97.17050839511887
52,mri-esm2-0,1995-2014_hist,0.922248887,51591.6,12965,54549.810082533266,12516.195903371065,11264.576313033958,86.88450684947134
53,mri-esm2-0,2021-2040_ssp126,1.72632431,51591.6,12965,26215.618302365983,5112.874300511694,4601.586870460524,35.49237848407654
54,mri-esm2-0,2041-2060_ssp126,1.996245332,51591.6,12965,10953.526230262785,1918.8355741742914,1726.9520167568623,13.32010811227815
55,mri-esm2-0,2061-2080_ssp126,2.09126599,51591.6,12965,13654.295060397097,2487.3159734189217,2238.5843760770294,17.26636618647921
56,mri-esm2-0,2081-2100_ssp126,1.94778826,51591.6,12965,25188.507828360078,4927.5538368944,4434.7984532049595,34.205927136174004
57,mri-esm2-0,2021-2040_ssp370,1.705488886,51591.6,12965,28836.029352176818,5772.057420609755,5194.85167854878,40.06827364866009
58,mri-esm2-0,2041-2060_ssp370,2.404955866,51591.6,12965,12545.14523162566,2257.539815926088,2031.7858343334792,15.671313801260927
59,mri-esm2-0,2061-2080_ssp370,3.105613809,51591.6,12965,4033.0056069500006,650.1257498705907,585.1131748835317,4.513021017227394
60,mri-esm2-0,2081-2100_ssp370,3.811452497,51591.6,12965,2002.4386372084346,298.8172171083663,268.9354953975297,2.074319285750325
61,mri-esm2-0,2021-2040_ssp585,1.911734937,51591.6,12965,23272.795092399672,4485.435893711728,4036.892304340555,31.136847700274238
62,mri-esm2-0,2041-2060_ssp585,2.687007085,51591.6,12965,4600.419483985796,760.5730506250795,684.5157455625716,5.279720366853619
63,mri-esm2-0,2061-2080_ssp585,3.541685939,51591.6,12965,3118.7995142041364,466.49047897397423,419.84143107657684,3.238267883351923
64,mri-esm2-0,2081-2100_ssp585,4.594325176,51591.6,12965,442.8785484094748,63.681686171362145,57.31351755422593,0.44206338260104844
65,ukesm1-0-ll,1851-1870_hist,0.373094842,51591.6,12965,44155.212448305916,9877.468572514434,8889.72171526299,68.56707840542221
66,ukesm1-0-ll,1901-1920_hist,0.353528895,51591.6,12965,54787.40894834979,12717.118648715232,11445.40678384371,88.27926559077292
67,ukesm1-0-ll,1951-1970_hist,0.23742077,51591.6,12965,56982.313820136,13380.623264426202,12042.560937983582,92.88515956794124
68,ukesm1-0-ll,1995-2014_hist,1.058767333,51591.6,12965,49564.98078226001,11291.079201528479,10161.971281375632,78.38003302256563
69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,51591.6,12965,21785.066959370102,4563.504636869817,4107.154173182835,31.678782670133703
70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,51591.6,12965,7838.539843761651,1611.118272316079,1450.006445084471,11.184006518198773
71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,51591.6,12965,7407.227054200128,1474.4644531441722,1327.018007829755,10.235387642342886
72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,51591.6,12965,3077.1044006225084,538.1115508784012,484.30039579056114,3.735444626228779
73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,51591.6,12965,18222.701882947484,3650.977320154856,3285.8795881393703,25.344231300727888
74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,51591.6,12965,10943.169356602148,2240.819764316774,2016.7377878850964,15.555247110567654
75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,51591.6,12965,783.331384725933,149.9458143810643,134.9512329429579,1.040888800177076
76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,51591.6,12965,0.0,0.0,0.0,0.0
77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,51591.6,12965,20007.445493951003,3923.6692015756526,3531.3022814180877,27.237194611786254
78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,51591.6,12965,1386.0629177316187,214.87219004613434,193.3849710415209,1.4915925263518774
79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,51591.6,12965,0.0,0.0,0.0,0.0
80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,51591.6,12965,0.0,0.0,0.0,0.0
