temp_ch_ipcc,0.05,0.17,0.25,0.5,0.75,0.83,0.95,frac,it,N,final_num_fits,fit_opt,y,source_input,x_col,y_col
-0.1,89.13352105237223,135.96703335350134,134.10113666990148,143.1006893036537,151.37038022545644,165.47357432834045,165.06060384972855,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
-0.05,88.20529354715025,131.075024104379,129.64837403835926,140.18711065547305,149.42972345514076,163.04947761546643,164.37017664191617,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.0,87.28560465397582,126.32089803933674,125.31635518680832,137.26858456412518,147.44599531381604,160.59989105807588,163.52354128761408,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.05000000000000002,86.39070441239778,121.70406302831432,121.11087503904339,134.32519293149178,145.4211466922691,158.11097100687377,162.5191735790956,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.1,85.53247247092972,117.22320807419638,117.03827679316774,131.33976321506398,143.35340062967938,155.57121737169928,161.34769867467466,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.15,84.69345894980971,112.8790886817579,113.11059281885512,128.30223922780394,141.23292121664184,152.9660183056445,159.98947047653783,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.20000000000000004,83.84240148471547,108.68644963874785,109.33828839671531,125.21601268052183,139.0411117900614,150.2723410909088,158.43030871850482,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.25,82.9695277900515,104.66324022578785,105.72422526491762,122.11378180993933,136.7823901323254,147.4878385707378,156.66231497982693,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.30000000000000004,82.06974382177611,100.82554600545633,102.26620034853173,119.03542160527043,134.47439698795793,144.62782839454823,154.68655740885922,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
0.35,81.1319241738923,97.18467065429257,98.95972591914247,116.01343617674574,132.1325052796491,141.71189754337365,152.52231886272736,0.32999999999999985,2,500,2000,lowess_fit,,/g/data/rd53/wy2165/disequilibrium/pygem_oggm/PyGEM_regional_mass_07_median_a.csv,temp_ch_ipcc,mass_remaining
