,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.5421506168117035,0.12158759520829374,0.5451669689943446,0.05308807537837035,0.6390471973312801,0.2692010208231578,0.24280864763023746,0.2048328868643486,0.1741751839415341,0.4288622303872806,0.4669247296149635,0.40233097052598576,0.37421942177626505,0.2728085076846967,0.6402872090696976
1,gfdl-esm4,1851-1870_hist,0.231409328,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.4216643934147441,0.24049226090190853,0.393342264615496,0.18538471233029588,0.5400632749714466,0.7824738679880829,0.38960922504039525,0.7327145645176917,0.25266645406012267,0.8125317237625642
2,gfdl-esm4,1901-1920_hist,0.478289046,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.43831376501614716,0.24647073682880216,0.4094768457589844,0.19616138631162333,0.5559482519206769,0.8079670227035058,0.3917958770561807,0.7709291729413045,0.247144128484731,0.8385119406844046
3,gfdl-esm4,1951-1970_hist,0.392281326,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.5166823835974518,0.21397546446625637,0.5112212119235208,0.16399595377434273,0.5961894928025984,0.9848290306225417,0.36995165957619075,0.960948258278781,0.22472632843940987,0.9184408460857754
4,gfdl-esm4,1995-2014_hist,0.901467077,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.3942051426145842,0.25274679472635203,0.3688296475163732,0.2116443624925997,0.5502002474700654,0.7068500380736394,0.3946920556976608,0.6831526523773075,0.28877538360537813,0.8222761987957533
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.28389857802738244,0.24988651286431843,0.2150709925259379,0.1757210977819538,0.4089587708163364,0.49806776086442334,0.413914423354213,0.3947057190354819,0.2743670486706887,0.6007252094698989
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.28468607864613127,0.23241131031760745,0.2307551001816528,0.17984752680808108,0.4334322586675399,0.5051393344919435,0.37260099625770093,0.4480059537887927,0.2677866254432768,0.637653210988507
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.22980821504254428,0.22462385252056233,0.1556258971210204,0.1471994361730559,0.3735182705207454,0.4036978080088073,0.3645592365250764,0.31463845402484264,0.2540635753161227,0.5425065966467371
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.5327344912164081,0.130881375991741,0.5357914684374827,0.055861290236240535,0.6455629882148531,0.22033590957837604,0.21651942701656762,0.1529848024264924,0.1399390412585052,0.36670473577759227,0.3835057484288646,0.35061583486729825,0.2923744873414016,0.22665531359690383,0.5329125526567269
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.523207912284061,0.1421744806088114,0.5397932837916618,0.054692261229636385,0.6416527348572405,0.3529539359357196,0.2286056581677713,0.320096556007268,0.1742962082642874,0.4538552031464111,0.6826455546908019,0.4378680714130819,0.6208715035589302,0.24960645520828273,0.6863415964962049
10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.523207912284061,0.1421744806088114,0.5397932837916618,0.054692261229636385,0.6416527348572405,0.20641320465855312,0.2154979699916625,0.144260380985487,0.13471879522187408,0.26774053031579065,0.4286566278368926,0.5435292116617337,0.2767106930868406,0.2608435505819596,0.3982184116070557
11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.523207912284061,0.1421744806088114,0.5397932837916618,0.054692261229636385,0.6416527348572405,0.05045818774874024,0.10248691224339189,0.0,0.0,0.14679749086781022,0.08242936592098452,0.16108059804566635,0.0,0.0,0.20761320610333575
12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.523207912284061,0.1421744806088114,0.5397932837916618,0.054692261229636385,0.6416527348572405,0.033441584694557824,0.08406949427104127,0.0,0.0,0.10078523556757975,0.05422313874367347,0.13236858837837312,0.0,0.0,0.1427577691435632
13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.5251059039272084,0.13661673182856723,0.5351228579883619,0.05459068012224455,0.644821238454186,0.36492268370213254,0.22650152720909247,0.3273267166915624,0.15794967906357132,0.4239108668139097,0.7132493904145336,0.4682392749590756,0.6238949743724861,0.2581898507076327,0.649864286803739
