region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_all,3242,281468.73,87727795003681.53,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,260192.71459533714,81013803897639.98,92.3467914521734
MT_all,3242,281468.73,87727795003681.53,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,225167.36564974324,69234379306481.555,78.91954802189672
MT_all,3242,281468.73,87727795003681.53,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,215987.1387285837,66319108740350.57,75.59646146078043
MT_all,3242,281468.73,87727795003681.53,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,207359.7214037813,63315918603971.27,72.17315629705978
MT_all,3242,281468.73,87727795003681.53,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,207276.17902121262,63794642525361.14,72.71884871001714
MT_all,3242,281468.73,87727795003681.53,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,230660.62403108866,71669666216306.23,81.69550621134223
MT_all,3242,281468.73,87727795003681.53,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,179125.25702196718,54227329164709.08,61.81316783629796
MT_all,3242,281468.73,87727795003681.53,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,156272.0410785743,46754105561544.516,53.29451807102009
MT_all,3242,281468.73,87727795003681.53,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,124237.25787356282,36678433819860.1,41.809364772385855
MT_all,3242,281468.73,87727795003681.53,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,223386.43542029295,67782627405461.66,77.26471114726768
MT_all,3242,281468.73,87727795003681.53,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,190086.7979663915,57555473930699.28,65.60688539850335
MT_all,3242,281468.73,87727795003681.53,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,151190.74977757878,44401064602830.695,50.612311184804526
MT_all,3242,281468.73,87727795003681.53,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,105752.96978766506,30810574824662.824,35.12065340679068
MT_all,3242,281468.73,87727795003681.53,49,mri-esm2-0,1851-1870_hist,0.190948213,305955.24923402385,96279921180017.95,109.74847957363745
MT_all,3242,281468.73,87727795003681.53,50,mri-esm2-0,1901-1920_hist,0.252478266,310392.9808685089,99118895189714.3,112.98459648456311
MT_all,3242,281468.73,87727795003681.53,51,mri-esm2-0,1951-1970_hist,0.382652065,294691.5253597696,92854580807107.1,105.84396975121786
MT_all,3242,281468.73,87727795003681.53,52,mri-esm2-0,1995-2014_hist,0.922248887,269996.35905802646,84345114942882.61,96.14411822312762
MT_all,3242,281468.73,87727795003681.53,53,mri-esm2-0,2021-2040_ssp126,1.72632431,194697.6143685182,58270794198204.47,66.42227152267888
MT_all,3242,281468.73,87727795003681.53,54,mri-esm2-0,2041-2060_ssp126,1.996245332,178421.54048680016,53547216009338.71,61.03791393262714
MT_all,3242,281468.73,87727795003681.53,55,mri-esm2-0,2061-2080_ssp126,2.09126599,173169.63315389561,51927887750976.91,59.19205851326564
MT_all,3242,281468.73,87727795003681.53,56,mri-esm2-0,2081-2100_ssp126,1.94778826,178490.63086077862,52603939231536.336,59.96268255611439
MT_all,3242,281468.73,87727795003681.53,57,mri-esm2-0,2021-2040_ssp370,1.705488886,212213.48485895977,64169321689912.76,73.14594158809061
MT_all,3242,281468.73,87727795003681.53,58,mri-esm2-0,2041-2060_ssp370,2.404955866,155235.65654448958,44793049514654.914,51.0591307039863
MT_all,3242,281468.73,87727795003681.53,59,mri-esm2-0,2061-2080_ssp370,3.105613809,109466.36002839985,30511588359639.367,34.7798418487082
MT_all,3242,281468.73,87727795003681.53,60,mri-esm2-0,2081-2100_ssp370,3.811452497,81591.56595072316,21911695018877.344,24.976912981749752
MT_all,3242,281468.73,87727795003681.53,61,mri-esm2-0,2021-2040_ssp585,1.911734937,183931.71484400524,55001815732999.516,62.69599701062969
MT_all,3242,281468.73,87727795003681.53,62,mri-esm2-0,2041-2060_ssp585,2.687007085,135539.42350506454,39404313079501.984,44.91656615539963
MT_all,3242,281468.73,87727795003681.53,63,mri-esm2-0,2061-2080_ssp585,3.541685939,84783.16965632331,22607334329148.03,25.769864987714904
MT_all,3242,281468.73,87727795003681.53,64,mri-esm2-0,2081-2100_ssp585,4.594325176,49505.299536810235,11998277679228.615,13.67671178641285
MT_all,3242,281468.73,87727795003681.53,65,ukesm1-0-ll,1851-1870_hist,0.373094842,294521.9086071965,93877281873503.4,107.00973604724
MT_all,3242,281468.73,87727795003681.53,66,ukesm1-0-ll,1901-1920_hist,0.353528895,301336.2085579482,95295678973078.64,108.62655213103159
MT_all,3242,281468.73,87727795003681.53,67,ukesm1-0-ll,1951-1970_hist,0.23742077,296980.1469644434,94076125626274.89,107.23639597042984
MT_all,3242,281468.73,87727795003681.53,68,ukesm1-0-ll,1995-2014_hist,1.058767333,270183.7980698529,85027368330054.97,96.9218117547429
