region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_19_with_obs,31,1085.391,194913256000.04718,18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,1344.7169332423257,209072216944.64227,107.26423704326793
MT_19_with_obs,31,1085.391,194913256000.04718,19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,1097.5206589343184,163045362676.46722,83.65021754930191
MT_19_with_obs,31,1085.391,194913256000.04718,20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,927.2082099213806,131457206160.05011,67.4439537144761
MT_19_with_obs,31,1085.391,194913256000.04718,21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,717.2435306181557,95756569507.62415,49.12778713603807
MT_19_with_obs,31,1085.391,194913256000.04718,22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,749.4985160319843,100988182746.92146,51.81185970588733
MT_19_with_obs,31,1085.391,194913256000.04718,23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,835.9820643573852,116519776362.70142,59.78032420877173
MT_19_with_obs,31,1085.391,194913256000.04718,24,ipsl-cm6a-lr,2081-2100_ssp126,2.171220561,616.8696216448373,79952542123.24971,41.01955083200209
MT_19_with_obs,31,1085.391,194913256000.04718,25,ipsl-cm6a-lr,2021-2040_ssp370,1.678163601,760.3812988391139,103660151805.22052,53.182710059081586
MT_19_with_obs,31,1085.391,194913256000.04718,26,ipsl-cm6a-lr,2041-2060_ssp370,2.594826972,460.96264402578413,55642145567.112144,28.547132559880218
MT_19_with_obs,31,1085.391,194913256000.04718,27,ipsl-cm6a-lr,2061-2080_ssp370,3.513114684,374.69600682219595,43504931915.39534,22.320150413671612
MT_19_with_obs,31,1085.391,194913256000.04718,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,253.8718595760753,26853117401.53888,13.776957992807004
MT_19_with_obs,31,1085.391,194913256000.04718,29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,735.4220082738227,98989497835.5726,50.78643693456573
MT_19_with_obs,31,1085.391,194913256000.04718,30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,388.01230259191334,45266564980.45093,23.223954034424406
MT_19_with_obs,31,1085.391,194913256000.04718,31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,343.1439697093762,38480509120.55816,19.74237663986735
MT_19_with_obs,31,1085.391,194913256000.04718,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,175.23850265219735,17935450475.32502,9.20176023087967
MT_19_with_obs,31,1085.391,194913256000.04718,33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,978.2727460825432,139873631461.77277,71.76199009355162
MT_19_with_obs,31,1085.391,194913256000.04718,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,1179.9637927349138,176895295168.8059,90.75590793514992
MT_19_with_obs,31,1085.391,194913256000.04718,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,1021.6345271177873,147700559529.8461,75.77758566088
MT_19_with_obs,31,1085.391,194913256000.04718,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,861.0342845344506,119484573271.07828,61.30140952088418
MT_19_with_obs,31,1085.391,194913256000.04718,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,532.4974621436422,66025589061.61023,33.87434514027832
MT_19_with_obs,31,1085.391,194913256000.04718,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,701.617123013873,92675409302.3982,47.547001781333826
MT_19_with_obs,31,1085.391,194913256000.04718,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,668.5089889310597,87510264354.65079,44.89703068457776
MT_19_with_obs,31,1085.391,194913256000.04718,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,483.0076431814291,58490460755.4366,30.008457072525864
MT_19_with_obs,31,1085.391,194913256000.04718,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,656.9349898650373,85302246732.54553,43.76421003019153
MT_19_with_obs,31,1085.391,194913256000.04718,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,337.1269765098449,37569544070.71399,19.275007170730806
MT_19_with_obs,31,1085.391,194913256000.04718,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,253.84907202262468,26869802985.15958,13.785518510425518
MT_19_with_obs,31,1085.391,194913256000.04718,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,181.35804290201048,18034656163.54689,9.252657584019081
MT_19_with_obs,31,1085.391,194913256000.04718,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,695.4752547929389,91801660305.86533,47.09872596138002
MT_19_with_obs,31,1085.391,194913256000.04718,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,609.143908947636,77851931575.35883,39.941835241488135
MT_19_with_obs,31,1085.391,194913256000.04718,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,549.7115778791485,68714982229.98828,35.25413491115845
MT_19_with_obs,31,1085.391,194913256000.04718,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,277.00663026089404,30314210879.75843,15.552667633724765
MT_19_with_obs,31,1085.391,194913256000.04718,49,mri-esm2-0,1851-1870_hist,0.190948213,1422.830527157196,223004172349.07428,114.41200918064818
MT_19_with_obs,31,1085.391,194913256000.04718,50,mri-esm2-0,1901-1920_hist,0.252478266,1236.8563962023147,187644202970.95804,96.27062151735468
MT_19_with_obs,31,1085.391,194913256000.04718,51,mri-esm2-0,1951-1970_hist,0.382652065,1318.708799847452,203162981879.57385,104.23251145090136
MT_19_with_obs,31,1085.391,194913256000.04718,52,mri-esm2-0,1995-2014_hist,0.922248887,905.4838836444596,127052960265.44496,65.18436091663986
MT_19_with_obs,31,1085.391,194913256000.04718,53,mri-esm2-0,2021-2040_ssp126,1.72632431,459.96008063541274,54875891167.983986,28.154006707461036
MT_19_with_obs,31,1085.391,194913256000.04718,54,mri-esm2-0,2041-2060_ssp126,1.996245332,681.1557957418042,89343739707.8202,45.83769290057859
MT_19_with_obs,31,1085.391,194913256000.04718,55,mri-esm2-0,2061-2080_ssp126,2.09126599,554.3348653725404,68776442260.00308,35.28566690199174
MT_19_with_obs,31,1085.391,194913256000.04718,56,mri-esm2-0,2081-2100_ssp126,1.94778826,570.0417005817555,71560573637.07365,36.71406199127695
