region_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
MT_inAntarc,1504,131191.659,0,era5,2014-2023,1.2,0.5083424187782315,0.015735002148378512,0.5088757846394659,0.0,0.5089024819685667,0.7096214693291987,0.01112045033843854,0.7098785775055028,0.0,0.7099089831114485,0.7241985507969743,0.02064212432498702,0.7248198381200208,0.0,0.7247603395190697
MT_inAntarc,1504,131191.659,1,gfdl-esm4,1851-1870_hist,0.231409328,0.7211842674723741,0.012442261216095396,0.7215000451761082,0.0,0.7216393056503093,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,1.0212038638214445,0.017790638424861543,1.0211896891406156,0.0,1.0211958073152134
MT_inAntarc,1504,131191.659,2,gfdl-esm4,1901-1920_hist,0.478289046,0.5122135195231654,0.013453953429102296,0.5125082980011708,0.0,0.5125341212519061,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.7148673396048513,0.018059000750565855,0.7147807826313277,0.0,0.7147593989927011
MT_inAntarc,1504,131191.659,3,gfdl-esm4,1951-1970_hist,0.392281326,0.7206731645878057,0.011519435503632564,0.7209018564748924,0.0,0.7210277934188758,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,1.0309116757099972,0.01887758487986461,1.0309500338713147,0.0,1.0308596675970014
MT_inAntarc,1504,131191.659,4,gfdl-esm4,1995-2014_hist,0.901467077,0.6135475788998304,0.01234848788787906,0.6140295928915287,0.0,0.6140535428431403,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.8676655840449878,0.016208069630842755,0.8679711902346253,0.0,0.8678496833403061
MT_inAntarc,1504,131191.659,5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.34336942415405064,0.015580895882034438,0.3434365782497381,0.0,0.34351022461015557,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.5051910644670508,0.02143317559912636,0.5055180542051512,0.0,0.5053417362300027
MT_inAntarc,1504,131191.659,6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.4588116442769902,0.01661526889390241,0.4592217065192046,0.0,0.45926302734612096,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.6512832966695178,0.021822124884137713,0.651688691855941,0.0,0.651590247903275
MT_inAntarc,1504,131191.659,7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.4866980243578179,0.01809583342504129,0.4873298692777782,0.0,0.4873154100310867,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.6929176827349668,0.023466029631620967,0.693680590519474,0.0,0.6934666354651541
MT_inAntarc,1504,131191.659,8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.4931699752099297,0.017211888555418785,0.4937531616418151,0.0,0.4937543996575762,0.7024127684974739,0.012845035340161078,0.7025277569217172,0.0,0.7027246430061069,0.6984857079526374,0.022439973750593124,0.699083385550627,0.0,0.6989241482787528
MT_inAntarc,1504,131191.659,9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.4589474343304835,0.017240899393887184,0.4595139357775192,0.0,0.4594377063417652,0.6948590051993724,0.013896593308474226,0.6948657023838789,0.0,0.6950965305575032,0.6605263307014803,0.02509961342570847,0.6611842263478703,0.0,0.6608790154285697
MT_inAntarc,1504,131191.659,10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.4025299862696954,0.017177215222383135,0.4029185423833361,0.0,0.40287411641101356,0.6948590051993724,0.013896593308474226,0.6948657023838789,0.0,0.6950965305575032,0.579419456941234,0.024805843153895085,0.5798509568122899,0.0,0.5796053130644666
MT_inAntarc,1504,131191.659,11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.2689735547677102,0.017879518719569342,0.2689372402925055,0.0,0.26897231034535407,0.6948590051993724,0.013896593308474226,0.6948657023838789,0.0,0.6950965305575032,0.41837320019615937,0.02639304279113342,0.4188804059658664,0.0,0.4185304711934196
MT_inAntarc,1504,131191.659,12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.16187708166830775,0.01697194738362845,0.161653591896441,0.0,0.16187757101410716,0.6948590051993724,0.013896593308474226,0.6948657023838789,0.0,0.6950965305575032,0.23308910025555307,0.02591766473817205,0.23264005021668976,0.0,0.23287843310031833
