,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.546282088607247,0.08709431686070483,0.5413416571041555,0.04239873536085084,0.6322750392541518,0.5064889765894969,0.24893229317528925,0.5123345702916817,0.17494761660706,0.5151782637693473,0.9257305687812041,0.4476088492565949,0.9354453589485029,0.29391468342806076,0.7990667330682746
1,gfdl-esm4,1851-1870_hist,0.231409328,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.707338943768884,0.2055315575976959,0.7608587589686773,0.11988403975335665,0.67418446178303,1.321480293264559,0.42770262167476986,1.3653450573053616,0.2628467735412613,1.0645024501084652
2,gfdl-esm4,1901-1920_hist,0.478289046,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.6988962044764447,0.19109548990869302,0.7386097917737925,0.11428487765919121,0.6713710819619674,1.3039242483469684,0.39423049472119215,1.32646840631085,0.23482064422098858,1.0602961088516103
3,gfdl-esm4,1951-1970_hist,0.392281326,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.7754159079634637,0.17780523337228804,0.8240737228027735,0.08858902802674767,0.7451222180140389,1.448748627725529,0.38425742465385804,1.4803065313374315,0.2061926341366046,1.183281914344134
4,gfdl-esm4,1995-2014_hist,0.901467077,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.6809193702253846,0.18521269157259815,0.7176034882750351,0.1064589478696975,0.6529673613056689,1.266037333826399,0.3647452504212477,1.3111490311116818,0.21646648634490795,1.0235550001177967
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.4443937162028484,0.22761075857558818,0.44856043669703793,0.16037176878209974,0.46702329087481814,0.8225684695411258,0.42716294800149535,0.8310627780046529,0.28787753337205757,0.713925297399738
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.5028074056566821,0.23622891897760512,0.5145014279383253,0.16701775659052642,0.4840622147497254,0.9319359236450706,0.4491278498308806,0.9411092146677982,0.30646279221669104,0.7465816042112532
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.46422607366149854,0.2572960950450319,0.4676766107920942,0.18602218356610156,0.4314819715472758,0.8676495281845599,0.5085367305828213,0.8567959695995757,0.35547033673228023,0.6632217018357874
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.5462037661089743,0.08914049907921616,0.5397431440426352,0.04849174265629924,0.6402938083263066,0.3945353459121485,0.2691740166111986,0.40725425393637976,0.21329713651768273,0.4196631789241514,0.7328472205996965,0.5102825981218426,0.7522325492558561,0.3861977627884511,0.6384695021134831
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.5450652856318817,0.08804842292220924,0.5381018908343645,0.04660525339814059,0.6354556149328404,0.5025313538221471,0.22711259687970714,0.5206432909329555,0.15650902169940004,0.49039730738182297,0.9342445775577505,0.4419904954884298,0.9464098748267756,0.28472155078536354,0.759887450059622
10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.5450652856318817,0.08804842292220924,0.5381018908343645,0.04660525339814059,0.6354556149328404,0.28619853415304064,0.23782648459145583,0.2606943354577256,0.18082646983743103,0.3614352558924482,0.521891266532887,0.43428832185340127,0.4807088472614119,0.322054631442601,0.5431076479719841
11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.5450652856318817,0.08804842292220924,0.5381018908343645,0.04660525339814059,0.6354556149328404,0.11224587279605659,0.17892873748843913,0.0,0.0,0.24630906367022665,0.19621668346486262,0.31473782381743015,0.0,0.0,0.35697520959864876
12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.5450652856318817,0.08804842292220924,0.5381018908343645,0.04660525339814059,0.6354556149328404,0.05922060792457201,0.1272209051309443,0.0,0.0,0.1948850295113925,0.10038445096604791,0.21307793341308995,0.0,0.0,0.2779911111727835
13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.5477285287334405,0.09087735405887594,0.5433590561489446,0.047895662052541615,0.6393768896515472,0.4463279239570094,0.23320382337327836,0.464134733082866,0.15871489142219677,0.48533341429570936,0.8179907876286097,0.4267565224863546,0.8504377340830696,0.27785169736832627,0.7403894953920802
14,gfdl-esm4,2041-2060_ssp585,2.18911609,0.5477285287334405,0.09087735405887594,0.5433590561489446,0.047895662052541615,0.6393768896515472,0.3223218665857297,0.2518975196972271,0.30636680019521145,0.1942993649958234,0.36485455548347323,0.5943292697616691,0.4719455578587137,0.5622406525782276,0.3521710193528603,0.548014365503907
15,gfdl-esm4,2061-2080_ssp585,3.048039704,0.5477285287334405,0.09087735405887594,0.5433590561489446,0.047895662052541615,0.6393768896515472,0.14945872926427126,0.21374815414744328,0.0212360998005891,0.0212360998005891,0.2687860918333357,0.2682900057754264,0.3825702920724573,0.039082995967896224,0.039082995967896224,0.3901058024238886
16,gfdl-esm4,2081-2100_ssp585,4.001455777,0.5477285287334405,0.09087735405887594,0.5433590561489446,0.047895662052541615,0.6393768896515472,0.022414468068076378,0.07621092197010754,0.0,0.0,0.13209946185089003,0.03738070484575605,0.12457958089856477,0.0,0.0,0.18400409030070447
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.7875318464915334,0.19804572486978575,0.8447322491661435,0.10249438994978516,0.7790422839096206,1.4481493591904342,0.3826130534040909,1.5083042905466777,0.19927070037037387,1.2364650555217371
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.8252656403658621,0.18201801393416733,0.8785557183559778,0.08181162449052598,0.807547072507438,1.5228116408439367,0.3787326735709272,1.568741028089916,0.18182140222463006,1.290293099956817
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.7735131071012574,0.19601715410719603,0.8312453654162745,0.10338910290067932,0.7545768167416897,1.4212424368404877,0.3736754218092107,1.4709383778819651,0.21239313525102477,1.1931733217526481
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.6260315302180134,0.2161982332088031,0.6645340498283053,0.14593246167038149,0.6281207782796653,1.1383594943031958,0.3740603483976215,1.2103580845997617,0.23827585000299034,0.9735211793007892
21,ipsl-cm6a-lr,2021-2040_ssp126,1.636714967,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.44595780593421963,0.2555062029797005,0.46286846895642486,0.18474419455373692,0.4923969620301818,0.804302454776057,0.45432074318540633,0.8384660635066676,0.3133521111984386,0.7500939887150929
22,ipsl-cm6a-lr,2041-2060_ssp126,2.049075593,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.41185875116592674,0.2720826080052132,0.41213306109416875,0.20014943241341288,0.45653843026167107,0.7421033388378809,0.4893727141943506,0.7430633923903304,0.3442367546837845,0.6923223599617481
23,ipsl-cm6a-lr,2061-2080_ssp126,2.191208244,0.5510350902878856,0.08497928547797418,0.5456251514683247,0.044174870573545855,0.6420847819756708,0.2938079392170111,0.26269199867957616,0.2614691224836328,0.2329139606186834,0.37838770305169683,0.52727908149464,0.47032545492184635,0.4720036210041082,0.41228650655692944,0.5659578052409433
