,gcm,period_scenario,temp_ch_ipcc,area_rgi,mass_2020,area_steady,volume_steady,mass_steady,mass_remaining
0,era5,2014-2023,1.2,132867.219,41377,123832.0735766835,38659.56264352097,34793.60637916888,84.08924373243319
1,gfdl-esm4,1851-1870_hist,0.231409328,132867.219,41377,156343.7668547957,51335.31456525168,46201.78310872652,111.66054355977117
2,gfdl-esm4,1901-1920_hist,0.478289046,132867.219,41377,132091.0048076619,41838.579219455896,37654.7212975103,91.00399085847283
3,gfdl-esm4,1951-1970_hist,0.392281326,132867.219,41377,157566.3841956653,51899.627754860325,46709.66497937429,112.88799327977932
4,gfdl-esm4,1995-2014_hist,0.901467077,132867.219,41377,137295.2444103372,43887.37567811369,39498.63811030232,95.46037197066565
5,gfdl-esm4,2021-2040_ssp126,1.493792069,132867.219,41377,107803.85507021527,32985.91504428401,29687.323539855613,71.7483711720415
6,gfdl-esm4,2041-2060_ssp126,1.678749959,132867.219,41377,107393.04003684188,32392.153624664563,29152.938262198106,70.45686797544072
7,gfdl-esm4,2061-2080_ssp126,1.730055687,132867.219,41377,111807.56923294417,34270.75275915709,30843.677483241383,74.54304923808247
8,gfdl-esm4,2081-2100_ssp126,1.684476548,132867.219,41377,111723.22742727988,34353.709196653435,30918.338276988092,74.7234895642219
9,gfdl-esm4,2021-2040_ssp370,1.488564228,132867.219,41377,123128.33823795,39145.00472742484,35230.50425468236,85.14513921908878
10,gfdl-esm4,2041-2060_ssp370,2.049608082,132867.219,41377,102708.60620854217,31545.075352275875,28390.56781704829,68.6143698601839
11,gfdl-esm4,2061-2080_ssp370,2.814161775,132867.219,41377,86605.20845634022,26341.285197659377,23707.15667789344,57.29549430334108
12,gfdl-esm4,2081-2100_ssp370,3.532319558,132867.219,41377,66917.33988340119,19722.11637704872,17749.90473934385,42.89799825831705
13,gfdl-esm4,2021-2040_ssp585,1.529802668,132867.219,41377,111268.18329650933,34548.069491174145,31093.26254205673,75.14624680875059
