,gcm,period_scenario,temp_ch_ipcc,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
0,era5,2014-2023,1.2,0.5164883153689758,0.1229303386295014,0.524742111436822,0.03884503847734,0.5172764375010056,0.42453999192524994,0.2953570019789124,0.39506833197746394,0.24158380226710605,0.2876499098241246,0.8031411499472544,0.529583600825696,0.7338540739615451,0.3771632459057066,0.5374092914964831
1,gfdl-esm4,1851-1870_hist,0.231409328,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.5270011840857303,0.2718054362555803,0.5329266723523269,0.22606010416902633,0.3738737695208095,1.0118846724100408,0.5001141231745061,0.9887094586134383,0.33992329107735486,0.727474882263993
2,gfdl-esm4,1901-1920_hist,0.478289046,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.4312498901729297,0.27249144717963314,0.3944648975503055,0.2174947145068814,0.2833047773192112,0.8127497234472997,0.48635827269179827,0.7270837496477985,0.33417292229699946,0.5306579236422065
3,gfdl-esm4,1951-1970_hist,0.392281326,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.4902301426575824,0.2663506663976753,0.4749095308333842,0.2177775486186137,0.3438727533833724,0.9346962848052246,0.47808090582796925,0.8859179839534577,0.32141144455633197,0.6661673846954431
4,gfdl-esm4,1995-2014_hist,0.901467077,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.39287385864586355,0.27910874985500367,0.3521334504362548,0.22227097473719973,0.2646192818290753,0.7289160229555688,0.48944956934532197,0.6402826993304342,0.3430517880991504,0.48437043423547343
5,gfdl-esm4,2021-2040_ssp126,1.493792069,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.40360526363813926,0.27918802404319265,0.3681455053115096,0.22471364215813627,0.26953653088254287,0.7550827798724743,0.5028851323371601,0.6688050480134109,0.343849063331078,0.5071872528126389
6,gfdl-esm4,2041-2060_ssp126,1.678749959,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.28761612030936146,0.2679647397610478,0.2128810883345737,0.178394647435804,0.1923356343206082,0.5413205264274913,0.49051096860420795,0.40625492280112674,0.31680604075139945,0.36751282711650185
7,gfdl-esm4,2061-2080_ssp126,1.730055687,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.3106249113725667,0.27154144332041136,0.24220885744248666,0.18934691930659164,0.1927558297005429,0.5788864436808365,0.4920970555165031,0.44910094159369207,0.31722999610953195,0.3503819792950105
8,gfdl-esm4,2081-2100_ssp126,1.684476548,0.5269908010534019,0.1253872624532845,0.5338629068901246,0.03672472881431499,0.526686102293989,0.20292578417524196,0.25725996987491556,0.09015207498995939,0.09015207498995939,0.14078938580862482,0.365697913289802,0.44232731455106183,0.19241698793154624,0.19241698793154624,0.24127640818773263
9,gfdl-esm4,2021-2040_ssp370,1.488564228,0.5205786926430068,0.12663004468165642,0.5296138758287305,0.03199362366411612,0.5162803216060801,0.29503848691420387,0.27024648128035217,0.2168524248726805,0.1737091257487477,0.18857657222276664,0.557582791311072,0.4836758860209975,0.42668494855303307,0.31200889601782045,0.3597081674410314
10,gfdl-esm4,2041-2060_ssp370,2.049608082,0.5205786926430068,0.12663004468165642,0.5296138758287305,0.03199362366411612,0.5162803216060801,0.3732094261512623,0.2850305322265388,0.3364144296368235,0.22427988240642172,0.24184977579744937,0.7043615197551979,0.5208774096491069,0.623778665249819,0.3530612927102858,0.45355707651460636
11,gfdl-esm4,2061-2080_ssp370,2.814161775,0.5205786926430068,0.12663004468165642,0.5296138758287305,0.03199362366411612,0.5162803216060801,0.1441288450806536,0.22912836769257744,0.01263136906749775,0.01263136906749775,0.10318645493147856,0.2707250135978648,0.4227906578948114,0.032763413208538934,0.032763413208538934,0.18517149522501347
12,gfdl-esm4,2081-2100_ssp370,3.532319558,0.5205786926430068,0.12663004468165642,0.5296138758287305,0.03199362366411612,0.5162803216060801,0.15760769080243142,0.2811557948680323,0.0,0.0,0.09445874630573278,0.282188881225814,0.5085514250378289,0.0,0.0,0.16182676944860283
13,gfdl-esm4,2021-2040_ssp585,1.529802668,0.5300819033445301,0.12020250399946204,0.5383711527843571,0.0311729701932969,0.5251463935534771,0.3049363753865069,0.2773681512436595,0.22826767643001725,0.18760015696975466,0.1922272692439744,0.5712930199144581,0.5149233029747555,0.4269069293684544,0.32765716045996207,0.3476236730673121
14,gfdl-esm4,2041-2060_ssp585,2.18911609,0.5300819033445301,0.12020250399946204,0.5383711527843571,0.0311729701932969,0.5251463935534771,0.16026674152367135,0.24353739735120136,0.034986907487199,0.034986907487199,0.10134019482119246,0.29923343580626804,0.45280484170930996,0.08152324436906003,0.08152324436906003,0.1784595461590313
15,gfdl-esm4,2061-2080_ssp585,3.048039704,0.5300819033445301,0.12020250399946204,0.5383711527843571,0.0311729701932969,0.5251463935534771,0.05082788841513334,0.15243445156862662,0.0,0.0,0.04680504955749799,0.08898865803617906,0.2717366351702153,0.0,0.0,0.07729533645005861
16,gfdl-esm4,2081-2100_ssp585,4.001455777,0.5300819033445301,0.12020250399946204,0.5383711527843571,0.0311729701932969,0.5251463935534771,0.048401334035777045,0.14652616865466625,0.0,0.0,0.04297731189283221,0.08709867800532325,0.26976983664178655,0.0,0.0,0.07197897471139346
17,ipsl-cm6a-lr,1851-1870_hist,-0.131913088,0.5169634191935106,0.11857677514162188,0.5249461430029226,0.035393637748005635,0.5329634612410454,0.6074889228776067,0.26130822098651085,0.6244103181354146,0.2277777884952017,0.40484307816005455,1.2315197742916935,0.6499488898628579,1.203860334364324,0.42138829601360617,0.8401038729449338
18,ipsl-cm6a-lr,1901-1920_hist,-0.143528775,0.5169634191935106,0.11857677514162188,0.5249461430029226,0.035393637748005635,0.5329634612410454,0.6874433006947235,0.22129417893680897,0.7199539566759906,0.17130069147751203,0.5028493653997722,1.4018677580684287,0.6528143796893999,1.3656702424657952,0.3154858718246467,1.0498021028109312
19,ipsl-cm6a-lr,1951-1970_hist,0.302892464,0.5169634191935106,0.11857677514162188,0.5249461430029226,0.035393637748005635,0.5329634612410454,0.5177041196891595,0.2595980047819705,0.5102288969964506,0.21313304520593568,0.3408828103130937,1.0175148055769743,0.5084134198982824,0.9719642744257859,0.36708178956642623,0.663126086172089
20,ipsl-cm6a-lr,1995-2014_hist,0.913312833,0.5169634191935106,0.11857677514162188,0.5249461430029226,0.035393637748005635,0.5329634612410454,0.44981411871192345,0.26680450249738735,0.4196320050665393,0.2117568438585329,0.29562486181452224,0.8622355554930969,0.4815750094830307,0.7824857480349309,0.3401624193420207,0.5467104003042303
