RGIId
RGI60-14.23776
RGI60-14.24985
RGI60-14.27632
RGI60-15.04148
RGI60-15.05152
RGI60-17.00190
RGI60-17.00223
RGI60-17.00698
RGI60-17.01661
RGI60-17.01685
RGI60-17.04958
RGI60-17.04961
RGI60-17.04965
RGI60-17.04966
RGI60-17.04973
RGI60-17.04974
RGI60-17.05002
RGI60-17.05084
RGI60-17.05175
RGI60-17.05228
RGI60-17.06628
RGI60-17.07265
RGI60-17.11919
RGI60-17.12240
RGI60-17.12688
RGI60-17.15328
RGI60-17.15375
RGI60-19.00100
RGI60-19.00356
RGI60-19.00378
RGI60-19.00379
RGI60-19.00380
RGI60-19.00381
RGI60-19.00382
RGI60-19.00384
RGI60-19.00385
RGI60-19.00389
RGI60-19.00390
RGI60-19.00391
RGI60-19.00392
RGI60-19.00393
RGI60-19.00394
RGI60-19.00398
RGI60-19.00399
RGI60-19.00400
RGI60-19.00401
RGI60-19.00402
RGI60-19.00403
RGI60-19.01439
RGI60-19.01666
RGI60-19.02042
RGI60-19.02146
RGI60-19.02147
RGI60-19.02149
RGI60-19.02150
RGI60-19.02152
RGI60-19.02534
