RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-07.00006,0.625,0.2248,136.15035622138132,0.007947384696406283,0.007849217052310078,0.0045956128581511905,0.007849217052310078,6.4191898723023e-07,0.1139596643595304,1.0,1.0,-0.0006524207378333683,-0.008501637790143447,-0.047943985162183116,-0.6247538933518645,13.618,-0.008501637790143447,-0.0006524207378333683,-0.6247538933518645,-0.047943985162183116,0.007947384696406283,0.625
RGI60-07.00025,0.1125,0.0320125,488.5577590257725,0.41894486424886174,0.4094675950717843,0.2088480061129944,0.4094675950717843,0.00012026485052595613,5.279918078458311,1.0,1.0,-0.08789248720707099,-0.4973600822788553,-0.08026346230455114,-0.4541894703892938,1095.853,-0.4973600822788553,-0.08789248720707099,-0.4541894703892938,-0.08026346230455114,0.41894486424886174,0.1125
RGI60-07.00026,0.30625,0.09561875000000003,0.2414367602321974,0.5084345153118773,0.4773962674624845,0.08918942473236798,0.22017099338758955,8.619989323654565e-05,0.06942434478804248,1.0,1.0,0.08761634509702709,-0.13255464829056246,0.5706492535856083,-0.8163770522629221,153.53799999999995,-0.13255464829056246,0.34484161917192196,-0.8163770522629221,2.1238092227444763,0.5084345153118773,0.30625
RGI60-07.00027,0.30625,0.09561875000000003,171.38612346655248,2.3064027295538216,3.5371881273866705,0.12740720998826685,2.1088758571376283,0.00020412217069294838,0.1890821691987884,1.0,1.0,0.6998254131720216,-1.4090504439656066,0.5706492535856083,-1.0694938100426925,1226.367,-1.4090504439656066,2.128137683421064,-1.0694938100426925,1.6152935397627102,2.3064027295538216,0.30625
RGI60-07.00028,0.11875,0.030162499999999988,503.804363759532,0.0905371749348649,0.09025471105965496,0.04029724799972503,0.09025471105965496,7.345706243658304e-05,0.8467487570692498,1.0,1.0,-0.121767269850744,-0.21202198091039887,-0.4891449878669738,-0.8517025092791403,249.109,-0.21202198091039887,-0.121767269850744,-0.8517025092791403,-0.4891449878669738,0.0905371749348649,0.11875
RGI60-07.00029,0.25,0.031199999999999988,439.0598462422589,0.45005258071412574,0.4721567416320583,0.09287291971054083,0.4721567416320583,2.7480171823844752e-05,26.49265286404975,1.0,1.0,0.34684859513676525,-0.12530814649529307,0.5236465255393984,-0.18918103303306955,662.905,-0.12530814649529307,0.34684859513676525,-0.18918103303306955,0.5236465255393984,0.45005258071412574,0.25
RGI60-07.00030,0.28750000000000003,0.0464875,212.40144838591118,0.09959654964892127,0.10041699201311664,0.0271344661702422,0.10041699201311664,3.5800839613546334e-05,5.747464316320362,1.0,1.0,0.007738677038810857,-0.0926783149743058,0.04400368185203422,-0.5269876318987249,175.99200000000005,-0.0926783149743058,0.007738677038810857,-0.5269876318987249,0.04400368185203422,0.09959654964892127,0.28750000000000003
RGI60-07.00031,0.2,0.016200000000000006,402.930013622178,0.14547061046263204,0.14204813023346188,0.023988962721992125,0.14204813023346188,1.275938033769942e-05,0.2409096269022617,1.0,1.0,0.05457916117378416,-0.08746896905967773,0.2498839040532317,-0.4004658005378461,218.616,-0.08746896905967773,0.05457916117378416,-0.4004658005378461,0.2498839040532317,0.14547061046263204,0.2
RGI60-07.00035,0.275,0.06489999999999999,427.7367314172635,0.07337871021077301,0.07670686068788385,0.02658639613912473,0.07670686068788385,3.455069976462156e-06,6.348670631848573,1.0,1.0,0.040050490935607,-0.03665636975227685,0.1783517924788493,-0.16323718132687512,224.739,-0.03665636975227685,0.040050490935607,-0.16323718132687512,0.1783517924788493,0.07337871021077301,0.275
RGI60-07.00036,0.3125000000000001,0.11619375000000005,156.6968851426661,0.01269880736847733,0.012974750554828458,0.008385178955926555,0.012974750554828458,3.619658204858322e-06,0.8002360843988487,1.0,1.0,0.016868320380694288,0.0038935698258658297,0.25051655160264275,0.0578245885889359,67.387,0.0038935698258658297,0.016868320380694288,0.0578245885889359,0.25051655160264275,0.01269880736847733,0.3125000000000001
RGI60-07.00042,0.6,0.03997499999999998,254.5664307794091,0.09469536930003486,0.09792158910830966,0.012423069906947628,0.09792158910830966,1.4546129370004495e-05,1.6958068988706967,1.0,1.0,0.028545187088148075,-0.06937640202016157,0.2600861345482686,-0.6321149752695894,109.841,-0.06937640202016157,0.028545187088148075,-0.6321149752695894,0.2600861345482686,0.09469536930003486,0.6
RGI60-07.00060,0.5,0.099875,187.09033977934968,0.055870148587227206,0.05363530037460965,0.018899837102426167,0.05363530037460965,5.851355361840862e-06,1.9333506177268496,1.0,1.0,0.035893225858434574,-0.017742074516175082,0.4495638504894929,-0.22222007480246705,79.91199999999998,-0.017742074516175082,0.035893225858434574,-0.22222007480246705,0.4495638504894929,0.055870148587227206,0.5
RGI60-07.00061,0.475,0.16452500000000006,200.77993938493861,0.023125652477003083,0.023761765749067257,0.01474802263412796,0.023761765749067257,2.602009888682439e-06,1.5046353399972934,1.0,1.0,0.044045693170681216,0.02028392742161396,0.520738342632555,0.2398104783293827,84.65100000000002,0.02028392742161396,0.044045693170681216,0.2398104783293827,0.520738342632555,0.023125652477003083,0.475
RGI60-07.00062,0.30000000000000004,0.04117499999999999,310.90393418437236,0.33248272376250104,0.4327912883142041,0.08123445619637057,0.3314477499753269,7.952724521943529e-05,25.763385314075087,1.0,1.0,0.39526648263786096,0.06381873266253403,0.5706492535856083,0.09220700746767174,692.6610000000002,0.06381873266253403,0.4966100209767381,0.09220700746767174,0.7175154065634574,0.33248272376250104,0.30000000000000004
RGI60-07.00064,0.30000000000000004,0.18210000000000004,138.20342845071727,0.005674757676720202,0.005928190231690023,0.005763027560460198,0.005928190231690023,1.9841516944237302e-06,0.8447513229683069,1.0,1.0,-0.006729621087706566,-0.012657811319396587,-0.09747829872106946,-0.1833479027817852,69.09100000000001,-0.012657811319396587,-0.006729621087706566,-0.1833479027817852,-0.09747829872106946,0.005674757676720202,0.30000000000000004
RGI60-07.00238,0.10625,0.0398,330.45599716907105,0.06050354161513141,0.06012825951947701,0.03530138988866812,0.06012825951947701,9.401672275289155e-06,1.1650284496667689,1.0,1.0,-0.04771136889922762,-0.10783962841870463,-0.2311868952907805,-0.5225402133418002,206.536,-0.10783962841870463,-0.04771136889922762,-0.5225402133418002,-0.2311868952907805,0.06050354161513141,0.10625
RGI60-07.00239,0.45,0.0949,223.8783006065527,0.03963882779014412,0.040503185985107916,0.01307515434022467,0.040503185985107916,8.61563276603405e-06,1.0937380762630164,1.0,1.0,-0.015637009603744798,-0.056140195588852713,-0.2947905522758392,-1.0583608811334473,53.08600000000001,-0.056140195588852713,-0.015637009603744798,-1.0583608811334473,-0.2947905522758392,0.03963882779014412,0.45
RGI60-07.00240,0.3250000000000001,0.0368,278.1562276729356,0.0310706856706741,0.030061921026182187,0.006893384422275386,0.030061921026182187,6.346430762521478e-06,1.4886215294123526,1.0,1.0,-0.04555853423336556,-0.07562045525954775,-0.7100769941154571,-1.1786232034878907,64.211,-0.07562045525954775,-0.04555853423336556,-1.1786232034878907,-0.7100769941154571,0.0310706856706741,0.3250000000000001
RGI60-07.00242,0.2,0.02245,497.649026760312,0.09575851199784677,0.0987056518764687,0.018021345560923337,0.0987056518764687,6.170544211369637e-06,0.22146267369060185,1.0,1.0,-0.046939914655938365,-0.14564556653240707,-0.3329363919765853,-1.0330378694574545,141.099,-0.14564556653240707,-0.046939914655938365,-1.0330378694574545,-0.3329363919765853,0.09575851199784677,0.2
RGI60-07.00244,0.375,0.02185000000000001,464.55547695767,0.1239859258577575,0.1273400199912935,0.014298967215795037,0.1273400199912935,1.3152169951743705e-06,2.58833113030006,1.0,1.0,-0.027034873860016014,-0.1543748938513095,-0.2725585204099814,-1.5563672637951758,99.268,-0.1543748938513095,-0.027034873860016014,-1.5563672637951758,-0.2725585204099814,0.1239859258577575,0.375
RGI60-07.00250,0.17500000000000002,0.04485,420.02941589042746,0.022046630888353902,0.0213188778199982,0.01054023824988935,0.0213188778199982,5.0634966150863686e-06,0.9395262184717634,1.0,1.0,-0.038334661150377584,-0.059653538970375786,-0.7053970253984021,-1.0976862108973215,52.82100000000001,-0.059653538970375786,-0.038334661150377584,-1.0976862108973215,-0.7053970253984021,0.022046630888353902,0.17500000000000002
RGI60-07.00251,0.275,0.1191,169.78493395957585,0.007578069077805074,0.007359768062834394,0.005521757797340095,0.007359768062834394,2.1911700433432188e-06,0.21823529013749365,1.0,1.0,-0.002684953768775877,-0.010044721831610271,-0.16220569258755493,-0.6068302108190533,16.565,-0.010044721831610271,-0.002684953768775877,-0.6068302108190533,-0.16220569258755493,0.007578069077805074,0.275
RGI60-07.00254,0.6499999999999999,0.3034749999999999,121.59252672085779,0.006089024471314136,0.006091070252211041,0.004655981562990528,0.006091070252211041,4.7270665661953133e-07,0.0794760407130122,1.0,1.0,-0.0018528588278425727,-0.007943929080053614,-0.18629388617972867,-0.7987146120476503,9.954,-0.007943929080053614,-0.0018528588278425727,-0.7987146120476503,-0.18629388617972867,0.006089024471314136,0.6499999999999999
RGI60-07.00257,0.8999999999999999,0.6146499999999999,93.72131394832235,0.0008664625924125223,0.0008675085088362889,0.0008659366574642271,0.0008675085088362889,0.0,0.005116236111150852,1.0,1.0,-2.0395736438112305e-05,-0.0008879042452744012,-0.010844503264027696,-0.472102613957561,1.882,-0.0008879042452744012,-2.0395736438112305e-05,-0.472102613957561,-0.010844503264027696,0.0008664625924125223,0.8999999999999999
RGI60-07.00258,1.0,0.8246749999999998,99.967460052866,0.002315016837019279,0.0025248158343586825,0.0018157914222743023,0.002381346716312828,1.0268935573836e-07,0.007634118733591716,1.0,1.0,0.001393525477256055,-0.0009878212390567727,0.5706492535856083,-0.4048730722087697,2.442,-0.0009878212390567727,0.0015369945953019098,-0.4048730722087697,0.6299598542367387,0.002315016837019279,1.0
RGI60-07.00259,0.45,0.2178625,183.54151247524155,0.0332314135746724,0.032570913068482636,0.02235779112782842,0.032570913068482636,1.559095416789213e-05,0.2351412878766313,1.0,1.0,-0.0028533244125026683,-0.035424237480985304,-0.15147386174514832,-1.880559401906793,18.852,-0.035424237480985304,-0.0028533244125026683,-1.880559401906793,-0.15147386174514832,0.0332314135746724,0.45
RGI60-07.00265,0.1375,0.032687499999999994,453.69571319462295,0.08059860151976908,0.08296929211784898,0.03339903180698532,0.08296929211784898,1.4447601389027602e-05,0.3555761689213143,1.0,1.0,-0.06732128779187535,-0.15029057990972433,-0.5861034268327961,-1.3084393777209982,114.95,-0.15029057990972433,-0.06732128779187535,-1.3084393777209982,-0.5861034268327961,0.08059860151976908,0.1375
RGI60-07.00275,0.30000000000000004,0.05489999999999999,239.38309742002136,0.06530222296975433,0.06431753461817906,0.02177042071321465,0.06431753461817906,1.9917085794126112e-05,0.3162402242510175,1.0,1.0,0.005785418269170152,-0.058532116349008914,0.07706741924162905,-0.7797049305504952,75.12,-0.058532116349008914,0.005785418269170152,-0.7797049305504952,0.07706741924162905,0.06530222296975433,0.30000000000000004
RGI60-07.00276,0.16250000000000006,0.0532625,215.4820809393892,0.013403892467450305,0.013652393430136849,0.0069190214198160405,0.013652393430136849,9.00654554025102e-06,0.03808517134778285,1.0,1.0,-0.0037923351911058134,-0.01744472862124266,-0.1552785059377868,-0.7142805844667036,24.44,-0.01744472862124266,-0.0037923351911058134,-0.7142805844667036,-0.1552785059377868,0.013403892467450305,0.16250000000000006
