RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-03.01416,0.11875,0.0572,121.4503628,0.002844659,0.00283044,0.002259025,0.00283044,2.74E-06,0.022734241,1,1,-0.01019955,-0.01302999,-0.87718777,-1.120612965,11.636,-0.01302999,-0.01019955,-1.120612965,-0.87718777,0.002844659,0.11875
RGI60-03.01422,0.05359375,0.01989375,130.3240859,0.001549927,0.001569689,0.000958332,0.001569689,5.47E-06,0.022655612,1,1,-0.007174068,-0.008743757,-0.735200524,-0.896062736,9.765,-0.008743757,-0.007174068,-0.896062736,-0.735200524,0.001549927,0.05359375
RGI60-03.01438,0.07525,0.0236375,100.3751335,0.000487598,0.000547514,0.000340104,0.000547514,1.12E-06,0.00306371,1,1,-0.002669003,-0.003216517,-0.700239372,-0.843885054,3.814,-0.003216517,-0.002669003,-0.843885054,-0.700239372,0.000487598,0.07525
RGI60-03.01439,0.062875,0.01865625,129.9027066,0.001064144,0.001127645,0.000615574,0.001127645,1.61E-06,0.00381402,1,1,-0.003385294,-0.004512938,-0.586342534,-0.781653789,5.778,-0.004512938,-0.003385294,-0.781653789,-0.586342534,0.001064144,0.062875
RGI60-03.01444,0.0505,0.0224,134.5470395,0.000224126,0.000239787,0.000220069,0.000239787,4.91E-07,0.000460815,1,1,-0.001050317,-0.001290104,-0.399108859,-0.490225283,2.634,-0.001290104,-0.001050317,-0.490225283,-0.399108859,0.000224126,0.0505
RGI60-03.01447,0.05359375,0.023180859,366.2586302,0.005459129,0.005352347,0.003867178,0.005352347,7.70E-06,0.0474639,1,1,-0.014070741,-0.019423087,-0.491160188,-0.677991828,28.669,-0.019423087,-0.014070741,-0.677991828,-0.491160188,0.005459129,0.05359375
RGI60-03.01469,0.1,0.0435,214.1351267,0.000656853,0.000599521,0.000477476,0.000599521,7.61E-07,0.082297867,1,1,-0.007957214,-0.008556734,-0.637242135,-0.685253904,12.496,-0.008556734,-0.007957214,-0.685253904,-0.637242135,0.000656853,0.1
RGI60-03.01471,0.1,0.0336,102.320311,0.00041101,0.000509285,0.000419006,0.000509285,1.08E-06,0.363582859,1,1,-0.031531366,-0.032040651,-0.629741022,-0.639912408,50.107,-0.032040651,-0.031531366,-0.639912408,-0.629741022,0.00041101,0.1
RGI60-03.01474,0.1,0.2,51.44474496,1.04E-06,6.27E-05,0.000104359,6.27E-05,1.04E-08,0.040725262,1,1,-0.006408586,-0.006471308,-0.578416341,-0.584077359,11.088,-0.006471308,-0.006408586,-0.584077359,-0.578416341,1.04E-06,0.1
RGI60-03.01475,0.3125,0.065575,70.49442224,0.000413851,0.000354249,0.000342253,0.000354249,0,0.115011108,1,1,-0.012945118,-0.013299368,-0.533556041,-0.548157056,24.281,-0.013299368,-0.012945118,-0.548157056,-0.533556041,0.000413851,0.3125
RGI60-03.01477,0.087625,0.028742188,271.9108527,0.007961852,0.007839327,0.004359992,0.007839327,3.55E-06,0.01171109,1,1,-0.021176471,-0.029015798,-0.672155398,-0.920980897,31.527,-0.029015798,-0.021176471,-0.920980897,-0.672155398,0.007961852,0.087625
RGI60-03.01478,0.062875,0.03728125,104.6683545,0.000788818,0.000842249,0.000812732,0.000842249,2.35E-06,0.00182001,1,1,-0.005262997,-0.006105246,-0.749951269,-0.869967574,7.023,-0.006105246,-0.005262997,-0.869967574,-0.749951269,0.000788818,0.062875
RGI60-03.01482,0.06596875,0.036051172,306.9399017,0.014338095,0.013996448,0.012287679,0.013996448,8.62E-06,0.176193011,1,1,-0.017457151,-0.031453599,-0.38425177,-0.692329522,45.462,-0.031453599,-0.017457151,-0.692329522,-0.38425177,0.014338095,0.06596875
RGI60-03.01483,0.024203125,0.013243652,464.9423401,0.020524161,0.020277744,0.017744488,0.020277744,8.53E-05,1.679755018,1,1,-0.036252744,-0.056530488,-0.129130132,-0.201358258,280.943,-0.056530488,-0.036252744,-0.201358258,-0.129130132,0.020524161,0.024203125
RGI60-03.01487,0.0566875,0.02080625,0.128272947,4.51E-05,0.000332205,0.000210549,0.000332205,9.29E-08,0.00022089,1,1,-0.000329807,-0.000662012,-0.44972471,-0.902718256,0.734,-0.000662012,-0.000329807,-0.902718256,-0.44972471,4.51E-05,0.0566875
RGI60-03.01490,0.0814375,0.032717969,397.1516821,0.024998343,0.026268473,0.016494702,0.026268473,8.01E-06,0.644467408,1,1,-0.007664674,-0.033933147,-0.050714192,-0.22452255,151.251,-0.033933147,-0.007664674,-0.22452255,-0.050714192,0.024998343,0.0814375
RGI60-03.01493,0.1,0.03985,119.8900631,0.000543641,0.000612926,0.000388903,0.000612926,7.97E-07,0.001244927,1,1,-0.000953108,-0.001566034,-0.190735003,-0.313393225,5.001,-0.001566034,-0.000953108,-0.313393225,-0.190735003,0.000543641,0.1
RGI60-03.01496,0.0566875,0.02080625,0.122030148,0.000324672,0.000769013,0.00040008,0.000769013,1.95E-07,0.000699187,1,1,-0.000409475,-0.001178488,-0.09579765,-0.275709838,4.278,-0.001178488,-0.000409475,-0.275709838,-0.09579765,0.000324672,0.0566875
RGI60-03.01502,0.0505,0.02175,325.293523,0.001696974,0.001630051,0.001198308,0.001630051,1.69E-06,0.007014095,1,1,-0.007297975,-0.008928027,-0.304687511,-0.372741481,23.971,-0.008928027,-0.007297975,-0.372741481,-0.304687511,0.001696974,0.0505
RGI60-03.01503,0.4,0.1,62.95140502,0.000116733,0.000101768,0.000125847,0.000101768,0,0.006878674,1,1,-0.000667895,-0.000769663,-0.313287722,-0.361023647,2.134,-0.000769663,-0.000667895,-0.361023647,-0.313287722,0.000116733,0.4
RGI60-03.01506,0.05359375,0.024085938,362.5387237,0.013464881,0.014003745,0.009943531,0.014003745,1.38E-05,0.034644777,1,1,-0.002057963,-0.016061708,-0.068843709,-0.537301911,29.916,-0.016061708,-0.002057963,-0.537301911,-0.068843709,0.013464881,0.05359375
RGI60-03.01508,0.087625,0.029825,131.8995538,0.000890064,0.000843996,0.000549151,0.000843996,1.86E-06,0.207596358,1,1,-0.003986558,-0.004830554,-0.212399132,-0.257366236,18.784,-0.004830554,-0.003986558,-0.257366236,-0.212399132,0.000890064,0.087625
RGI60-03.01509,0.05359375,0.025153125,236.0816646,0.002187166,0.002168816,0.001679566,0.002168816,1.39E-06,0.006977447,1,1,-0.005602106,-0.007770923,-0.212746654,-0.295110039,26.353,-0.007770923,-0.005602106,-0.295110039,-0.212746654,0.002187166,0.05359375
RGI60-03.01512,0.087625,0.029825,146.2951749,0.001786237,0.001857113,0.00123702,0.001857113,5.16E-06,1.531552129,1,1,-0.046700067,-0.048557181,-0.422413034,-0.439211058,110.644,-0.048557181,-0.046700067,-0.439211058,-0.422413034,0.001786237,0.087625
RGI60-03.01514,0.0566875,0.02080625,0.14262961,0.006964769,0.01490546,0.007936256,0.01490546,6.13E-06,0,1,1,-0.000506188,-0.015411649,-0.023184392,-0.705882839,21.849,-0.015411649,-0.000506188,-0.705882839,-0.023184392,0.006964769,0.0566875
RGI60-03.01516,0.07525,0.02735,133.3338292,0.000877369,0.000879153,0.000596965,0.000879153,2.47E-06,0.159957184,1,1,-0.005090232,-0.005969385,-0.293948957,-0.344717956,17.33,-0.005969385,-0.005090232,-0.344717956,-0.293948957,0.000877369,0.07525
RGI60-03.01517,0.062875,0.027195312,638.9404897,0.331738086,0.339444306,0.225208935,0.339444306,0.000679934,10.74338663,1,1,-0.265441316,-0.604885622,-0.152556142,-0.34764376,1741.31,-0.604885622,-0.265441316,-0.34764376,-0.152556142,0.331738086,0.062875
RGI60-03.01520,0.0443125,0.02080625,280.6695495,0.002047458,0.002044611,0.001517548,0.002044611,2.32E-06,0.017457024,1,1,-0.005297735,-0.007342346,-0.224474628,-0.311108494,23.619,-0.007342346,-0.005297735,-0.311108494,-0.224474628,0.002047458,0.0443125
RGI60-03.01522,0.038125,0.0168,220.7536419,0.000442337,0.000488147,0.000355585,0.000488147,5.88E-07,0.002073585,1,1,-0.000888417,-0.001376564,-0.268777571,-0.416459109,3.308,-0.001376564,-0.000888417,-0.416459109,-0.268777571,0.000442337,0.038125
RGI60-03.01523,0.0566875,0.02080625,83.08797005,0.00658049,0.020970037,0.011312343,0.020970037,3.10E-06,0.004161153,1,1,0.000812512,-0.020157525,0.030345363,-0.752835275,26.794,-0.020157525,0.000812512,-0.752835275,0.030345363,0.00658049,0.0566875
RGI60-03.01527,0.11875,0.1,154.5084686,0.004233161,0.008762981,0.007998219,0.004210122,6.22E-06,0.004320378,1,1,0.003095212,-0.00111491,0.254247732,-0.091640673,12.174,-0.00111491,0.007648071,-0.091640673,0.628637791,0.004233161,0.11875
RGI60-03.01529,0.03503125,0.019723438,349.4834692,0.006875758,0.007165254,0.006170908,0.007165254,1.44E-05,0.098438419,1,1,-0.003345984,-0.010511237,-0.087845735,-0.275962906,38.115,-0.010511237,-0.003345984,-0.275962906,-0.087845735,0.006875758,0.03503125
RGI60-03.01530,0.06596875,0.025555469,167.8872861,0.002859084,0.002897712,0.001906941,0.002897712,7.42E-06,0.043754182,1,1,-0.009684091,-0.012581802,-0.255840626,-0.332394266,37.878,-0.012581802,-0.009684091,-0.332394266,-0.255840626,0.002859084,0.06596875
RGI60-03.01533,0.0566875,0.0205125,241.7347867,0.002244126,0.002341187,0.001306132,0.002341187,1.75E-06,0.005512415,1,1,-0.004003965,-0.006345152,-0.186402872,-0.295395808,21.495,-0.006345152,-0.004003965,-0.295395808,-0.186402872,0.002244126,0.0566875
RGI60-03.01544,0.0690625,0.039446875,314.6719008,0.02875758,0.029570735,0.025642862,0.029570735,1.39E-05,0.978518197,1,1,-0.073554798,-0.103125533,-0.515014366,-0.722062089,142.915,-0.103125533,-0.073554798,-0.722062089,-0.515014366,0.02875758,0.0690625
RGI60-03.01555,0.05978125,0.028571875,151.2803691,0.006763369,0.006819123,0.005572803,0.006819123,4.66E-05,13.05045938,1,1,-0.213138758,-0.219957881,-0.428140754,-0.441838612,498.215,-0.219957881,-0.213138758,-0.441838612,-0.428140754,0.006763369,0.05978125
RGI60-03.01564,0.02575,0.0125,450.5820148,0.012959081,0.012426534,0.012684054,0.012426534,4.86E-05,0.746673942,1,1,-0.03720823,-0.049634764,-0.351652173,-0.469094408,105.883,-0.049634764,-0.03720823,-0.469094408,-0.351652173,0.012959081,0.02575
RGI60-03.01566,0.0443125,0.0267,337.9917804,0.00956584,0.009434372,0.008673957,0.009434372,2.01E-05,0.192739921,1,1,-0.046010167,-0.055444539,-0.596779951,-0.71914951,77.154,-0.055444539,-0.046010167,-0.71914951,-0.596779951,0.00956584,0.0443125
RGI60-03.01571,0.0814375,0.0285875,204.2395398,0.014061008,0.014456039,0.008790028,0.014456039,4.01E-06,0.16503523,1,1,-0.01916896,-0.033624999,-0.285817408,-0.501363152,67.113,-0.033624999,-0.01916896,-0.501363152,-0.285817408,0.014061008,0.0814375
RGI60-03.01572,0.039671875,0.019414063,342.8329837,0.018278273,0.018074103,0.014069485,0.018074103,2.41E-05,0.675431929,1,1,-0.068999436,-0.087073538,-0.368626055,-0.46518605,187.321,-0.087073538,-0.068999436,-0.46518605,-0.368626055,0.018278273,0.039671875
RGI60-03.01576,0.04121875,0.019375391,493.1565027,0.02644013,0.025596376,0.018900195,0.025596376,7.21E-05,0.544082236,1,1,-0.069454043,-0.095050419,-0.379614939,-0.519517042,183.099,-0.095050419,-0.069454043,-0.519517042,-0.379614939,0.02644013,0.04121875
RGI60-03.01577,0.06596875,0.02236875,216.2514429,0.001600164,0.001587512,0.000971236,0.001587512,2.28E-06,0.00616735,1,1,-0.003422984,-0.005010496,-0.499680885,-0.731423039,6.855,-0.005010496,-0.003422984,-0.731423039,-0.499680885,0.001600164,0.06596875
RGI60-03.01582,0.0443125,0.0149125,243.6897938,0.000959999,0.00098802,0.000594513,0.00098802,2.56E-06,0.003656319,1,1,-0.003182585,-0.004170605,-0.610213598,-0.799651839,5.219,-0.004170605,-0.003182585,-0.799651839,-0.610213598,0.000959999,0.0443125
RGI60-03.01585,0.1125,0.0320125,122.5506005,0.002020433,0.00196297,0.001263328,0.00196297,5.41E-06,0.995554171,1,1,-0.030640149,-0.032603119,-0.311626102,-0.331590516,98.4,-0.032603119,-0.030640149,-0.331590516,-0.311626102,0.002020433,0.1125
RGI60-03.01586,0.04740625,0.018833984,222.9429132,0.005263342,0.005089758,0.003399473,0.005089758,3.52E-05,0.09532894,1,1,-0.054094196,-0.059183954,-0.44105245,-0.48255136,122.744,-0.059183954,-0.054094196,-0.48255136,-0.44105245,0.005263342,0.04740625
RGI60-03.01590,0.013375,0.00341875,137.5889392,0.000750807,0.000803346,0.000489715,0.000803346,3.37E-05,0.176149217,1,1,-0.044109604,-0.04491295,-0.603485678,-0.614476664,73.15,-0.04491295,-0.044109604,-0.614476664,-0.603485678,0.000750807,0.013375
RGI60-03.01605,0.25,0.06235,107.3684645,0.000467624,0.000433096,0.000292904,0.000433096,2.63E-07,0.055901703,1,1,-0.007787502,-0.008220598,-0.479416402,-0.506078771,16.257,-0.008220598,-0.007787502,-0.506078771,-0.479416402,0.000467624,0.25
RGI60-03.01608,0.038125,0.01181875,114.5049122,0.00034261,0.000357925,0.000237869,0.000357925,2.80E-06,0.014118181,1,1,-0.004149558,-0.004507483,-0.257946967,-0.280196458,16.099,-0.004507483,-0.004149558,-0.280196458,-0.257946967,0.00034261,0.038125
RGI60-03.01617,0.0566875,0.022075,166.9369551,0.001183838,0.001262184,0.000814265,0.001262184,8.54E-07,0.003676603,1,1,-0.001380129,-0.002642313,-0.177090821,-0.339047482,7.799,-0.002642313,-0.001380129,-0.339047482,-0.177090821,0.001183838,0.0566875
RGI60-03.01618,0.05978125,0.022600781,230.950477,0.003465857,0.003508051,0.002288009,0.003508051,2.53E-06,0.026920017,1,1,-0.003641855,-0.007149906,-0.396161113,-0.777766982,9.199,-0.007149906,-0.003641855,-0.777766982,-0.396161113,0.003465857,0.05978125
RGI60-03.01619,0.0566875,0.023296875,207.9658342,0.001441869,0.001448851,0.000998555,0.001448851,9.13E-07,0.004006985,1,1,-0.001408682,-0.002857533,-0.419533522,-0.851030383,3.36,-0.002857533,-0.001408682,-0.851030383,-0.419533522,0.001441869,0.0566875
RGI60-03.01630,0.001,0,72.79443522,5.30E-07,0,0.000334902,0,5.30E-07,0.109156562,1,1,-0.024634274,-0.024634274,-0.400509511,-0.400509511,61.552,-0.024634274,-0.024634274,-0.400509511,-0.400509511,5.30E-07,0.001
RGI60-03.01633,0.11875,0.01508125,565.6379645,0.049123532,0.048952626,0.010118641,0.048952626,1.05E-05,15.39843991,1,1,-0.049209921,-0.098162547,-0.152015479,-0.303236141,323.968,-0.098162547,-0.049209921,-0.303236141,-0.152015479,0.049123532,0.11875
RGI60-03.01637,0.05359375,0.025153125,345.3429161,0.011345759,0.010896871,0.008558358,0.010896871,7.89E-06,0.306025699,1,1,-0.034948039,-0.04584491,-0.278530884,-0.365377396,125.564,-0.04584491,-0.034948039,-0.365377396,-0.278530884,0.011345759,0.05359375
RGI60-03.01641,0.0938125,0.029546875,302.9170064,0.007752328,0.008065284,0.003719428,0.008065284,1.00E-05,2.06107001,1,1,-0.040138441,-0.048203725,-0.210675563,-0.253008005,190.665,-0.048203725,-0.040138441,-0.253008005,-0.210675563,0.007752328,0.0938125
RGI60-03.01644,0.275,0.11165,169.0867342,0.004057888,0.00419897,0.002833376,0.00419897,2.90E-06,0.577351015,1,1,-0.039956747,-0.044155717,-0.228901478,-0.25295625,174.687,-0.044155717,-0.039956747,-0.25295625,-0.228901478,0.004057888,0.275
RGI60-03.01650,0.1,0,42.69554253,2.18E-07,1.88E-05,7.73E-05,1.88E-05,2.18E-09,0.020741857,1,1,-0.005727606,-0.00574639,-0.330066276,-0.331148753,17.365,-0.00574639,-0.005727606,-0.331148753,-0.330066276,2.18E-07,0.1
RGI60-03.01651,0.1,0.05,77.90169882,0.00019795,0.000139634,0.000168281,0.000139634,6.97E-07,0.070374783,1,1,-0.006460201,-0.006599835,-0.277536913,-0.28353572,23.294,-0.006599835,-0.006460201,-0.28353572,-0.277536913,0.00019795,0.1
RGI60-03.01653,0.175,0.1022,99.87187253,0.000920659,0.0009623,0.000922763,0.0009623,1.42E-06,0.152209254,1,1,-0.008402823,-0.009365123,-0.231370395,-0.257867158,36.345,-0.009365123,-0.008402823,-0.257867158,-0.231370395,0.000920659,0.175
RGI60-03.01658,0.0443125,0.0149125,130.3295321,0.000896174,0.000912943,0.000585151,0.000912943,4.85E-06,0.006713342,1,1,-0.004949607,-0.00586255,-0.554907894,-0.65725935,8.926,-0.00586255,-0.004949607,-0.65725935,-0.554907894,0.000896174,0.0443125
RGI60-03.01660,0.1,0.0349,111.0691725,0.000312623,0.000399932,0.000260143,0.000399932,3.81E-07,0.000583549,1,1,-0.00099979,-0.001399722,-0.369928085,-0.517905166,2.705,-0.001399722,-0.00099979,-0.517905166,-0.369928085,0.000312623,0.1
RGI60-03.01662,0.04740625,0.009328125,153.9327093,0.001929041,0.001922537,0.000722225,0.001922537,1.07E-05,0.155011881,1,1,-0.015527947,-0.017450484,-0.321534494,-0.361344133,48.33,-0.017450484,-0.015527947,-0.361344133,-0.321534494,0.001929041,0.04740625
RGI60-03.01663,0.0505,0,91.29762084,0.000196633,0.000121976,0.000122262,0.000121976,7.16E-07,0.003152676,1,1,-0.001388085,-0.001510061,-0.530886859,-0.577537821,2.617,-0.001510061,-0.001388085,-0.577537821,-0.530886859,0.000196633,0.0505
RGI60-03.01664,0.02884375,0.007301563,198.6202395,0.002026643,0.001944081,0.000881848,0.001944081,4.36E-06,0.028199607,1,1,-0.005682588,-0.007626669,-0.305114304,-0.409497553,18.638,-0.007626669,-0.005682588,-0.409497553,-0.305114304,0.002026643,0.02884375
RGI60-03.01666,0.04121875,0.013791016,479.5878598,0.019065345,0.019819768,0.011037847,0.019819768,3.64E-05,1.206213981,1,1,-0.068513637,-0.088333405,-0.433936348,-0.559466361,158.005,-0.088333405,-0.068513637,-0.559466361,-0.433936348,0.019065345,0.04121875
RGI60-03.01667,0.0690625,0.022136719,164.3632222,0.014270123,0.014051058,0.007903656,0.014051058,3.51E-05,0.266911539,1,1,-0.029783557,-0.043834615,-0.486092085,-0.715416879,61.315,-0.043834615,-0.029783557,-0.715416879,-0.486092085,0.014270123,0.0690625
RGI60-03.01678,0.024203125,0.004462891,454.1397588,0.096193395,0.097985763,0.035128919,0.097985763,0.000401207,9.832207073,1,1,-0.446887239,-0.544873002,-0.236372594,-0.288200319,1892.023,-0.544873002,-0.446887239,-0.288200319,-0.236372594,0.096193395,0.024203125
RGI60-03.01679,0.0443125,0.017557813,150.1636559,0.009281082,0.009451906,0.006609882,0.009451906,5.76E-05,0.534751476,1,1,-0.063444753,-0.072896659,-0.663601605,-0.762463994,95.673,-0.072896659,-0.063444753,-0.762463994,-0.663601605,0.009281082,0.0443125
RGI60-03.01686,0.024203125,0.01077832,379.2594613,0.004974708,0.005194644,0.003748908,0.005194644,2.98E-05,0.125341886,1,1,-0.095435815,-0.100630459,-0.40076285,-0.422576676,238.321,-0.100630459,-0.095435815,-0.422576676,-0.40076285,0.004974708,0.024203125
RGI60-03.01687,0.10625,0.0450625,220.7243533,0.008864833,0.008683232,0.006166241,0.008683232,1.69E-05,2.767034083,1,1,-0.038674317,-0.04735755,-0.293487212,-0.359381527,131.88,-0.04735755,-0.038674317,-0.359381527,-0.293487212,0.008864833,0.10625
RGI60-03.01688,0.05359375,0.009946875,211.0339675,0.003368861,0.003295489,0.001090248,0.003295489,1.45E-05,4.240278043,1,1,-0.067376918,-0.070672407,-0.375644269,-0.394017498,179.505,-0.070672407,-0.067376918,-0.394017498,-0.375644269,0.003368861,0.05359375
RGI60-03.01689,0.2,0.0648,116.2029905,0.000692066,0.000629791,0.000417098,0.000629791,5.74E-07,0.102416723,1,1,-0.00763028,-0.008260071,-0.37149301,-0.402155438,20.556,-0.008260071,-0.00763028,-0.402155438,-0.37149301,0.000692066,0.2
RGI60-03.01690,0.13125,0.0448,168.1005992,0.001811995,0.001819521,0.001034093,0.001819521,1.97E-06,0.215654334,1,1,-0.009341219,-0.01116074,-0.383997927,-0.45879463,24.345,-0.01116074,-0.009341219,-0.45879463,-0.383997927,0.001811995,0.13125
RGI60-03.01692,0.027296875,0.01833125,371.7654632,0.012082573,0.012563159,0.011603378,0.012563159,3.74E-05,0.438965062,1,1,-0.05115336,-0.063716519,-0.652751062,-0.813065364,78.425,-0.063716519,-0.05115336,-0.813065364,-0.652751062,0.012082573,0.027296875
RGI60-03.01694,0.030390625,0.012769922,520.2809812,0.00945848,0.009472122,0.006686973,0.009472122,5.50E-05,0.250502012,1,1,-0.072183624,-0.081655746,-1.128110283,-1.276143829,64.035,-0.081655746,-0.072183624,-1.276143829,-1.128110283,0.00945848,0.030390625
RGI60-03.01699,0.04121875,0.015801953,309.2050897,0.004096979,0.004123481,0.002723856,0.004123481,5.91E-06,0.055311805,1,1,-0.016888924,-0.021012405,-0.534164241,-0.664582028,31.643,-0.021012405,-0.016888924,-0.664582028,-0.534164241,0.004096979,0.04121875
RGI60-03.01704,0.0443125,0.018640625,179.7004864,0.001492699,0.001462299,0.00105657,0.001462299,9.95E-07,0.008897646,1,1,-0.003655477,-0.005117775,-0.479118507,-0.670780063,7.636,-0.005117775,-0.003655477,-0.670780063,-0.479118507,0.001492699,0.0443125
