RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-09.00090,1.0,0.2498750000000001,177.14067292165637,0.024091710298265717,0.024349529746257467,0.009875704745463251,0.024349529746257467,8.61526824201559e-07,0.9098320341861872,1.0,1.0,-0.0045068684675377895,-0.028856398213795258,-0.08162573744249396,-0.5226300259484005,55.256,-0.028856398213795258,-0.0045068684675377895,-0.5226300259484005,-0.08162573744249396,0.024091710298265717,1.0
RGI60-09.00092,0.2,0.07602500000000001,398.05409475668586,0.01926521734780874,0.018744945867371743,0.011787020786002632,0.018744945867371743,5.521462607694196e-07,1.506683467600915,1.0,1.0,-0.003321442890317116,-0.02206638875768886,-0.06705459801341884,-0.445484952358576,49.57,-0.02206638875768886,-0.003321442890317116,-0.445484952358576,-0.06705459801341884,0.01926521734780874,0.2
RGI60-09.00094,0.06596875000000002,0.030366406249999995,235.74038789796157,0.019296631682486663,0.01924864758363537,0.01457746553553427,0.01924864758363537,7.766184142737355e-05,26.952531454609236,1.0,1.0,-0.041523503626052435,-0.06077215120968781,-0.0712391794153561,-0.10426283442921706,583.313,-0.06077215120968781,-0.041523503626052435,-0.10426283442921706,-0.0712391794153561,0.019296631682486663,0.06596875000000002
RGI60-09.00111,0.0505,0.024225000000000003,569.7729938048516,0.03701533487183225,0.037355684712209486,0.029558413153249124,0.037355684712209486,0.00010201469394169449,2.5756993277980587,1.0,1.0,-0.11763351140317548,-0.15498919611538498,-0.1960610433029069,-0.2583221662652921,600.376,-0.15498919611538498,-0.11763351140317548,-0.2583221662652921,-0.1960610433029069,0.03701533487183225,0.0505
RGI60-09.00114,0.059781250000000015,0.02113124999999999,595.3196970744698,0.08859497310900913,0.09003565300303433,0.05226823769931637,0.09003565300303433,8.06135523287971e-05,1.6480476466395464,1.0,1.0,0.030176769261757594,-0.059858883741276736,0.049761446736509486,-0.0987072084874658,606.883,-0.059858883741276736,0.030176769261757594,-0.0987072084874658,0.049761446736509486,0.08859497310900913,0.059781250000000015
RGI60-09.00116,0.08762500000000001,0.017078125000000006,567.3746449629576,0.15532250387958565,0.14883657105641251,0.05588892533978968,0.14883657105641251,6.86359897628689e-05,81.9743697592103,1.0,1.0,0.09395438282124943,-0.05488218823516309,0.06654768637448114,-0.03887293536021018,1412.73,-0.05488218823516309,0.09395438282124943,-0.03887293536021018,0.06654768637448114,0.15532250387958565,0.08762500000000001
RGI60-09.00118,0.0505,0.014912500000000004,566.5370267446485,0.03617051671504516,0.0344859207047338,0.01631253454688772,0.0344859207047338,4.154980332051492e-05,0.8306250192776075,1.0,1.0,-0.041778792688219504,-0.0762647133929533,-0.1137949086407086,-0.20772587082220934,367.397,-0.0762647133929533,-0.041778792688219504,-0.20772587082220934,-0.1137949086407086,0.03617051671504516,0.0505
RGI60-09.00120,0.059781250000000015,0.0330734375,241.42528189014118,0.007909492269130788,0.0077482712007534435,0.006875405729077405,0.0077482712007534435,3.9172777409820096e-05,19.119776645003075,1.0,1.0,-0.09923072460939407,-0.1069789958101475,-0.2043857492132657,-0.2203448810316344,485.86800000000005,-0.1069789958101475,-0.09923072460939407,-0.2203448810316344,-0.2043857492132657,0.007909492269130788,0.059781250000000015
RGI60-09.00123,0.06906250000000001,0.03135625,307.0544736739471,0.010789398530185566,0.010366198144080362,0.008135752497480109,0.010366198144080362,2.240329232578469e-05,11.822371811607848,1.0,1.0,-0.04642455990959304,-0.05679075805367341,-0.15519926578489274,-0.18985390427958204,299.365,-0.05679075805367341,-0.04642455990959304,-0.18985390427958204,-0.15519926578489274,0.010789398530185566,0.06906250000000001
RGI60-09.00132,0.09690625,0.02136328125000002,716.6703868157567,0.09814247453059298,0.09767811827575062,0.0368038579646466,0.09767811827575062,0.00011159219404202168,1.9897919844484568,1.0,1.0,-0.1890768095934246,-0.2867549278691752,-0.4700592425140017,-0.7128944288365509,402.55800000000005,-0.2867549278691752,-0.1890768095934246,-0.7128944288365509,-0.4700592425140017,0.09814247453059298,0.09690625
RGI60-09.00134,0.0938125,0.02410156250000001,659.6588782167983,0.13565636062985695,0.14025134150174276,0.0570516743739681,0.14025134150174276,5.683696611982766e-05,1.4463143771116242,1.0,1.0,-0.05694086978986813,-0.19719221129161088,-0.0931383295703974,-0.32254781551056505,611.739,-0.19719221129161088,-0.05694086978986813,-0.32254781551056505,-0.0931383295703974,0.13565636062985695,0.0938125
RGI60-09.00136,0.125,0.024874999999999987,715.3670127382393,0.20418988258610346,0.1951631373045885,0.06549117505519828,0.1951631373045885,5.4092927439780684e-05,0.5419018580517514,1.0,1.0,0.024429878386601545,-0.17073325891798696,0.05196271944307858,-0.3631522143648299,431.435,-0.17073325891798696,0.024429878386601545,-0.3631522143648299,0.05196271944307858,0.20418988258610346,0.125
RGI60-09.00139,0.16875,0.021956250000000024,387.4145973282351,0.12530998659871287,0.12398778078484606,0.02717842287340416,0.12398778078484606,7.462796828593142e-05,0.7833507087127497,1.0,1.0,-0.017842009218186086,-0.14182979000303214,-0.06089456947200969,-0.4840634199278952,293.228,-0.14182979000303214,-0.017842009218186086,-0.4840634199278952,-0.06089456947200969,0.12530998659871287,0.16875
RGI60-09.00141,0.7,0.029975000000000033,280.3500237803974,0.08323299780121772,0.08089159922228092,0.00894392394196597,0.08089159922228092,3.6136390939405312e-06,3.3792097203343765,1.0,1.0,0.09786226744489193,0.016970668222611014,0.3382985108259685,0.058665632192344615,289.488,0.016970668222611014,0.09786226744489193,0.058665632192344615,0.3382985108259685,0.08323299780121772,0.7
RGI60-09.00149,0.2125,0.042543749999999984,236.14260537958458,0.04022223943331542,0.03897975374058812,0.014305632740442718,0.03897975374058812,2.0236559911840437e-05,13.098444505311324,1.0,1.0,0.13047799512466138,0.09149824138407328,0.33722821495283223,0.23648270027290144,387.211,0.09149824138407328,0.13047799512466138,0.23648270027290144,0.33722821495283223,0.04022223943331542,0.2125
RGI60-09.00367,0.06596875000000002,0.022368749999999996,648.4872934770098,0.028745110704406038,0.028292574314080436,0.01706508687257722,0.028292574314080436,4.145646487425467e-05,0.4928007829357712,1.0,1.0,-0.04709381529804519,-0.07538638961212563,-0.4841236450506256,-0.7749708426733435,97.354,-0.07538638961212563,-0.04709381529804519,-0.7749708426733435,-0.4841236450506256,0.028745110704406038,0.06596875000000002
RGI60-09.00369,0.0505,0.031681250000000015,334.1656210996703,0.016888154817233998,0.017311524117275406,0.01578795076488491,0.017311524117275406,2.979653414901499e-05,0.6582065236045219,1.0,1.0,-0.07117755351063765,-0.08848907762791305,-0.8978979342385636,-1.1162811319850212,79.333,-0.08848907762791305,-0.07117755351063765,-1.1162811319850212,-0.8978979342385636,0.016888154817233998,0.0505
RGI60-09.00493,0.11875,0.03239296875,0.15668759879762462,0.01754971821247174,0.009858563778416755,0.009232158003334072,0.009858563778416755,1.2788371628646402e-05,0.0,1.0,1.0,0.012406981946427522,0.0025484181680107674,0.38127552706644496,0.07831473313893128,32.566,0.0025484181680107674,0.012406981946427522,0.07831473313893128,0.38127552706644496,0.01754971821247174,0.11875
RGI60-09.00495,0.11875,0.03239296875,155.5103482573929,0.11729046179636722,0.04044069312788669,0.018748396962615498,0.04044069312788669,3.352013267313276e-05,0.0,1.0,1.0,0.033045458578403436,-0.007395234549483253,0.2670517917554342,-0.05976345076905299,123.839,-0.007395234549483253,0.033045458578403436,-0.05976345076905299,0.2670517917554342,0.11729046179636722,0.11875
RGI60-09.00498,0.11875,0.03239296875,118.91644480832441,0.10450882717122036,0.2134218902963272,0.04735230300770555,0.2134218902963272,6.793195286560162e-05,0.0,1.0,1.0,0.0798474824069168,-0.13357440788941038,0.2912561086847621,-0.4872334241357465,274.36,-0.13357440788941038,0.0798474824069168,-0.4872334241357465,0.2912561086847621,0.10450882717122036,0.11875
RGI60-09.00500,0.11875,0.03239296875,132.4871876142903,0.034000869444619754,0.02076896409946757,0.0070711343823858346,0.02076896409946757,5.726460156590897e-06,0.0074603852474561935,1.0,1.0,0.028642954996288737,0.007873990896821169,0.1954083327281155,0.0537180410772403,146.696,0.007873990896821169,0.028642954996288737,0.0537180410772403,0.1954083327281155,0.034000869444619754,0.11875
RGI60-09.00502,0.7874999999999999,0.1499999999999999,70.85548311665636,0.0013475292623162645,0.00128544507783016,0.00161713155385432,0.00128544507783016,0.0,0.18405908255653047,1.0,1.0,0.0011673454634140885,-0.00011809961441607158,0.06587615450726958,-0.006664649574915374,17.735,-0.00011809961441607158,0.0011673454634140885,-0.006664649574915374,0.06587615450726958,0.0013475292623162645,0.7874999999999999
RGI60-09.00503,0.11875,0.03239296875,0.2383069371983169,0.023909117995815656,0.02484322852771901,0.0120784065914201,0.02484322852771901,3.9451618968621396e-06,0.0,1.0,1.0,0.02578809048865164,0.0009448619609326267,0.266548715706922,0.0097662036015325,96.827,0.0009448619609326267,0.02578809048865164,0.0097662036015325,0.266548715706922,0.023909117995815656,0.11875
RGI60-09.00505,0.059781250000000015,0.02407031249999999,255.87481547012615,0.0018542313626842765,0.001817275651167816,0.0012129573555296259,0.001817275651167816,1.1930268790264251e-06,0.0037643258132709634,1.0,1.0,0.0007669990725556122,-0.0010502765786122037,0.04074589555084003,-0.05579466951509724,18.839,-0.0010502765786122037,0.0007669990725556122,-0.05579466951509724,0.04074589555084003,0.0018542313626842765,0.059781250000000015
RGI60-09.00506,0.0938125,0.04659375000000001,196.61130841660525,0.009812469637213208,0.009509498753375973,0.007486006939216236,0.009509498753375973,9.122076497093609e-06,0.014736111470644252,1.0,1.0,0.006234673851950766,-0.0032748249014252035,0.11309311732163678,-0.05940329287133701,55.178,-0.0032748249014252035,0.006234673851950766,-0.05940329287133701,0.11309311732163678,0.009812469637213208,0.0938125
RGI60-09.00507,0.08143750000000001,0.03171250000000001,255.3851194520427,0.06722081342630999,0.07056293891522443,0.04307215047284769,0.07056293891522443,9.868790421001639e-05,0.07805260540440864,1.0,1.0,0.06053188669128104,-0.010031052223943394,0.16864373774660546,-0.02794682659083349,359.213,-0.010031052223943394,0.06053188669128104,-0.02794682659083349,0.16864373774660546,0.06722081342630999,0.08143750000000001
RGI60-09.00508,0.2375,0.07559375000000003,221.0151171754632,0.062262148484067074,0.060979922623699626,0.028394873218687663,0.060979922623699626,2.807414238475373e-06,4.291553466565508,1.0,1.0,0.033673128972338616,-0.027306793651361017,0.2516596326731033,-0.2040801633084613,133.914,-0.027306793651361017,0.033673128972338616,-0.2040801633084613,0.2516596326731033,0.062262148484067074,0.2375
RGI60-09.00515,0.11875,0.03239296875,0.4429968182533912,0.11468136149182702,0.6620037111654778,0.06570710592977337,0.6620037111654778,3.375535501759773e-05,0.005701868602270609,1.0,1.0,0.14672454393815604,-0.5152791672273218,0.3025293857907884,-1.0624472619780407,485.378,-0.5152791672273218,0.14672454393815604,-1.0624472619780407,0.3025293857907884,0.11468136149182702,0.11875
RGI60-09.00516,0.11875,0.03239296875,0.4072362680439863,0.1727774079863283,0.027110687710557274,0.01885148137999377,0.027110687710557274,4.770254025803114e-05,0.0,1.0,1.0,0.037238685888217216,0.010127998177659943,0.2168500479220764,0.05897783011927346,171.855,0.010127998177659943,0.037238685888217216,0.05897783011927346,0.2168500479220764,0.1727774079863283,0.11875
RGI60-09.00517,0.11875,0.03239296875,65.60871705937082,0.009830399396412295,0.007883447578532885,0.007280549519819356,0.007883447578532885,8.76171910399328e-07,0.0,1.0,1.0,0.008865576374267985,0.0009821287957351,0.2301765395415049,0.02549896341116755,38.546,0.0009821287957351,0.008865576374267985,0.02549896341116755,0.2301765395415049,0.009830399396412295,0.11875
RGI60-09.00519,0.11875,0.03239296875,0.19288058411282985,1.2415597434180097,0.032543172748674826,0.02050971938827153,0.032543172748674826,0.00044999872467084445,0.0,1.0,1.0,-0.008259388863026823,-0.04080256161170165,-0.11596237502741145,-0.5728707087368242,71.278,-0.04080256161170165,-0.008259388863026823,-0.5728707087368242,-0.11596237502741145,1.2415597434180097,0.11875
RGI60-09.00520,0.11875,0.03239296875,146.73467204059142,0.8958050159568766,0.3238475869712601,0.13562620506301215,0.3238475869712601,0.0001976080938017282,0.09296055467471727,1.0,1.0,0.18368352297723195,-0.14016406399402814,0.4530751433799201,-0.34572972230436905,405.727,-0.14016406399402814,0.18368352297723195,-0.34572972230436905,0.4530751433799201,0.8958050159568766,0.11875
RGI60-09.00526,0.25,0.1247,110.76283541792013,0.0016393359749832805,0.0015623786303080238,0.0011795034056367613,0.0015623786303080238,3.826050867082281e-07,0.06503191693194825,1.0,1.0,0.0012384738151067036,-0.0003239048152013199,0.1625291516695306,-0.042507135955725424,7.626,-0.0003239048152013199,0.0012384738151067036,-0.042507135955725424,0.1625291516695306,0.0016393359749832805,0.25
RGI60-09.00571,0.06596875000000002,0.028742187499999995,204.59621260763902,0.002377635226505103,0.002363072809054567,0.0016170854857965036,0.002363072809054567,5.572356563409971e-07,1.6337355814669694,1.0,1.0,-0.010790781493654164,-0.013153854302708731,-0.17612820062579446,-0.21469850825840506,61.31100000000001,-0.013153854302708731,-0.010790781493654164,-0.21469850825840506,-0.17612820062579446,0.002377635226505103,0.06596875000000002
