RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1,O1Region
RGI60-17.02570,2.9000000000000004,0.8348500000000008,131.7607029875735,0.0022324793763188154,,0.0,0.0,0.0,0.0,1.0,1.0,-0.015261515460031598,-0.01749399483635041,-0.36921532502798105,-0.42322474504295177,41.335,0.0,-0.015931259272927243,-0.3854181510324723,-0.3854181510324723,0.0,0.0,0.0
RGI60-17.02584,2.9000000000000004,0.8348500000000008,737.314458489106,0.04259717288840276,,0.0,0.0,0.0,0.0,1.0,1.0,0.008410041787191524,-0.03418713110121123,0.44117094828681336,-1.7933762315066482,19.063,0.0,-0.0043691100793293,-0.2291932056512249,-0.2291932056512249,0.0,0.0,0.0
RGI60-17.02587,2.9000000000000004,0.8348500000000008,22.62994774622257,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00010199213390250164,-0.00010199213390250164,-0.05368007047500087,-0.05368007047500087,1.9,0.0,-0.00010199213390250164,-0.05368007047500087,-0.05368007047500087,0.0,0.0,0.0
RGI60-17.02593,2.9000000000000004,0.8348500000000008,136.86987179838655,0.00037608076191161837,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0011534261749467497,-0.0015295069368583681,-0.28770919804109496,-0.38151831799909414,4.0089999999999995,0.0,-0.0012662504035202353,-0.3158519340284947,-0.3158519340284947,0.0,0.0,0.0
RGI60-17.02619,2.9000000000000004,0.8348500000000008,115.86609381211296,0.0014993325676062067,,0.0,0.0,0.0,0.0,1.0,1.0,-0.01345791455566445,-0.014957247123270657,-0.5697195222955063,-0.633191394601247,23.622,0.0,-0.013907714325946311,-0.5887610839872285,-0.5887610839872285,0.0,0.0,0.0
RGI60-17.02633,2.9000000000000004,0.8348500000000008,85.93080373177288,0.0005787881736116476,,0.0,0.0,0.0,0.0,1.0,1.0,-0.031312856640160175,-0.031891644813771824,-0.7244321821247496,-0.737822617383209,43.224,0.0,-0.03148649309224367,-0.7284493127022874,-0.7284493127022874,0.0,0.0,0.0
RGI60-17.02656,2.9000000000000004,0.8348500000000008,136.1558075239616,0.0017425140627422894,,0.0,0.0,0.0,0.0,1.0,1.0,-0.001816680334178073,-0.0035591943969203624,-0.10066941893927035,-0.1972289924038769,18.046,0.0,-0.00233943455300076,-0.12963729097865231,-0.12963729097865231,0.0,0.0,0.0
RGI60-17.02659,2.9000000000000004,0.8348500000000008,291.8686221352764,0.012825112646847665,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0015886054428832332,-0.014413718089730899,-0.05740840715825504,-0.5208773521874421,27.671999999999997,0.0,-0.0054361392369375325,-0.1964490906670112,-0.1964490906670112,0.0,0.0,0.0
RGI60-17.02668,2.9000000000000004,0.8348500000000008,329.8895429119894,0.005452399587540226,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0010076675462627482,-0.006460067133802974,-0.06587784690525289,-0.4223370249609685,15.296,0.0,-0.002643387422524816,-0.17281560032196758,-0.17281560032196758,0.0,0.0,0.0
RGI60-17.02670,2.9000000000000004,0.8348500000000008,144.5040153848857,0.00042730258539737994,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0015484173451391036,-0.0019757199305364837,-0.2518980551714826,-0.3214120596285154,6.147,0.0,-0.0016766081207583176,-0.2727522565085924,-0.2727522565085924,0.0,0.0,0.0
RGI60-17.02677,2.9000000000000004,0.8348500000000008,301.0624353338658,0.011561008953431966,,0.0,0.0,0.0,0.0,1.0,1.0,0.006277970184611821,-0.005283038768820145,0.614102531997635,-0.516779689799486,10.222999999999999,0.0,0.002809667498582231,0.27483786545849864,0.27483786545849864,0.0,0.0,0.0
RGI60-17.02681,2.9000000000000004,0.8348500000000008,47.94477311068284,6.823745264255684e-05,,0.0,0.0,0.0,0.0,1.0,1.0,0.015263226907625969,0.015194989454983411,0.21422072852808377,0.21326300989450403,71.25,0.0,0.015242755671833202,0.21393341293800985,0.21393341293800985,0.0,0.0,0.0
RGI60-17.02683,2.9000000000000004,0.8348500000000008,297.6872599446386,0.004827546247341904,,0.0,0.0,0.0,0.0,1.0,1.0,0.0009907604893864541,-0.00383678575795545,0.0946646750799211,-0.3665952377178912,10.466,0.0,-0.00045750338481611707,-0.04371329875942261,-0.04371329875942261,0.0,0.0,0.0
RGI60-17.02705,2.9000000000000004,0.8348500000000008,120.59379571625999,0.002066937720465522,,0.0,0.0,0.0,0.0,1.0,1.0,-0.3290201180947759,-0.3310870558152414,-2.4161920358277773,-2.4313707990221367,136.173,0.0,-0.32964019941091555,-2.420745664786085,-2.420745664786085,0.0,0.0,0.0
RGI60-17.02711,2.9000000000000004,0.8348500000000008,140.17159145942418,0.0008897207569551499,,0.0,0.0,0.0,0.0,1.0,1.0,-0.005584423586746448,-0.006474144343701598,-0.6842817775697155,-0.7933028236370051,8.161,0.0,-0.005851339813832994,-0.7169880913899024,-0.7169880913899024,0.0,0.0,0.0
RGI60-17.02733,2.9000000000000004,0.8348500000000008,32.579680983338946,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.007592292950265594,-0.007592292950265594,-0.32818764373932713,-0.3281876437393272,23.134,0.0,-0.007592292950265594,-0.32818764373932713,-0.32818764373932713,0.0,0.0,0.0
RGI60-17.02736,2.9000000000000004,0.8348500000000008,84.5970239767792,0.00022194097597543066,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00010679008518830546,-0.00032873106116373615,-0.005032283360270744,-0.015490837432907788,21.221,0.0,-0.00017337237798093467,-0.008169849582061857,-0.008169849582061857,0.0,0.0,0.0
RGI60-17.02737,2.9000000000000004,0.8348500000000008,130.59158045550498,0.0017706351165181818,,0.0,0.0,0.0,0.0,1.0,1.0,-0.018394908098128618,-0.0201655432146468,-0.49287037399197847,-0.5403125024019829,37.321999999999996,0.0,-0.018926098633084074,-0.5071030125149798,-0.5071030125149798,0.0,0.0,0.0
RGI60-17.02776,2.9000000000000004,0.8348500000000008,765.9413531762264,0.14688458291425843,,0.0,0.0,0.0,0.0,1.0,1.0,0.028023638860523215,-0.11886094405373522,0.44630024781454686,-1.8929614762264528,62.791000000000004,0.0,-0.01604173601375431,-0.25547826939775303,-0.25547826939775303,0.0,0.0,0.0
RGI60-17.02858,2.9000000000000004,0.8348500000000008,356.7488898605442,0.12996696523520668,,0.0,0.0,0.0,0.0,1.0,1.0,-0.32274099352341407,-0.45270795875862074,-2.351773943026925,-3.298827240959687,137.233,0.0,-0.36173108309397606,-2.6358899324067537,-2.6358899324067537,0.0,0.0,0.0
RGI60-17.02879,2.9000000000000004,0.8348500000000008,199.52307710640667,0.04802202573617286,,0.0,0.0,0.0,0.0,1.0,1.0,0.015701010385580087,-0.03232101535059277,0.22066237155437624,-0.45424031467792075,71.154,0.0,0.0012944026647282291,0.018191565684687144,0.018191565684687144,0.0,0.0,0.0
RGI60-17.02888,2.9000000000000004,0.8348500000000008,99.0503285743267,0.0004157893771573977,,0.0,0.0,0.0,0.0,1.0,1.0,0.0024627574952355304,0.002046968118078133,0.15466667683448662,0.1285541743439134,15.923,0.0,0.0023380206820883113,0.14683292608731466,0.14683292608731466,0.0,0.0,0.0
RGI60-17.02905,2.9000000000000004,0.8348500000000008,119.90917135679231,0.00017334736852345147,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00011464922885636057,-0.00028799659737981207,-0.01897537716920896,-0.047665772489210854,6.042000000000001,0.0,-0.000166653439413396,-0.02758249576520953,-0.02758249576520953,0.0,0.0,0.0
RGI60-17.02933,2.9000000000000004,0.8348500000000008,111.81626250831081,0.00021202351662152647,,0.0,0.0,0.0,0.0,1.0,1.0,-0.009207354699429392,-0.00941937821605092,-0.5090873990616716,-0.5208104730759106,18.086,0.0,-0.00927096175441585,-0.5126043212659432,-0.5126043212659432,0.0,0.0,0.0
RGI60-17.02960,2.9000000000000004,0.8348500000000008,86.43777877309644,0.0002635932332975944,,0.0,0.0,0.0,0.0,1.0,1.0,0.015157350341255846,0.014893757107958252,0.4948530963518069,0.4862473753822478,30.63,0.0,0.015078272371266568,0.4922713800609392,0.4922713800609392,0.0,0.0,0.0
RGI60-17.03379,2.9000000000000004,0.8348500000000008,148.62881156916185,5.221900258989055e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.002489078229113612,-0.0025412972317035024,-0.1312943469307739,-0.13404880428861177,18.958,0.0,-0.0025047439298905793,-0.13212068413812528,-0.13212068413812528,0.0,0.0,0.0
RGI60-17.03438,2.9000000000000004,0.8348500000000008,35.008645197394635,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.010063585668741853,-0.010063585668741853,-0.20787378477943186,-0.20787378477943183,48.412,0.0,-0.010063585668741853,-0.20787378477943186,-0.20787378477943186,0.0,0.0,0.0
RGI60-17.03457,2.9000000000000004,0.8348500000000008,39.57033740279094,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.019648820708180387,-0.019648820708180387,-0.9659237394641818,-0.9659237394641819,20.342,0.0,-0.019648820708180387,-0.9659237394641818,-0.9659237394641818,0.0,0.0,0.0
RGI60-17.03474,2.9000000000000004,0.8348500000000008,38.582522030840465,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.020196557361144632,-0.020196557361144632,-0.5775230151023599,-0.57752301510236,34.971,0.0,-0.020196557361144632,-0.5775230151023599,-0.5775230151023599,0.0,0.0,0.0
RGI60-17.03587,2.9000000000000004,0.8348500000000008,37.398534708255,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0005649453456546447,0.0005649453456546447,0.04247390013191826,0.04247390013191826,13.300999999999998,0.0,0.0005649453456546447,0.04247390013191826,0.04247390013191826,0.0,0.0,0.0
RGI60-17.04112,2.9000000000000004,0.8348500000000008,76.71332135163915,0.000673328610885405,,0.0,0.0,0.0,0.0,1.0,1.0,0.0037076707269871677,0.0030343421161017625,0.13114749131573583,0.10733055484778616,28.271,0.0,0.0035056721437215456,0.12400241037535092,0.12400241037535092,0.0,0.0,0.0
RGI60-17.04116,2.9000000000000004,0.8348500000000008,111.77744709436364,0.00047216019962610634,,0.0,0.0,0.0,0.0,1.0,1.0,-0.011018650770975935,-0.011490810970602042,-0.5753564185147478,-0.6000110161663642,19.151,0.0,-0.011160298830863767,-0.5827527978102328,-0.5827527978102328,0.0,0.0,0.0
RGI60-17.04504,2.9000000000000004,0.8348500000000008,83.19122609502597,2.803436055614142e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.003686628370766591,-0.0037146627313227325,-0.7053048346597649,-0.710668209550934,5.227,0.0,-0.0036950386789334337,-0.7069138471271157,-0.7069138471271157,0.0,0.0,0.0
RGI60-17.04541,2.9000000000000004,0.8348500000000008,498.5908629253722,0.00699590092382388,,0.0,0.0,0.0,0.0,1.0,1.0,-0.004995817092620569,-0.011991718016444448,-0.4977896664627909,-1.1948702686772068,10.036,0.0,-0.007094587369767732,-0.7069138471271157,-0.7069138471271157,0.0,0.0,0.0
RGI60-17.04543,2.9000000000000004,0.8348500000000008,30.97873811863345,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0016612475407487219,-0.0016612475407487219,-0.7069138471271157,-0.7069138471271157,2.35,0.0,-0.0016612475407487219,-0.7069138471271157,-0.7069138471271157,0.0,0.0,0.0
RGI60-17.04562,2.9000000000000004,0.8348500000000008,111.66442161329354,0.00010348827657277695,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0031253238444507382,-0.003228812121023515,-0.6999605474693703,-0.7231382129951882,4.465,0.0,-0.0031563703274225716,-0.7069138471271157,-0.7069138471271157,0.0,0.0,0.0
RGI60-17.04564,2.9000000000000004,0.8348500000000008,21.725268897697763,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0002071257572082449,-0.0002071257572082449,-0.7069138471271157,-0.7069138471271157,0.293,0.0,-0.0002071257572082449,-0.7069138471271157,-0.7069138471271157,0.0,0.0,0.0
RGI60-17.04746,2.9000000000000004,0.8348500000000008,23.763965677509958,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,8.387036281352843e-05,8.387036281352843e-05,0.016042533055380344,0.016042533055380344,5.228,0.0,8.387036281352843e-05,0.016042533055380344,0.016042533055380344,0.0,0.0,0.0
RGI60-17.04879,2.9000000000000004,0.8348500000000008,29.492333061258748,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0027043588587274403,0.0027043588587274403,0.12946949725811185,0.12946949725811185,20.888,0.0,0.0027043588587274403,0.12946949725811185,0.12946949725811185,0.0,0.0,0.0
RGI60-17.04881,2.9000000000000004,0.8348500000000008,24.46760971888918,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00027536225462448407,-0.00027536225462448407,-0.04884041408735084,-0.04884041408735084,5.638,0.0,-0.00027536225462448407,-0.04884041408735084,-0.04884041408735084,0.0,0.0,0.0
RGI60-17.04884,2.9000000000000004,0.8348500000000008,34.094724425906534,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0003971679278642366,0.0003971679278642366,0.023412398482918918,0.023412398482918918,16.964000000000002,0.0,0.0003971679278642366,0.023412398482918918,0.023412398482918918,0.0,0.0,0.0
RGI60-17.04890,2.9000000000000004,0.8348500000000008,34.16685244901124,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0005926000717959883,-0.0005926000717959883,-0.03505264827848032,-0.03505264827848032,16.906,0.0,-0.0005926000717959883,-0.03505264827848032,-0.03505264827848032,0.0,0.0,0.0
RGI60-17.04896,2.9000000000000004,0.8348500000000008,143.40189699010796,0.005548548437888351,,0.0,0.0,0.0,0.0,1.0,1.0,0.02386590231541738,0.01831735387752903,0.3004645891403422,0.23061001986061977,79.43,0.0,0.022201337784050874,0.2795082183564255,0.2795082183564255,0.0,0.0,0.0
RGI60-17.04903,2.9000000000000004,0.8348500000000008,166.8015988109163,0.0029011350664335397,,0.0,0.0,0.0,0.0,1.0,1.0,-0.005286753087519147,-0.008187888153952686,-0.07690493843126886,-0.11910694975492678,68.744,0.0,-0.006157093607449208,-0.08956554182836624,-0.08956554182836624,0.0,0.0,0.0
RGI60-17.04915,2.9000000000000004,0.8348500000000008,53.053750947049465,2.1552208141045147e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.007959667156549905,-0.00798121936469095,-0.20540546454413833,-0.2059616362078643,38.751,0.0,-0.007966132818992219,-0.20557231604325613,-0.20557231604325613,0.0,0.0,0.0
RGI60-17.04963,2.9000000000000004,0.8348500000000008,76.04951076149194,0.000568089901481117,,0.0,0.0,1.819129340917344e-06,0.027210885901111027,1.0,1.0,0.034922565780243234,0.034354475878762114,0.8639067331348513,0.8498534503948674,40.424,0.0,0.03475213880979889,0.8596907483128561,0.8596907483128561,0.0,0.0,0.0
RGI60-17.04982,2.9000000000000004,0.8348500000000008,87.97084338061286,0.0006558019412734271,,0.0,0.0,3.0128774769438844e-06,0.03883798432628481,1.0,1.0,0.0611952362449429,0.060539434303669475,0.9874340246707152,0.976852136438982,61.974,0.0,0.060998495662560874,0.9842594582011952,0.9842594582011952,0.0,0.0,0.0
RGI60-17.04991,2.9000000000000004,0.8348500000000008,77.19841186479519,6.21238480424211e-05,,0.0,0.0,0.0,0.0,1.0,1.0,0.00441933966542407,0.004357215817381649,0.3157347764109502,0.31129640761460664,13.997,0.0,0.004400702511011344,0.31440326577204714,0.31440326577204714,0.0,0.0,0.0
RGI60-17.04995,2.9000000000000004,0.8348500000000008,29.86396146912964,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.005989324154854811,0.005989324154854811,0.3713848920974026,0.3713848920974026,16.127,0.0,0.005989324154854811,0.3713848920974026,0.3713848920974026,0.0,0.0,0.0
RGI60-17.05460,2.9000000000000004,0.8348500000000008,656.728320763308,0.5546448373543565,,0.0,0.0,0.0,0.0,1.0,1.0,-0.33389205642206676,-0.8885368937764233,-0.9975294393866698,-2.6545756105163534,334.719,0.0,-0.4936557566518578,-1.4748363751440994,-1.4748363751440994,0.0,0.0,0.0
RGI60-17.15792,2.9000000000000004,0.8348500000000008,35.78767061624152,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.004062019129315512,-0.004062019129315512,-0.2290009656847171,-0.22900096568471712,17.738,0.0,-0.004062019129315512,-0.2290009656847171,-0.2290009656847171,0.0,0.0,0.0
RGI60-17.15793,2.9000000000000004,0.8348500000000008,33.900988052058835,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.000941855960095992,-0.000941855960095992,-0.1445007609843498,-0.1445007609843498,6.518,0.0,-0.000941855960095992,-0.1445007609843498,-0.1445007609843498,0.0,0.0,0.0
RGI60-17.15802,2.9000000000000004,0.8348500000000008,42.62286352945196,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.002208270460702081,-0.002208270460702081,-0.5076483817705933,-0.5076483817705933,4.35,0.0,-0.002208270460702081,-0.5076483817705933,-0.5076483817705933,0.0,0.0,0.0
