RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-04.03348,0.8999999999999999,0.2398999999999999,74.9320817153234,0.0002659679116808311,0.00031756155308677544,0.00030977325850728183,0.00031756155308677544,7.703256334374352e-09,0.014656046779574878,1.0,1.0,-0.01197618266324582,-0.012293744216332595,-0.5873683451841191,-0.6029430578597292,20.402,-0.012293744216332595,-0.01197618266324582,-0.6029430578597292,-0.5873683451841191,0.0002659679116808311,0.8999999999999999
RGI60-04.03353,0.1,0.05000000000000002,25.766464560425504,0.0,0.00015805474970248014,0.00014373239364837663,0.00015805474970248014,0.0,0.0,1.0,1.0,-0.0030640884702809877,-0.003222143219983468,-0.29508027745122645,-0.3103013912823213,10.39,-0.003222143219983468,-0.0030640884702809877,-0.3103013912823213,-0.29508027745122645,0.0,0.1
RGI60-04.03356,0.1,1.6234375000000003,32.45501540735513,0.0,9.125126581046635e-05,8.897636623429793e-05,9.125126581046635e-05,0.0,0.003008441514981619,1.0,1.0,-0.004558039133651382,-0.004649290399461847,-0.3998479644032943,-0.4078528612051148,11.406,-0.004649290399461847,-0.004558039133651382,-0.4078528612051148,-0.3998479644032943,0.0,0.1
RGI60-04.03400,0.1,0.20000000000000004,41.54333797087547,2.5517070905111113e-06,7.26192853558624e-05,8.074432656904902e-05,7.26192853558624e-05,2.5517070905111116e-08,0.004126103751283551,1.0,1.0,-0.0008365658845610977,-0.0009091851699169599,-0.34086982276378003,-0.3704595100619564,2.456,-0.0009091851699169599,-0.0008365658845610977,-0.3704595100619564,-0.34086982276378003,2.5517070905111113e-06,0.1
RGI60-04.03403,0.001,0.1,62.478952713057204,6.142766446440526e-07,8.243551296642378e-05,0.00010887502071684606,8.243551296642378e-05,6.142766446440526e-07,0.017353520922974274,1.0,1.0,-0.0001606349374030393,-0.0002430704503694631,-0.03773226732129071,-0.05709591798349078,4.26,-0.0002430704503694631,-0.0001606349374030393,-0.05709591798349078,-0.03773226732129071,6.142766446440526e-07,0.001
RGI60-04.03404,0.15000000000000002,0.04734999999999999,105.83549211784916,0.0002240068241319375,0.0002145646517699517,0.0001683821139391109,0.0002145646517699517,3.0008652251378755e-07,0.008972816486565614,1.0,1.0,-5.791195433844699e-05,-0.00027247660610839867,-0.01943669678498843,-0.09144994732833077,2.9810000000000003,-0.00027247660610839867,-5.791195433844699e-05,-0.09144994732833077,-0.01943669678498843,0.0002240068241319375,0.15000000000000002
RGI60-04.03405,0.1,0.1,75.51768501543481,9.219825949469136e-05,0.00010481741898684058,0.00015968875847909833,0.00010481741898684058,2.633873865872847e-07,0.011283929255613664,1.0,1.0,-0.000840847322023979,-0.0009456647410108196,-0.2543253467757501,-0.28602875562743113,3.3080000000000003,-0.0009456647410108196,-0.000840847322023979,-0.28602875562743113,-0.2543253467757501,9.219825949469136e-05,0.1
RGI60-04.03413,0.1,4.034375000000002,31.67469299230713,0.0,3.503029613856229e-05,8.034437604168235e-05,3.503029613856229e-05,0.0,0.0010756034907804801,1.0,1.0,-0.008378837715683431,-0.008413868011821994,-0.6388883940256661,-0.6415594625439546,13.122,-0.008413868011821994,-0.008378837715683431,-0.6415594625439546,-0.6388883940256661,0.0,0.1
RGI60-04.03445,0.6,0.18985,96.24899356455522,0.0003707629476352909,0.00038934230273475793,0.0002757262514820412,0.00038934230273475793,5.708009674719024e-08,0.02195213871793049,1.0,1.0,-0.0098003562631478,-0.010189698565882558,-0.5451491720156143,-0.5668065106130514,17.988,-0.010189698565882558,-0.0098003562631478,-0.5668065106130514,-0.5451491720156143,0.0003707629476352909,0.6
RGI60-04.03516,0.1,0.03855000000000002,192.8342813449976,0.0003974823289092578,0.0003880626961901366,0.00030784320462015586,0.0003880626961901366,9.261752956101412e-07,0.07326080691144653,1.0,1.0,-0.006710049875985265,-0.007098112572175403,-0.4247924858124445,-0.4493595338094584,15.805,-0.007098112572175403,-0.006710049875985265,-0.4493595338094584,-0.4247924858124445,0.0003974823289092578,0.1
RGI60-04.03520,0.1,0.20000000000000004,49.984587024727965,5.63716606424505e-06,7.310578174743385e-05,8.45580976084102e-05,7.310578174743385e-05,4.487790979378898e-08,0.00956985976681513,1.0,1.0,-0.002970300097585405,-0.0030434058793328386,-0.5226632166792042,-0.5355271367514632,5.687,-0.0030434058793328386,-0.002970300097585405,-0.5355271367514632,-0.5226632166792042,5.63716606424505e-06,0.1
RGI60-04.03530,0.1,0.20000000000000004,61.28803568062791,2.3916704976586327e-05,5.052204807308043e-05,8.46359828358396e-05,5.052204807308043e-05,8.395014186964276e-08,0.02027133065365343,1.0,1.0,-0.00915864647656949,-0.009209168524642573,-0.674308150540291,-0.6780278517958008,13.592,-0.009209168524642573,-0.00915864647656949,-0.6780278517958008,-0.674308150540291,2.3916704976586327e-05,0.1
RGI60-04.03531,0.1,0.05000000000000002,97.96900295079705,0.0001437818244652287,0.00014021792589433922,0.0002160171933305925,0.00014021792589433922,4.723088863171264e-07,0.07449127970231287,1.0,1.0,-0.017326574566336076,-0.01746679249223041,-0.6077966826161082,-0.6127153692194877,28.527,-0.01746679249223041,-0.017326574566336076,-0.6127153692194877,-0.6077966826161082,0.0001437818244652287,0.1
RGI60-04.03534,0.15000000000000002,0.05479999999999999,91.54617107858401,0.00039511276269308337,0.00037525187128566233,0.0003410759291959593,0.00037525187128566233,8.576818902298899e-07,0.11490504984221175,1.0,1.0,-0.027563286474909847,-0.02793853834619551,-0.4945882975750869,-0.5013217175665666,55.768,-0.02793853834619551,-0.027563286474909847,-0.5013217175665666,-0.4945882975750869,0.00039511276269308337,0.15000000000000002
RGI60-04.03536,0.1,0.1,67.77162042605092,4.202421133340278e-05,9.860039868037372e-05,0.00011813084436341811,9.860039868037372e-05,1.3300314318026413e-07,0.02860253109002764,1.0,1.0,-0.008025106180223519,-0.008123706578903893,-0.6505695214534211,-0.6585627383335522,12.344,-0.008123706578903893,-0.008025106180223519,-0.6585627383335522,-0.6505695214534211,4.202421133340278e-05,0.1
RGI60-04.03634,1.7875,0.0,71.09118802756446,0.0002530253834443648,0.00015698420927005093,0.0001767368244510417,0.00015698420927005093,0.0,0.004377983499422472,1.0,1.0,-0.003277269819465139,-0.003434254028735189,-0.5727293047292642,-0.6001635600642072,5.726,-0.003434254028735189,-0.003277269819465139,-0.6001635600642072,-0.5727293047292642,0.0002530253834443648,1.7875
RGI60-04.03850,3.9218750000000018,0.049999999999999815,29.770028117633128,0.0,0.00010389844420060878,0.0001276767368589378,0.00010389844420060878,0.0,0.0009402398190368367,1.0,1.0,-0.0047217282701888,-0.004825626714389407,-0.6072414231898893,-0.6206033609197514,7.782,-0.004825626714389407,-0.0047217282701888,-0.6206033609197514,-0.6072414231898893,0.0,3.9218750000000018
RGI60-04.03873,0.1,0.0,30.140880566973163,0.0,1.878022444178301e-05,5.2974202733446836e-05,1.878022444178301e-05,0.0,0.0009929158119240003,1.0,1.0,-0.0024147422785493486,-0.002433522502991132,-0.652936165923596,-0.6580142597024357,3.701,-0.002433522502991132,-0.0024147422785493486,-0.6580142597024357,-0.652936165923596,0.0,0.1
RGI60-04.03972,0.25,0.09975,113.78092465213184,0.0009144201513205576,0.0008198209731343023,0.0006328718618584131,0.0008198209731343023,7.832680101535595e-07,0.13709673734746836,1.0,1.0,-0.02485884359514522,-0.025678664568279518,-0.4526070726144875,-0.4675336225683535,54.968,-0.025678664568279518,-0.02485884359514522,-0.4675336225683535,-0.4526070726144875,0.0009144201513205576,0.25
RGI60-04.03998,0.038125000000000006,0.011818750000000005,149.56911585688886,0.0003049562176343928,0.00032400185410993564,0.00025584179266971066,0.00032400185410993564,2.5696873822381043e-06,0.5001724421533744,1.0,1.0,-0.02260364654920399,-0.022927648403313933,-0.6040865208629161,-0.6127455287082364,37.448,-0.022927648403313933,-0.02260364654920399,-0.6127455287082364,-0.6040865208629161,0.0003049562176343928,0.038125000000000006
RGI60-04.04010,0.07525000000000001,0.031062500000000007,194.95146884997143,0.0012357113015876787,0.0011439460341903908,0.0007741709910468183,0.0011439460341903908,4.6927948235232035e-06,0.4765638849761256,1.0,1.0,-0.028800340969446864,-0.02994428700363725,-0.5768535889691072,-0.5997661432374665,49.967,-0.02994428700363725,-0.028800340969446864,-0.5997661432374665,-0.5768535889691072,0.0012357113015876787,0.07525000000000001
RGI60-04.04014,0.1,0.1,98.92426026717148,6.114128363575429e-05,7.499180206285985e-05,0.00012858508676987928,7.499180206285985e-05,1.9363667998485852e-07,0.026709351720712062,1.0,1.0,-0.003699992042220096,-0.003774983844282953,-0.3116933843540373,-0.3180108164774198,11.88,-0.003774983844282953,-0.003699992042220096,-0.3180108164774198,-0.3116933843540373,6.114128363575429e-05,0.1
RGI60-04.04018,0.8999999999999999,0.24494999999999995,95.54475870327866,0.00017871153373182611,0.0002152124495269196,0.00017115344345920637,0.0002152124495269196,9.985723741426615e-09,0.007103749595298366,1.0,1.0,-0.009812805949710759,-0.010028018399237679,-0.6381252506372511,-0.6521204828876831,15.39,-0.010028018399237679,-0.009812805949710759,-0.6521204828876831,-0.6381252506372511,0.00017871153373182611,0.8999999999999999
RGI60-04.04030,0.16250000000000006,0.05528125,193.15430999341862,0.003266553600483109,0.0034300746814772964,0.00199732747331471,0.0034300746814772964,3.9812661030721865e-06,0.5184487502991231,1.0,1.0,-0.039148268005833285,-0.04257834268731059,-0.4155421410838523,-0.4519509185297971,94.283,-0.04257834268731059,-0.039148268005833285,-0.4519509185297971,-0.4155421410838523,0.003266553600483109,0.16250000000000006
RGI60-04.04081,0.2,0.08725000000000001,142.82376645393052,0.002210302748787221,0.0022974179269817444,0.0018095064823794933,0.0022974179269817444,2.3078785337639546e-06,0.33147065972737483,1.0,1.0,-0.02693673439265792,-0.02923415231963966,-0.4068167004676204,-0.4415138529518733,66.265,-0.02923415231963966,-0.02693673439265792,-0.4415138529518733,-0.4068167004676204,0.002210302748787221,0.2
RGI60-04.04082,0.7593749999999999,0.0,70.43247001658622,0.00023420930750841923,0.00012575270744705363,0.00014156561223857328,0.00012575270744705363,0.0,0.025810593843408402,1.0,1.0,-0.009014271324915842,-0.009140024032362895,-0.3061610732327905,-0.31043214323791696,29.466,-0.009140024032362895,-0.009014271324915842,-0.31043214323791696,-0.3061610732327905,0.00023420930750841923,0.7593749999999999
RGI60-04.04085,0.1,0.02995000000000001,104.3448270629063,0.0002321027601068299,0.00032718503849689027,0.00021261789928372592,0.00032718503849689027,7.25488434057437e-07,0.1791090682464576,1.0,1.0,-0.028182777123957163,-0.028509962162454043,-0.6544814562715308,-0.6620795911013191,43.095,-0.028509962162454043,-0.028182777123957163,-0.6620795911013191,-0.6544814562715308,0.0002321027601068299,0.1
RGI60-04.04091,0.03348437500000001,0.009560156249999995,526.9126263412027,0.0014881170779922227,0.0014900264883190453,0.0007860894082544483,0.0014900264883190453,1.2579050797246085e-05,0.009541688641035335,1.0,1.0,-0.03254005896990987,-0.03403008545822892,-0.5443778248680357,-0.5693051730162657,59.82,-0.03403008545822892,-0.03254005896990987,-0.5693051730162657,-0.5443778248680357,0.0014881170779922227,0.03348437500000001
RGI60-04.04093,0.1,0.04480000000000002,139.86452459724637,0.00035107123220199055,0.0003980574567720174,0.0003213806743554053,0.0003980574567720174,9.146260725228876e-07,0.11221359303304504,1.0,1.0,-0.012477063986496551,-0.012875121443268573,-0.4133694525715667,-0.4265572340220714,30.207,-0.012875121443268573,-0.012477063986496551,-0.4265572340220714,-0.4133694525715667,0.00035107123220199055,0.1
RGI60-04.04924,0.038125000000000006,0.01895,322.06436982993165,0.004081844640213959,0.004193881045438614,0.003236737727475342,0.004193881045438614,3.856019978894843e-05,0.06315600150966016,1.0,1.0,-0.05140167910053696,-0.05559556014597557,-0.5251141434984873,-0.5679583908391744,97.962,-0.05559556014597557,-0.05140167910053696,-0.5679583908391744,-0.5251141434984873,0.004081844640213959,0.038125000000000006
RGI60-04.05001,0.1,0.1,70.81826194207453,2.095400000474476e-05,7.320291473942644e-05,8.116905677676438e-05,7.320291473942644e-05,2.0953734992659878e-07,0.056877478280931634,1.0,1.0,-0.01382912852459401,-0.013902331439333436,-0.5630945153028627,-0.5660751919030295,24.578000000000007,-0.013902331439333436,-0.01382912852459401,-0.5660751919030295,-0.5630945153028627,2.095400000474476e-05,0.1
RGI60-04.05003,0.5,0.12489999999999996,97.80890674239609,0.0002747317078799893,0.0003283776365326915,0.00022919944439660762,0.0003283776365326915,4.219907640576919e-08,0.02446361636970212,1.0,1.0,-0.0098806693918493,-0.010209047028381994,-0.5168901389842873,-0.5340686473884579,19.13,-0.010209047028381994,-0.0098806693918493,-0.5340686473884579,-0.5168901389842873,0.0002747317078799893,0.5
RGI60-04.05004,0.07525000000000001,0.03985000000000001,157.0931039653292,0.0003848610959212619,0.00043396217930190896,0.0003729846512189728,0.00043396217930190896,1.684394304863093e-06,0.1228895327484308,1.0,1.0,-0.011183377290711852,-0.011617339470013765,-0.3860782491237744,-0.4010597125954547,28.989,-0.011617339470013765,-0.011183377290711852,-0.4010597125954547,-0.3860782491237744,0.0003848610959212619,0.07525000000000001
RGI60-04.05006,0.7,0.2310624999999999,130.4506935689742,0.004284470807111485,0.004326471877759875,0.002649598331230473,0.004326471877759875,7.505999353843471e-07,0.10375379027920786,1.0,1.0,-0.014641268444873698,-0.018967740322633573,-0.283320694975831,-0.3670415162841442,51.715,-0.018967740322633573,-0.014641268444873698,-0.3670415162841442,-0.283320694975831,0.004284470807111485,0.7
RGI60-04.05008,0.056687500000000016,0.034775,290.4145930206882,0.00638368111112106,0.006221090624139093,0.005803710670624629,0.006221090624139093,9.59885491692869e-06,0.008979014780079477,1.0,1.0,-0.023161580268019483,-0.029382670892158576,-0.4328818826491557,-0.5491519035348513,53.544,-0.029382670892158576,-0.023161580268019483,-0.5491519035348513,-0.4328818826491557,0.00638368111112106,0.056687500000000016
RGI60-04.05009,0.035031250000000014,0.015608593750000004,346.34263683321456,0.004311904793320301,0.004284156407446765,0.0030890263368804857,0.004284156407446765,2.802066128181875e-05,0.018165939709607268,1.0,1.0,-0.029748843127907782,-0.03403299953535455,-0.5024212688962703,-0.5747753866387597,59.254,-0.03403299953535455,-0.029748843127907782,-0.5747753866387597,-0.5024212688962703,0.004311904793320301,0.035031250000000014
RGI60-04.05225,0.1,0.0,89.06707490397318,0.0001384242720489854,7.80738436711692e-05,8.787756179772939e-05,7.80738436711692e-05,3.870088195121222e-07,0.044335752969850296,1.0,1.0,-0.005220613130371303,-0.005298686974042472,-0.565454191711282,-0.5739105130406761,9.24,-0.005298686974042472,-0.005220613130371303,-0.5739105130406761,-0.565454191711282,0.0001384242720489854,0.1
RGI60-04.05226,0.1,0.04480000000000002,116.93405213634092,0.0002731494813395175,0.0002387289948891667,0.0002142870741392146,0.0002387289948891667,7.749573899066161e-07,0.0935093347920804,1.0,1.0,-0.0129358771746553,-0.013174606169544464,-0.514989141876366,-0.5244931622500177,25.139,-0.013174606169544464,-0.0129358771746553,-0.5244931622500177,-0.514989141876366,0.0002731494813395175,0.1
RGI60-04.05514,0.06906250000000001,0.039446875000000006,400.54466250044106,0.010250739484372494,0.010687030029233387,0.009423828509578677,0.010687030029233387,4.978007366940069e-05,8.821965511827374,1.0,1.0,-0.3036319997048655,-0.3143190297340989,-0.4590884852598908,-0.4752471656124778,661.74,-0.3143190297340989,-0.3036319997048655,-0.4752471656124778,-0.4590884852598908,0.010250739484372494,0.06906250000000001
RGI60-04.06126,0.1,0.0,45.779140802801045,0.0,2.4287576542709712e-05,3.463941716913099e-05,2.4287576542709712e-05,0.0,0.009507743793679396,1.0,1.0,-0.01662918529023712,-0.01665347286677983,-0.7364938932707175,-0.7375695714530126,22.597,-0.01665347286677983,-0.01662918529023712,-0.7375695714530126,-0.7364938932707175,0.0,0.1
RGI60-04.06168,0.1,0.0,48.05642951630573,0.0,2.7823052901177594e-05,5.518701623037377e-05,2.7823052901177594e-05,0.0,0.008799525786870876,1.0,1.0,-0.006747334285725483,-0.006775157338626661,-0.5109602650408711,-0.5130672414974412,13.216,-0.006775157338626661,-0.006747334285725483,-0.5130672414974412,-0.5109602650408711,0.0,0.1
RGI60-04.06598,0.8999999999999999,0.09999999999999998,79.05674107501909,7.260554314035081e-05,0.00013851474384123544,0.00013522938999938077,0.00013851474384123544,0.0,0.005569788442195343,1.0,1.0,-0.005794859283484439,-0.005933374027325675,-0.5172316245733053,-0.5295950319451713,11.212,-0.005933374027325675,-0.005794859283484439,-0.5295950319451713,-0.5172316245733053,7.260554314035081e-05,0.8999999999999999
RGI60-04.06606,0.1,0.03985000000000002,222.48429928360162,0.0003405777290572016,0.0004312213659276672,0.00030151402344035725,0.0004312213659276672,4.639020168523794e-07,0.09897353433759094,1.0,1.0,-0.018582189716496784,-0.01901341108242445,-0.6549910558184188,-0.6701908865202695,28.392,-0.01901341108242445,-0.018582189716496784,-0.6701908865202695,-0.6549910558184188,0.0003405777290572016,0.1
RGI60-04.06670,0.1,0.1,82.45428484144189,0.00011195819793748943,0.000111460704493633,0.00011850809345477748,0.000111460704493633,3.243435611042993e-07,0.016401964480557345,1.0,1.0,-0.0018066687094271754,-0.0019181294139208078,-0.3868437971765447,-0.4107097566284913,4.674,-0.0019181294139208078,-0.0018066687094271754,-0.4107097566284913,-0.3868437971765447,0.00011195819793748943,0.1
RGI60-04.06673,0.30000000000000004,0.10735,99.437135881509,0.0003548650715303793,0.0004395261928512176,0.0002801086569510888,0.0004395261928512176,2.264228989218475e-07,0.045649474629093,1.0,1.0,-0.01769683712642601,-0.018136363319277225,-0.5746371076264698,-0.5889090398583005,30.82,-0.018136363319277225,-0.01769683712642601,-0.5889090398583005,-0.5746371076264698,0.0003548650715303793,0.30000000000000004
RGI60-04.06691,0.1,0.0,75.23711069852791,6.201587083621413e-05,7.418782444784536e-05,7.62930436070076e-05,7.418782444784536e-05,1.5355020254025727e-07,0.03335227078835985,1.0,1.0,-0.003614721905903418,-0.003688909730351263,-0.4911516805758228,-0.5012319787576318,7.365,-0.003688909730351263,-0.003614721905903418,-0.5012319787576318,-0.4911516805758228,6.201587083621413e-05,0.1
RGI60-04.06746,0.35000000000000003,0.10235,158.53481209096736,0.001121572226584775,0.0010498291627927653,0.0005489974669390125,0.0010498291627927653,2.4186489792106103e-07,0.02684038373683493,1.0,1.0,-0.002612918764624564,-0.0036627479274173287,-0.3754998299907424,-0.5263696838434889,6.964,-0.0036627479274173287,-0.002612918764624564,-0.5263696838434889,-0.3754998299907424,0.001121572226584775,0.35000000000000003
RGI60-04.06791,0.30000000000000004,0.07989999999999997,92.84995149362445,0.00034861446496583457,0.00041828823632584285,0.00025688943411492814,0.00041828823632584285,2.0244290889924614e-07,0.03924787591803746,1.0,1.0,-0.00990711116449697,-0.010325399400822813,-0.4564376848862676,-0.4757089447958077,21.722,-0.010325399400822813,-0.00990711116449697,-0.4757089447958077,-0.4564376848862676,0.00034861446496583457,0.30000000000000004
RGI60-04.06802,0.1,0.0,42.878487901973635,0.0,3.537364739125389e-05,5.030222671216889e-05,3.537364739125389e-05,0.0,0.008895971889717573,1.0,1.0,-0.0012015357127254985,-0.0012369093601167526,-0.36806122424151416,-0.37889708024381263,3.267,-0.0012369093601167526,-0.0012015357127254985,-0.37889708024381263,-0.36806122424151416,0.0,0.1
RGI60-04.06806,0.07215625,0.035409375,246.89541894817486,0.0025948982526064032,0.0025514254286785444,0.0020013137371657414,0.0025514254286785444,6.961796328278758e-06,0.004326457269262401,1.0,1.0,-0.009426735437261736,-0.01197816086594028,-0.33395465521469114,-0.4243422984249097,28.25,-0.01197816086594028,-0.009426735437261736,-0.4243422984249097,-0.33395465521469114,0.0025948982526064032,0.07215625
RGI60-04.06811,0.056687500000000016,0.026081250000000004,205.41619155117104,0.0011828619991108699,0.0011295964159558688,0.0009448035154658696,0.0011295964159558688,4.557369185203794e-06,0.28068896667656795,1.0,1.0,-0.011691338574440708,-0.012820934990396576,-0.4533661484233985,-0.4971695823171334,25.808000000000003,-0.012820934990396576,-0.011691338574440708,-0.4971695823171334,-0.4533661484233985,0.0011828619991108699,0.056687500000000016
RGI60-04.06852,0.06287500000000001,0.031062499999999993,290.41601249378607,0.007303030655959059,0.007280478038765144,0.005728227312791796,0.007280478038765144,4.481338816127366e-05,3.5548671102187424,1.0,1.0,-0.15372615537819773,-0.16100663341696286,-0.7354425425658512,-0.7702731364016979,209.113,-0.16100663341696286,-0.15372615537819773,-0.7702731364016979,-0.7354425425658512,0.007303030655959059,0.06287500000000001
RGI60-04.07052,0.041218750000000005,0.0163046875,382.9361988427994,0.005606532446157671,0.005566076017663329,0.003771978418791803,0.005566076017663329,3.082659566959919e-05,0.32809004116375906,1.0,1.0,-0.08381154146865935,-0.08937761748632267,-0.4992255242100441,-0.5323799939765979,168.014,-0.08937761748632267,-0.08381154146865935,-0.5323799939765979,-0.4992255242100441,0.005606532446157671,0.041218750000000005
RGI60-04.07104,0.05359375000000001,0.02383828125000001,274.0353882955297,0.007715779170470075,0.00743890808939557,0.005483010375018382,0.00743890808939557,1.8804137858429684e-05,7.325874509422724,1.0,1.0,-0.15009545514900002,-0.1575343632383956,-0.5386913486587078,-0.5653895283420743,278.838,-0.1575343632383956,-0.15009545514900002,-0.5653895283420743,-0.5386913486587078,0.007715779170470075,0.05359375000000001
