RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1,O1Region
RGI60-19.00001,0.048953125,0.02256210937500001,119.84231546904002,0.005237216853519982,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00453438810381828,0.0,-0.07018307491051076,-0.15124450466410136,64.608,-0.009771604957338259,-0.009771604957338259,-0.15124450466410136,-0.15124450466410136,0.0,0.0,0.0
RGI60-19.00002,0.02737421875000001,0.02256210937500001,663.3166182190919,0.012921704267184043,,0.0,0.0,2.115248437290589e-05,0.10135398995488563,1.0,0.0,0.011809890277100173,-0.001111813990083876,0.9755402508756128,-0.09183991327307747,12.106,-0.001111813990083876,-0.001111813990083876,-0.09183991327307747,-0.09183991327307747,0.0,0.0,0.0
RGI60-19.00003,0.032169531250000015,0.02256210937500001,659.6545793583703,0.01527361100230492,,0.0,0.0,1.808009168130856e-05,0.06100395046793473,1.0,0.0,0.012828651718763491,-0.002444959283541429,0.9599410145737424,-0.18295115860082525,13.364,-0.002444959283541429,-0.002444959283541429,-0.18295115860082525,-0.18295115860082525,0.0,0.0,0.0
RGI60-19.00005,0.0441578125,0.02256210937500001,727.096970213716,0.02811294333077697,,0.0,0.0,1.3961095253838827e-05,0.1880940187669346,1.0,0.0,0.023038887705645397,-0.005074055625131569,1.0542665860817917,-0.23219034572514385,21.853,-0.005074055625131569,-0.005074055625131569,-0.23219034572514385,-0.23219034572514385,0.0,0.0,0.0
RGI60-19.00006,0.048953125,0.02256210937500001,95.82491206902444,0.0005088716030906334,,0.0,0.0,0.0,0.0,1.0,1.0,0.000583671105213005,0.0,0.03408099411497169,0.004367599096249661,17.125999999999998,7.479950212237168e-05,7.479950212237168e-05,0.004367599096249661,0.004367599096249661,0.0,0.0,0.0
RGI60-19.00007,0.048953125,0.02256210937500001,126.0126049739355,0.0008908318952815185,,0.0,0.0,0.0,0.0,1.0,1.0,-0.002122144155399097,0.0,-0.2591773516608571,-0.3679746031607983,8.187999999999999,-0.003012976050680616,-0.003012976050680616,-0.3679746031607983,-0.3679746031607983,0.0,0.0,0.0
RGI60-19.00009,0.048953125,0.02256210937500001,175.39004428820724,0.0018001132497708515,,0.0,0.0,0.0,0.0,1.0,1.0,0.0022397937509789547,0.0,0.2457261383410811,0.04823702701131135,9.115,0.00043968050120810287,0.00043968050120810287,0.04823702701131135,0.04823702701131135,0.0,0.0,0.0
RGI60-19.00010,0.048953125,0.02256210937500001,82.00057951270504,7.338559674441193e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00022745929194602191,0.0,-0.06648912363227766,-0.08794062808840508,3.4210000000000003,-0.0003008448886904338,-0.0003008448886904338,-0.08794062808840508,-0.08794062808840508,0.0,0.0,0.0
RGI60-19.00011,0.048953125,0.02256210937500001,80.96449266074855,0.0007931622418479865,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0004653239546953172,0.0,-0.05019134448229072,-0.135744385346058,9.271,-0.0012584861965433036,-0.0012584861965433036,-0.135744385346058,-0.135744385346058,0.0,0.0,0.0
RGI60-19.00012,0.048953125,0.02256210937500001,161.91122141962006,0.006329982315363428,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0014965389173533811,0.0,-0.07997749665206183,-0.4182621436894404,18.712,-0.007826521232716809,-0.007826521232716809,-0.4182621436894404,-0.4182621436894404,0.0,0.0,0.0
