RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-19.02024,0.031937500000000014,0.014757812499999997,674.7268472621196,0.05958815974204761,0.0588,0.0432,0.0588,0.0003136422409733297,0.44691158759144417,1.0,1.0,0.0,0.0,0.0,0.0,81.541,0.0,0.0,0.0,0.0,0.05958815974204761,0.031937500000000014
RGI60-19.02027,0.038125000000000006,0.016459375000000002,403.05135517913493,0.01923819441025273,0.0188,0.0138,0.0188,3.6555240897633775e-05,0.07933305141351682,1.0,1.0,0.0,0.0,0.0,0.0,21.53,0.0,0.0,0.0,0.0,0.01923819441025273,0.038125000000000006
RGI60-19.02028,0.0505,0.022987500000000004,602.2775710053718,0.05365385329786794,0.0531,0.039,0.0531,0.00013121261071214884,0.17276057638436218,1.0,1.0,0.0,0.0,0.0,0.0,67.828,0.0,0.0,0.0,0.0,0.05365385329786794,0.0505
RGI60-19.02029,0.048953125,0.02256210937500001,285.24097600226213,0.024432756609615032,0.1454,0.1141,0.1454,2.607676322050501e-05,0.03770016343659504,1.0,1.0,0.0,0.0,0.0,0.0,58.01600000000001,0.0,0.0,0.0,0.0,0.024432756609615032,0.048953125
RGI60-19.02030,0.022656250000000003,0.008539062500000002,188.08833238750626,0.0007122169333036612,0.0007,0.0005,0.0007,2.421759862519906e-06,0.0060623929655819605,1.0,1.0,0.0,0.0,0.0,0.0,4.937,0.0,0.0,0.0,0.0,0.0007122169333036612,0.022656250000000003
RGI60-19.02031,0.041218750000000005,0.017867187500000006,219.26768180625888,0.0012495691615625171,0.0013,0.0009,0.0013,3.848709220604389e-06,0.001965915741283006,1.0,1.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0012495691615625171,0.041218750000000005
RGI60-19.02033,0.048953125,0.02256210937500001,0.16990271031171034,0.001375276560216278,0.0048,0.0035,0.0048,1.05063944507561e-05,0.003421701787780575,1.0,1.0,0.0,0.0,0.0,0.0,5.877999999999999,0.0,0.0,0.0,0.0,0.001375276560216278,0.048953125
RGI60-19.02037,0.048953125,0.02256210937500001,50.07483973491204,0.0,0.0018,0.0013,0.0018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.227,0.0,0.0,0.0,0.0,0.0,0.048953125
RGI60-19.02041,0.048953125,0.02256210937500001,82.98047889237985,0.00036955794197628686,0.0041,0.003,0.0041,7.157325556926215e-07,0.0003121085810127122,1.0,1.0,0.0,0.0,0.0,0.0,8.654,0.0,0.0,0.0,0.0,0.00036955794197628686,0.048953125
RGI60-19.02042,0.048953125,0.02256210937500001,0.1372760342353132,2.8294008156791053e-05,0.0004,0.0003,0.0004,5.897664275827315e-07,0.0003632504882281928,1.0,1.0,0.0,0.0,0.0,0.0,1.068,0.0,0.0,0.0,0.0,2.8294008156791053e-05,0.048953125
RGI60-19.02044,0.5,0.3309875,171.68535166938355,0.004989269767110199,0.0048,0.0035,0.0048,2.4366653895558684e-07,0.024158661458140992,1.0,1.0,0.0,0.0,0.0,0.0,4.458,0.0,0.0,0.0,0.0,0.004989269767110199,0.5
RGI60-19.02046,0.05359375000000001,0.02383828125000001,188.27934348794827,0.0024499050367933184,0.0024,0.0018,0.0024,8.082071760041441e-07,0.005505308124090994,1.0,1.0,0.0,0.0,0.0,0.0,30.152,0.0,0.0,0.0,0.0,0.0024499050367933184,0.05359375000000001
RGI60-19.02047,0.048953125,0.02256210937500001,0.4846107035925593,0.0222000276217452,0.0087,0.0064,0.0087,1.6185306725167832e-05,0.00024253945741094615,1.0,1.0,0.0,0.0,0.0,0.0,12.663,0.0,0.0,0.0,0.0,0.0222000276217452,0.048953125
RGI60-19.02049,0.1,0.04480000000000002,92.58397280596606,0.0009150182235598848,0.001,0.0007,0.001,1.5737959335495338e-06,0.07603267585134765,1.0,1.0,0.0,0.0,0.0,0.0,6.7920000000000025,0.0,0.0,0.0,0.0,0.0009150182235598848,0.1
RGI60-19.02052,0.04740625,0.02213671875000001,759.0358329278896,0.0152827394154913,0.0152,0.0112,0.0152,5.8049723511110154e-05,0.3849919881945033,1.0,1.0,0.0,0.0,0.0,0.0,42.448,0.0,0.0,0.0,0.0,0.0152827394154913,0.04740625
RGI60-19.02059,0.125,0.04979999999999998,101.268039434592,0.0003969211531822937,0.0004,0.0003,0.0004,5.067320403264827e-07,0.09263230098037692,1.0,1.0,0.0,0.0,0.0,0.0,5.4929999999999986,0.0,0.0,0.0,0.0,0.0003969211531822937,0.125
RGI60-19.02061,0.03967187500000001,0.017480468750000002,274.43559610077284,0.002568419890926329,0.0026,0.0019,0.0026,4.594960889721023e-06,0.011119482204019357,1.0,1.0,0.0,0.0,0.0,0.0,13.862,0.0,0.0,0.0,0.0,0.002568419890926329,0.03967187500000001
RGI60-19.02062,0.04740625,0.02213671875000001,759.0358329278897,0.02271182853644669,0.0238,0.0175,0.0238,6.12274906707419e-05,0.0960486223624153,1.0,1.0,0.0,0.0,0.0,0.0,36.537,0.0,0.0,0.0,0.0,0.02271182853644669,0.04740625
RGI60-19.02063,0.044312500000000005,0.013260400390625,664.4327816748947,0.009714230198349895,0.01,0.0073,0.01,8.31675027342225e-06,0.019087304168073548,1.0,0.0,0.0,0.0,0.0,0.0,9.119,0.0,0.0,0.0,0.0,0.009714230198349895,0.044312500000000005
RGI60-19.02064,0.048953125,0.02256210937500001,72.34448758635347,0.002647325214223536,0.0069,0.0051,0.0069,9.483566845039439e-06,0.004075465429796839,1.0,1.0,0.0,0.0,0.0,0.0,12.472,0.0,0.0,0.0,0.0,0.002647325214223536,0.048953125
RGI60-19.02066,0.030390625000000008,0.012769921874999994,675.5090360567624,0.02679248686788854,0.0261,0.0192,0.0261,7.495041555071208e-05,0.2573220500560776,1.0,1.0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,0.0,0.0,0.02679248686788854,0.030390625000000008
