RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-05.00800,0.3125000000000001,0.175,117.11065117769778,0.005500172760002018,0.005466884896766942,0.0062065806538721185,0.005466884896766942,5.135600536872911e-06,1.0432466289487403,1.0,1.0,-0.17150037565893975,-0.17696726055570672,-0.6953352108484308,-0.7175002792791682,246.825,-0.17696726055570672,-0.17150037565893975,-0.7175002792791682,-0.6953352108484308,0.005500172760002018,0.3125000000000001
RGI60-05.00808,3.700000000000001,0.4774250000000004,140.92972598846532,0.030640067641952082,0.02977187839806885,0.007489983309913199,0.02977187839806885,3.424871507395239e-07,0.050235970962270685,1.0,1.0,-0.01584525329432078,-0.04561713169238963,-0.18684283337756266,-0.5379045684942361,84.87100000000002,-0.04561713169238963,-0.01584525329432078,-0.5379045684942361,-0.18684283337756266,0.030640067641952082,3.700000000000001
RGI60-05.00814,3.509375000000001,0.049999999999999815,41.98524906389952,0.0,0.0003991491481107779,0.00048630418228558654,0.0003991491481107779,0.0,0.00422994041928034,1.0,1.0,-0.013832097008826651,-0.014231246156937431,-0.5337551112961837,-0.549157540720854,25.934,-0.014231246156937431,-0.013832097008826651,-0.549157540720854,-0.5337551112961837,0.0,3.509375000000001
RGI60-05.00817,0.6,0.3234187500000001,137.60558045507813,0.014873665657548963,0.015234927105028497,0.012625177561439877,0.015234927105028497,3.5749067291518027e-06,0.8601546862820838,1.0,1.0,-0.32494641760298026,-0.3401813447080088,-0.6814130889090569,-0.7133607522023498,477.202,-0.3401813447080088,-0.32494641760298026,-0.7133607522023498,-0.6814130889090569,0.014873665657548963,0.6
RGI60-05.00818,2.2,0.5000000000000004,71.8866807475202,0.0005139456303283492,0.0005046048504950911,0.0007556835106610301,0.0005046048504950911,0.0,0.00671875141032371,1.0,1.0,-0.0074239735755463375,-0.00792857842604143,-0.3907923776206984,-0.4173543969055531,19.011,-0.00792857842604143,-0.0074239735755463375,-0.4173543969055531,-0.3907923776206984,0.0005139456303283492,2.2
RGI60-05.00822,1.9,0.2,72.12794106948526,0.00019416495543396982,0.000195124014031922,0.00020572953732952607,0.000195124014031922,0.0,0.006739297062154972,1.0,1.0,-0.011539132492415713,-0.011734256506447634,-0.6122087536875276,-0.6225610595929764,18.862,-0.011734256506447634,-0.011539132492415713,-0.6225610595929764,-0.6122087536875276,0.00019416495543396982,1.9
RGI60-05.00854,0.30000000000000004,0.11984999999999997,96.0830009919536,0.00032594330463278653,0.0003842744462023117,0.000361798755467341,0.0003842744462023117,2.769853398557167e-07,0.10342163123455046,1.0,1.0,-0.05190682009198756,-0.05229109453818988,-0.8445450491654904,-0.8507973505102048,61.499,-0.05229109453818988,-0.05190682009198756,-0.8507973505102048,-0.8445450491654904,0.00032594330463278653,0.30000000000000004
RGI60-05.02422,0.1,0.0,36.244711948702935,0.0,4.1582947375897264e-05,4.333383223472209e-05,4.1582947375897264e-05,0.0,0.0032683032499356626,1.0,1.0,-0.002508758543381943,-0.0025503414907578404,-0.3099817914391588,-0.3151197735518273,8.1,-0.0025503414907578404,-0.002508758543381943,-0.3151197735518273,-0.3099817914391588,0.0,0.1
RGI60-05.02500,0.02575,0.012500000000000004,291.56176298297765,0.0001878658531910146,0.00016532357915055758,0.00017743086425232076,0.00016532357915055758,3.1820999005682537e-06,0.0024969203392979887,1.0,0.0,-0.0035288857030670437,-0.0036942092822176017,-0.4512179343836267,-0.472356891597341,7.826,-0.0036942092822176017,-0.0035288857030670437,-0.472356891597341,-0.4512179343836267,0.0001878658531910146,0.02575
RGI60-05.02516,0.1,2.4,34.42577797968886,0.0,9.8960043226273e-05,0.0001343287023048923,9.8960043226273e-05,0.0,0.0020641709200942817,1.0,1.0,-0.007686175628592578,-0.007785135671818852,-0.6448046066902987,-0.6531065106323839,11.929,-0.007785135671818852,-0.007686175628592578,-0.6531065106323839,-0.6448046066902987,0.0,0.1
RGI60-05.02526,2.275,0.0,73.98021594290283,0.00019299715638969564,0.00010117564126045566,0.00011513480061288701,0.00010117564126045566,0.0,0.003358938663994444,1.0,1.0,-0.01072403397028311,-0.010825209611543566,-0.6312104315083941,-0.6371655711839227,17.003,-0.010825209611543566,-0.01072403397028311,-0.6371655711839227,-0.6312104315083941,0.00019299715638969564,2.275
RGI60-05.02527,0.30000000000000004,0.2,85.89048634268602,9.676675870305164e-05,0.0001405932515715143,0.00014469244181552376,0.0001405932515715143,3.668507004712532e-08,0.01081830453217713,1.0,1.0,-0.0031924016618237344,-0.0033329949133952485,-0.5659550377813619,-0.5908796767942062,5.645,-0.0033329949133952485,-0.0031924016618237344,-0.5908796767942062,-0.5659550377813619,9.676675870305164e-05,0.30000000000000004
RGI60-05.02541,0.1,0.0,45.24802005402522,4.292211425011342e-07,3.638335593328445e-05,4.292181807720647e-05,3.638335593328445e-05,4.2922114250113395e-09,0.005442048881388901,1.0,1.0,-0.005188358061470916,-0.0052247414174042,-0.5805821841551878,-0.5846535161651173,8.943,-0.0052247414174042,-0.005188358061470916,-0.5846535161651173,-0.5805821841551878,4.292211425011342e-07,0.1
RGI60-05.02614,0.17500000000000002,0.07105,16.868746121374162,0.0,0.0001124611683212376,0.00013851211416712807,0.0001124611683212376,0.0,0.0,1.0,1.0,-0.0006151498643406209,-0.0007276110326618585,-0.11071246495488243,-0.13095282243248052,5.561,-0.0007276110326618585,-0.0006151498643406209,-0.13095282243248052,-0.11071246495488243,0.0,0.17500000000000002
RGI60-05.02616,3.800000000000001,0.3000000000000003,71.04772162915047,0.0006904495416829516,0.0006525169140258253,0.0006762483855439255,0.0006525169140258253,0.0,0.0028335983990516638,1.0,1.0,-0.012565302978417387,-0.013217819892443214,-0.4488783206660616,-0.4721885979492446,28.014,-0.013217819892443214,-0.012565302978417387,-0.4721885979492446,-0.4488783206660616,0.0006904495416829516,3.800000000000001
RGI60-05.02619,0.17500000000000002,0.07105,34.417521677701586,0.0,0.0001879145028208181,0.0002567847775511435,0.0001879145028208181,0.0,0.0,1.0,1.0,-0.013104336185216578,-0.013292250688037395,-0.3226631316401229,-0.3272900796292293,40.644,-0.013292250688037395,-0.013104336185216578,-0.3272900796292293,-0.3226631316401229,0.0,0.17500000000000002
RGI60-05.02622,1.6999999999999995,0.3132632812499999,85.73324908473761,0.0012617015712824507,0.0012919890481507188,0.0011117094021123417,0.0012919890481507188,0.0,0.01996242532414521,1.0,1.0,-0.014365475722013554,-0.015657464770164272,-0.4145926167170719,-0.451879869197112,34.677,-0.015657464770164272,-0.014365475722013554,-0.451879869197112,-0.4145926167170719,0.0012617015712824507,1.6999999999999995
RGI60-05.02771,2.9000000000000004,0.4423382812500005,84.86532650171236,0.0014275486234266506,0.0013727594189863596,0.000982484995612035,0.0013727594189863596,0.0,0.0072894561271210625,1.0,1.0,-0.02708762973562232,-0.028460389154608683,-0.4438458260951275,-0.466339250004736,61.076,-0.028460389154608683,-0.02708762973562232,-0.466339250004736,-0.4438458260951275,0.0014275486234266506,2.9000000000000004
RGI60-05.02841,0.15000000000000002,0.07234999999999997,135.74765997955495,0.00020301009444871466,0.0002152534935166697,0.00018741352018866955,0.0002152534935166697,3.950255208350471e-07,0.011532724610082987,1.0,1.0,-0.0003167721336133565,-0.0005320256271300262,-0.05766444137492618,-0.0968486723742046,5.497000000000001,-0.0005320256271300262,-0.0003167721336133565,-0.0968486723742046,-0.05766444137492618,0.00020301009444871466,0.15000000000000002
RGI60-05.04255,1.0,0.1999,81.40906219183856,0.000439394065239572,0.0004480588274383865,0.00039376585312786265,0.0004480588274383865,6.981383895768458e-09,0.014181727379334557,1.0,1.0,-0.0010923736352475737,-0.0015404324626859605,-0.05936569437597235,-0.08371571762249219,18.415,-0.0015404324626859605,-0.0010923736352475737,-0.08371571762249219,-0.05936569437597235,0.000439394065239572,1.0
RGI60-05.04256,1.1,0.4098999999999999,82.70774021164179,0.000477131488098406,0.0005627785700123741,0.0005216814293865942,0.0005627785700123741,0.0,0.0027258446283735843,1.0,1.0,0.0001788860023078327,-0.00038389256770454135,0.1558565345322103,-0.3344709170264795,1.149,-0.00038389256770454135,0.0001788860023078327,-0.3344709170264795,0.1558565345322103,0.000477131488098406,1.1
RGI60-05.04258,0.1,2.7,35.357278069769066,0.0,7.891863269577445e-05,0.00010808877041155225,7.891863269577445e-05,0.0,0.0013394594989070295,1.0,1.0,-0.00035032620767246633,-0.00042924484036824083,-0.07759862540162442,-0.0950794112567704,4.518,-0.00042924484036824083,-0.00035032620767246633,-0.0950794112567704,-0.07759862540162442,0.0,0.1
RGI60-05.04267,0.55,0.29999999999999993,99.7021294683522,0.0006737596623247056,0.0007006814196953543,0.0009573964916807608,0.0007006814196953543,1.3317888352085512e-07,0.024398135688518403,1.0,1.0,-0.0009250499714518824,-0.0016257313911472366,-0.06723615329566422,-0.11816434615006614,13.767,-0.0016257313911472366,-0.0009250499714518824,-0.11816434615006614,-0.06723615329566422,0.0006737596623247056,0.55
RGI60-05.04271,0.30000000000000004,0.1098,75.36092551433515,0.00028811861490707173,0.00037150966095495164,0.00033373999764274803,0.00037150966095495164,2.080756147841179e-07,0.02223066134231114,1.0,1.0,-0.00091083021289765,-0.0012823398738526016,-0.10757944670756617,-0.1514589790354428,8.472000000000001,-0.0012823398738526016,-0.00091083021289765,-0.1514589790354428,-0.10757944670756617,0.00028811861490707173,0.30000000000000004
RGI60-05.04274,0.2,0.04999999999999999,91.75271701479944,0.0002862560150746956,0.00024374891170597218,0.0002863284898630051,0.00024374891170597218,4.861619333147985e-07,0.058586809069623866,1.0,1.0,-0.010679659639253249,-0.010923408550959218,-0.2523276446127946,-0.25808668477374125,42.356,-0.010923408550959218,-0.010679659639253249,-0.25808668477374125,-0.2523276446127946,0.0002862560150746956,0.2
RGI60-05.04275,3.9718750000000016,0.0,73.5241490863901,0.0003024756988305213,0.00017009536187175857,0.0001832411922944808,0.00017009536187175857,0.0,0.0009634667189102592,1.0,1.0,-0.0017395427495990002,-0.0019096381114707586,-0.27537892833680383,-0.302305934573416,6.3210000000000015,-0.0019096381114707586,-0.0017395427495990002,-0.302305934573416,-0.27537892833680383,0.0003024756988305213,3.9718750000000016
RGI60-05.04276,0.825,0.17800000000000002,127.9488155043715,0.014817014455655019,0.014792994319485678,0.005834825610001474,0.014792994319485678,2.3879718795282466e-06,0.4329394089152342,1.0,1.0,-0.0596585935397999,-0.07445158785928557,-0.9227795237809104,-1.1515926996115131,64.69800000000001,-0.07445158785928557,-0.0596585935397999,-1.1515926996115131,-0.9227795237809104,0.014817014455655019,0.825
RGI60-05.04280,1.2999999999999998,0.32861249999999986,166.34360463077658,0.0076648311232848905,0.0074935844912910375,0.003561276267581497,0.0074935844912910375,2.926789187914368e-07,0.0771095779090353,1.0,1.0,-0.04625771586816557,-0.053751300359456605,-0.7388358332966499,-0.8585245952273292,62.651,-0.053751300359456605,-0.04625771586816557,-0.8585245952273292,-0.7388358332966499,0.0076648311232848905,1.2999999999999998
RGI60-05.04282,0.625,0.3684,131.7314025227663,0.00461723807126036,0.004626031036678694,0.004034258774161518,0.004626031036678694,7.676452086108435e-07,0.09081359447392967,1.0,1.0,-0.0067006089148251655,-0.01132663995150386,-0.20152566631338395,-0.3406569003405519,33.27,-0.01132663995150386,-0.0067006089148251655,-0.3406569003405519,-0.20152566631338395,0.00461723807126036,0.625
RGI60-05.04288,0.001,0.0,87.45642450365288,0.00010057491400756724,0.0,0.007410219600941634,0.0,0.00010057491400756724,0.129061149100836,1.0,1.0,-0.16478481403985495,-0.16478481403985495,-1.2653544806133608,-1.2653544806133608,130.326,-0.16478481403985495,-0.16478481403985495,-1.2653544806133608,-1.2653544806133608,0.00010057491400756724,0.001
RGI60-05.04298,0.17500000000000002,0.07105,187.57728997111516,0.035062350858351465,0.02077833192547346,0.014009425265086492,0.02077833192547346,4.472251201383646e-05,0.018911370003913637,1.0,1.0,-0.08128181295553777,-0.10206014488101124,-1.0515410519332684,-1.3203498815577113,77.348,-0.10206014488101124,-0.08128181295553777,-1.3203498815577113,-1.0515410519332684,0.035062350858351465,0.17500000000000002
RGI60-05.04304,0.2,0.05485,355.31126901263764,0.017995134637751316,0.017582060267270827,0.006447786429273564,0.017582060267270827,2.11398658263382e-05,0.6985952912229658,1.0,1.0,-0.09930666761560007,-0.11688872788287093,-1.3873301022703086,-1.6329543091275311,71.632,-0.11688872788287093,-0.09930666761560007,-1.6329543091275311,-1.3873301022703086,0.017995134637751316,0.2
RGI60-05.04309,1.0,0.1749,278.3701021917825,0.044283437658293616,0.043134789233381717,0.01287770383850283,0.043134789233381717,3.0867064753651706e-06,0.4869749436676548,1.0,1.0,-0.1693475459247648,-0.21248233515814646,-1.6848970522684112,-2.114059924589172,100.579,-0.21248233515814646,-0.1693475459247648,-2.114059924589172,-1.6848970522684112,0.044283437658293616,1.0
RGI60-05.04311,0.1375,0.04434374999999998,188.4270831436193,0.0042395638729935,0.0041862247646677325,0.002169050020581907,0.0041862247646677325,8.939871473402302e-06,0.006805587638534779,1.0,1.0,-0.016940129660899084,-0.02112635442556681,-0.9872470208629344,-1.2312143345913646,17.169,-0.02112635442556681,-0.016940129660899084,-1.2312143345913646,-0.9872470208629344,0.0042395638729935,0.1375
RGI60-05.04315,0.17500000000000002,0.07105,0.2200734636220787,0.055364666643870186,0.034060398211130334,0.01276214883205376,0.034060398211130334,3.732945229309593e-05,0.0194954529876389,1.0,1.0,-0.044978974135670806,-0.07903937234680114,-0.6312903291717946,-1.1093359140615269,71.294,-0.07903937234680114,-0.044978974135670806,-1.1093359140615269,-0.6312903291717946,0.055364666643870186,0.17500000000000002
RGI60-05.04318,0.125,0.04979999999999998,103.96384098852337,0.0003402311648408802,0.00032674281259403344,0.0002834598239560828,0.00032674281259403344,8.446620653762321e-07,0.1634677324964218,1.0,1.0,-0.018266238456002358,-0.0185929812685964,-0.9649859704331524,-0.9822474460704368,18.941,-0.0185929812685964,-0.018266238456002358,-0.9822474460704368,-0.9649859704331524,0.0003402311648408802,0.125
RGI60-05.04323,0.8999999999999999,0.3999999999999999,89.41331878729717,0.0002680971955715904,0.0002626683860363129,0.00026596168892333596,0.0002626683860363129,3.1386128710979466e-08,0.009511377110947551,1.0,1.0,-0.0073770624943533215,-0.007639730880389634,-0.5722468594535948,-0.5926223353428228,12.899,-0.007639730880389634,-0.0073770624943533215,-0.5926223353428228,-0.5722468594535948,0.0002680971955715904,0.8999999999999999
RGI60-05.04324,0.1,0.4,54.36670710492727,5.198585296926101e-06,7.380426897766162e-05,0.00010287012784406741,7.380426897766162e-05,3.658360542362506e-08,0.006407933162374679,1.0,1.0,-0.002918937300193254,-0.0029927415691709154,-0.6251097482213929,-0.6409154210582967,4.673,-0.0029927415691709154,-0.002918937300193254,-0.6409154210582967,-0.6251097482213929,5.198585296926101e-06,0.1
RGI60-05.04328,0.1,0.10000000000000002,46.70524738725901,5.7437870075169425e-06,8.688852708578268e-05,7.997630210001972e-05,8.688852708578268e-05,5.7437870075169435e-08,0.011627566901767705,1.0,1.0,-0.003786983992944412,-0.003873872520030195,-0.6841976416543066,-0.6998958662651498,5.5379999999999985,-0.003873872520030195,-0.003786983992944412,-0.6998958662651498,-0.6841976416543066,5.7437870075169425e-06,0.1
RGI60-05.04331,0.1875,0.09429374999999998,295.83419542958165,0.016693163026658492,0.016940258420684803,0.011193691337940959,0.016940258420684803,1.4378931404919681e-05,0.6344349990044685,1.0,1.0,-0.016937511896419444,-0.03387777031710425,-0.3987909389616448,-0.7976465443865436,42.497,-0.03387777031710425,-0.016937511896419444,-0.7976465443865436,-0.3987909389616448,0.016693163026658492,0.1875
RGI60-05.04332,0.4875,0.110475,173.29682545774838,0.015509597597958157,0.01534994188198714,0.006681408093344366,0.01534994188198714,4.677423570731773e-06,0.39689621103640504,1.0,1.0,-0.04339397593156831,-0.05874391781355545,-0.5191220752692918,-0.7027534092039002,83.64200000000002,-0.05874391781355545,-0.04339397593156831,-0.7027534092039002,-0.5191220752692918,0.015509597597958157,0.4875
RGI60-05.04337,0.7999999999999999,0.4,90.56728254045626,0.0005552409717733261,0.000626136063623394,0.0008106980806918935,0.000626136063623394,4.999343782759665e-08,0.008501480561525785,1.0,1.0,-0.00048057299986841833,-0.0011067090634918123,-0.08508276010874914,-0.1959366460143078,5.652,-0.0011067090634918123,-0.00048057299986841833,-0.1959366460143078,-0.08508276010874914,0.0005552409717733261,0.7999999999999999
RGI60-05.04338,0.475,0.11517499999999994,258.36896509212045,0.012092323103007684,0.01246793725564263,0.005021382876766448,0.01246793725564263,3.5608565514429602e-06,0.5964385543837786,1.0,1.0,-0.039007944455314116,-0.051475881710956746,-0.3794090056431485,-0.5006778328689343,102.881,-0.051475881710956746,-0.039007944455314116,-0.5006778328689343,-0.3794090056431485,0.012092323103007684,0.475
RGI60-05.04345,0.95,0.3398,154.67911471929762,0.0018584974934662218,0.00183116075043529,0.0009672788099829244,0.00183116075043529,1.474874586280987e-07,0.01467835320501202,1.0,1.0,-0.002468592595323637,-0.004299753345758928,-0.3554477716188375,-0.6191129910038005,6.95,-0.004299753345758928,-0.002468592595323637,-0.6191129910038005,-0.3554477716188375,0.0018584974934662218,0.95
RGI60-05.04347,1.2499999999999998,0.16244999999999998,74.14095353023444,0.0005192641103128682,0.0005362548499054982,0.0005102427024675668,0.0005362548499054982,0.0,0.026214739785908547,1.0,1.0,-0.021739347260593903,-0.0222756021104994,-0.4532469167264509,-0.4644273746484718,47.997,-0.0222756021104994,-0.021739347260593903,-0.4644273746484718,-0.4532469167264509,0.0005192641103128682,1.2499999999999998
RGI60-05.04361,0.17500000000000002,0.07105,0.2523432041538776,0.02160732309463789,0.012491652411860062,0.004878037189989871,0.012491652411860062,3.3644425555926095e-05,0.009825342056386951,1.0,1.0,-0.02320307182051459,-0.03569472423237465,-0.4768375238034983,-0.7335487321452758,48.69,-0.03569472423237465,-0.02320307182051459,-0.7335487321452758,-0.4768375238034983,0.02160732309463789,0.17500000000000002
RGI60-05.04363,0.7,0.2,118.02095588564322,0.00046115051481674405,0.00039519594174329753,0.0004005924738667732,0.00039519594174329753,7.125188481013835e-08,0.019152696305414708,1.0,1.0,-0.010809086228834015,-0.011204282170577314,-0.4425602036601544,-0.4587408495316831,24.439,-0.011204282170577314,-0.010809086228834015,-0.4587408495316831,-0.4425602036601544,0.00046115051481674405,0.7
RGI60-05.04376,0.5,0.22475,126.82665107005629,0.001486524501680633,0.0014679327151485796,0.0009010187086188207,0.0014679327151485796,3.11768833652368e-07,0.015901289839353083,1.0,1.0,-0.0024432917427808605,-0.00391122445792944,-0.9104873265177228,-1.457509243680321,2.685,-0.00391122445792944,-0.0024432917427808605,-1.457509243680321,-0.9104873265177228,0.001486524501680633,0.5
RGI60-05.04501,0.375,0.09674999999999996,99.33582054617793,0.002134944521555728,0.002244050316454789,0.0011079834613678414,0.002244050316454789,1.2211096427468492e-06,0.23091773195666146,1.0,1.0,-0.0243767625236082,-0.026620812840062992,-0.4212063707717469,-0.4599813429899693,57.911,-0.026620812840062992,-0.0243767625236082,-0.4599813429899693,-0.4212063707717469,0.002134944521555728,0.375
RGI60-05.04511,0.55,0.2803875,243.69936312568154,0.022235348908115463,0.023218466045243448,0.014176332043532634,0.023218466045243448,5.392526214344266e-06,0.20854499406365284,1.0,1.0,0.007544337052618388,-0.01567412899262506,0.4420882525784283,-0.9184833933994968,17.076,-0.01567412899262506,0.007544337052618388,-0.9184833933994968,0.4420882525784283,0.022235348908115463,0.55
RGI60-05.04514,1.2499999999999998,0.19367500000000004,233.04218493814858,0.03277372750974459,0.032805545932198296,0.007624610700318948,0.032805545932198296,2.038802585610043e-06,0.28932661085601163,1.0,1.0,-0.005341862950983524,-0.03814740888318182,-0.07275531657718387,-0.5195615902845595,73.469,-0.03814740888318182,-0.005341862950983524,-0.5195615902845595,-0.07275531657718387,0.03277372750974459,1.2499999999999998
RGI60-05.04515,0.8999999999999999,0.5999999999999999,93.44050140560283,0.004415340320543378,0.0042152614941016716,0.005738097805794496,0.0042152614941016716,4.901156365103668e-07,0.053101399159635035,1.0,1.0,-0.00471672791669066,-0.008931989410792332,-0.1761797102743748,-0.3336285947295571,26.787,-0.008931989410792332,-0.00471672791669066,-0.3336285947295571,-0.1761797102743748,0.004415340320543378,0.8999999999999999
RGI60-05.04516,1.7999999999999998,0.7497499999999999,88.23327663248587,0.0029910126905533427,0.0028629887993163205,0.002530158785055406,0.0028629887993163205,4.279272008394808e-08,0.01970764388489081,1.0,1.0,-0.003951854006308901,-0.006814842805625222,-0.19839005498812093,-0.3421171522999091,19.93,-0.006814842805625222,-0.003951854006308901,-0.3421171522999091,-0.19839005498812093,0.0029910126905533427,1.7999999999999998
RGI60-05.04517,0.3250000000000001,0.07800000000000001,368.8829163969065,0.029217541342541068,0.02927049959643657,0.010328309514232746,0.02927049959643657,1.4984274644489457e-05,0.5131082418935633,1.0,1.0,-0.03499786681108971,-0.06426836640752627,-0.5819803873254727,-1.0687202444800363,60.167,-0.06426836640752627,-0.03499786681108971,-1.0687202444800363,-0.5819803873254727,0.029217541342541068,0.3250000000000001
RGI60-05.04518,0.2375,0.06706250000000001,518.6003061565324,0.06406363425665307,0.06599760871119519,0.02731446856966083,0.06599760871119519,3.337203091210099e-05,3.522983657475214,1.0,1.0,-0.12805581405323102,-0.19405342276442625,-0.7402226899193738,-1.1217198348138626,173.102,-0.19405342276442625,-0.12805581405323102,-1.1217198348138626,-0.7402226899193738,0.06406363425665307,0.2375
RGI60-05.04526,0.17500000000000002,0.07105,87.2051446713361,0.0,0.012115254836767668,0.00596760068063695,0.012115254836767668,0.0,0.0065908544846871924,1.0,1.0,0.007612937669052627,-0.00450231716771504,0.2269085831955085,-0.13419450598893012,33.569,-0.00450231716771504,0.007612937669052627,-0.13419450598893012,0.2269085831955085,0.0,0.17500000000000002
RGI60-05.04528,0.8999999999999999,0.3747499999999999,131.11695548179446,0.0018555107785511809,0.0018319895317764829,0.0015154368183609938,0.0018319895317764829,1.6258016537750446e-07,0.04039300308327868,1.0,1.0,-0.026964158690824684,-0.028796148222601167,-0.7017560633244945,-0.7494345307527629,38.442,-0.028796148222601167,-0.026964158690824684,-0.7494345307527629,-0.7017560633244945,0.0018555107785511809,0.8999999999999999
