RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1,O1Region
RGI60-01.01390,1.0999999999999999,0.20000000000000004,194.8012856163591,0.18082955317847635,,0.0,0.0,0.0,0.0,1.0,1.0,-0.19594088845959773,-0.37677044163807405,-0.37580052102355554,-0.7226185886314319,521.396,0.0,-0.2501897544131407,-0.4798459413059185,-0.4798459413059185,0.0,0.0,0.0
RGI60-01.12683,1.0999999999999999,0.20000000000000004,426.99018279012483,0.049747388866383996,,0.0,0.0,0.0,0.0,1.0,1.0,-0.05795166228714492,-0.10769905115352892,-0.2992335415282155,-0.5561042983757115,193.667,0.0,-0.07287587894706012,-0.3762947685824643,-0.3762947685824643,0.0,0.0,0.0
RGI60-01.14879,1.0999999999999999,0.20000000000000004,63.65699461525727,6.600219752918605e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.014045967986954844,-0.01411197018448403,-0.7771796595448927,-0.7808316374970414,18.073,0.0,-0.014065768646213603,-0.7782752529305373,-0.7782752529305373,0.0,0.0,0.0
RGI60-01.17843,1.0999999999999999,0.20000000000000004,43.212926427302534,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.01411925231924606,-0.01411925231924606,-0.28070642198147205,-0.280706421981472,50.299,0.0,-0.01411925231924606,-0.28070642198147205,-0.28070642198147205,0.0,0.0,0.0
RGI60-01.17848,1.0999999999999999,0.20000000000000004,104.5955238865624,0.00040492150856600906,,0.0,0.0,0.0,0.0,1.0,1.0,-0.0006965933299412832,-0.0011015148385072923,-0.09286672842838065,-0.1468490652589378,7.501,0.0,-0.000818069782511086,-0.1090614294775478,-0.1090614294775478,0.0,0.0,0.0
RGI60-01.20783,1.0999999999999999,0.20000000000000004,141.76861990043452,0.0023558446752187695,,0.0,0.0,0.0,0.0,1.0,1.0,-0.05392648661435921,-0.056282331289577985,-0.856628647451379,-0.8940515200403163,62.952,0.0,-0.05463324001692484,-0.8678555092280601,-0.8678555092280601,0.0,0.0,0.0
RGI60-01.21008,0.8801999999999996,0.20000000000000004,252.123625116597,0.11925251106808389,,0.0,0.0,1.44542537034012e-05,1.1308751679498663,1.0,1.0,0.04652410246587759,-0.07272840860220631,0.26368975807451805,-0.4122107779193829,176.435,0.0,0.010748349145452422,0.06091959727634778,0.06091959727634778,0.0,0.0,0.0
RGI60-01.22776,1.0999999999999999,0.20000000000000004,76.66582334317683,8.699543116499054e-05,,0.0,0.0,0.0,0.0,1.0,1.0,-0.00034513237288949825,-0.0004321278040544888,-0.050259556267583834,-0.06292817883420544,6.867000000000001,0.0,-0.00037123100223899536,-0.05406014303757031,-0.05406014303757031,0.0,0.0,0.0
RGI60-01.23565,1.0999999999999999,0.20000000000000004,102.68759784255472,0.0003683859954518134,,0.0,0.0,0.0,0.0,1.0,1.0,-0.10622329867929575,-0.10659168467474757,-2.314888719665608,-2.322916832103811,45.887,0.0,-0.10633381447793129,-2.3172971533970688,-2.3172971533970688,0.0,0.0,0.0
RGI60-01.23635,1.0999999999999999,0.20000000000000004,1031.2832702508902,0.577241055115216,,0.0,0.0,0.0,0.0,1.0,0.0,-0.5873288344833459,-1.164569889598562,-4.5264447187649495,-8.975144615610667,129.755,0.0,-0.7605011510179107,-5.8610546878186645,-5.8610546878186645,0.0,0.0,0.0
RGI60-01.23643,1.0999999999999999,0.20000000000000004,82.38789907338487,0.00016956302854161622,,0.0,0.0,0.0,0.0,1.0,1.0,-0.011465213348656089,-0.011634776377197705,-0.7287829486814191,-0.7395611732263987,15.732000000000001,0.0,-0.011516082257218573,-0.732016416044913,-0.732016416044913,0.0,0.0,0.0
RGI60-01.23672,1.0999999999999999,0.20000000000000004,47.75163282855787,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,-0.026201018981340397,-0.026201018981340397,-0.9856677067692574,-0.9856677067692574,26.581999999999997,0.0,-0.026201018981340397,-0.9856677067692574,-0.9856677067692574,0.0,0.0,0.0
RGI60-01.26736,0.8252499999999996,0.20000000000000004,169.83864268447715,0.1918980453515953,,0.0,0.0,1.2275490533482647e-05,1.5086068737859357,1.0,1.0,0.09195205399652932,-0.09994599135506597,0.2662475540128193,-0.28939403281493953,345.36300000000006,0.0,0.034382640391050726,0.09955507796449163,0.09955507796449163,0.0,0.0,0.0
RGI60-01.27102,1.0999999999999999,0.20000000000000004,165.92497159373536,0.01648826959388934,,0.0,0.0,0.0,0.0,1.0,1.0,-0.05323455087810258,-0.06972282047199192,-0.5232359705340284,-0.6852971808021537,101.741,0.0,-0.05818103175626937,-0.5718543336144659,-0.5718543336144659,0.0,0.0,0.0
