RGIId,fa_gta_obs,fa_gta_obs_unc,Romain_gta_mbtot,Romain_gta_mbclim,Romain_mwea_mbtot,Romain_mwea_mbclim,thick_measured_yn,start_date,end_date,source,area_km2
RGI60-04.03347,0.0009852545549956264,0.0005582614172217853,-0.00844511968705367,-0.007459865132058044,-0.3966905398819855,-0.35041041883863805,,20009999,20199999,Kochtitzky et al.,21.28893643283269
RGI60-04.03348,0.00031756155308677544,0.00030977325850728183,-0.012293744216332595,-0.01197618266324582,-0.6029430578597292,-0.5873683451841191,,20009999,20199999,Kochtitzky et al.,20.38956093129553
RGI60-04.03353,0.00015805474970248014,0.00014373239364837663,-0.003222143219983468,-0.0030640884702809877,-0.3103013912823213,-0.29508027745122645,,20009999,20199999,Kochtitzky et al.,10.383914834116448
RGI60-04.03356,9.125126581046635e-05,8.897636623429793e-05,-0.004649290399461847,-0.0045580391336513815,-0.4078528612051148,-0.3998479644032943,,20009999,20199999,Kochtitzky et al.,11.39943063222414
RGI60-04.03400,7.26192853558624e-05,8.074432656904902e-05,-0.0009091851699169599,-0.0008365658845610977,-0.3704595100619564,-0.34086982276378003,,20009999,20199999,Kochtitzky et al.,2.4542092866367664
RGI60-04.03403,8.243551296642378e-05,0.00010887502071684606,-0.0002430704503694631,-0.0001606349374030393,-0.05709591798349078,-0.03773226732129071,,20009999,20199999,Kochtitzky et al.,4.2572299203551935
RGI60-04.03404,0.0002145646517699517,0.0001683821139391109,-0.00027247660610839867,-5.791195433844699e-05,-0.09144994732833077,-0.01943669678498843,,20009999,20199999,Kochtitzky et al.,2.9795162716729826
RGI60-04.03405,0.00010481741898684058,0.00015968875847909833,-0.0009456647410108196,-0.000840847322023979,-0.28602875562743113,-0.2543253467757501,,20009999,20199999,Kochtitzky et al.,3.3061876556306884
RGI60-04.03406,0.00010107472958228321,0.00011585180198273413,-0.002512696981528497,-0.002411622251946214,-0.3463135955647458,-0.33238292534080105,,20009999,20199999,Kochtitzky et al.,7.2555539652751815
RGI60-04.03413,3.503029613856229e-05,8.034437604168235e-05,-0.008413868011821994,-0.008378837715683431,-0.6415594625439546,-0.6388883940256661,,20009999,20199999,Kochtitzky et al.,13.114712669748116
RGI60-04.03445,0.00038934230273475793,0.0002757262514820412,-0.010189698565882558,-0.0098003562631478,-0.5668065106130514,-0.5451491720156143,,20009999,20199999,Kochtitzky et al.,17.977384477926158
RGI60-04.03516,0.0003880626961901366,0.00030784320462015586,-0.007098112572175403,-0.006710049875985265,-0.4493595338094584,-0.4247924858124445,,20009999,20199999,Kochtitzky et al.,15.79606537331243
RGI60-04.03520,7.310578174743385e-05,8.45580976084102e-05,-0.0030434058793328386,-0.002970300097585405,-0.5355271367514632,-0.5226632166792042,,20009999,20199999,Kochtitzky et al.,5.683009637558807
RGI60-04.03530,5.052204807308043e-05,8.46359828358396e-05,-0.009209168524642573,-0.00915864647656949,-0.6780278517958008,-0.674308150540291,,20009999,20199999,Kochtitzky et al.,13.582286480196187
RGI60-04.03531,0.00014021792589433922,0.0002160171933305925,-0.01746679249223041,-0.017326574566336076,-0.6127153692194877,-0.6077966826161082,,20009999,20199999,Kochtitzky et al.,28.50718844294803
RGI60-04.03534,0.00037525187128566233,0.0003410759291959593,-0.02793853834619551,-0.027563286474909847,-0.5013217175665666,-0.4945882975750869,,20009999,20199999,Kochtitzky et al.,55.72975869030801
RGI60-04.03536,9.860039868037372e-05,0.00011813084436341811,-0.008123706578903893,-0.008025106180223519,-0.6585627383335522,-0.6505695214534211,,20009999,20199999,Kochtitzky et al.,12.335508989561687
RGI60-04.03634,0.00015698420927005093,0.0001767368244510417,-0.003434254028735189,-0.0032772698194651387,-0.6001635600642072,-0.5727293047292642,,20009999,20199999,Kochtitzky et al.,5.722196843086879
RGI60-04.03847,3.0505791715496917e-05,4.794283310416841e-05,-0.0030310629028500683,-0.003000557111134571,-0.6243259714287753,-0.6180425129003914,,20009999,20199999,Kochtitzky et al.,4.854936429944528
RGI60-04.03850,0.00010389844420060878,0.0001276767368589378,-0.004825626714389407,-0.0047217282701888,-0.6206033609197514,-0.6072414231898893,,20009999,20199999,Kochtitzky et al.,7.775701870575911
RGI60-04.03873,1.878022444178301e-05,5.2974202733446836e-05,-0.002433522502991132,-0.0024147422785493486,-0.6580142597024357,-0.652936165923596,,20009999,20199999,Kochtitzky et al.,3.698282320039096
RGI60-04.03967,8.306380463064355e-05,7.601235486672115e-05,-0.0009191365055589428,-0.0008360727009282992,-0.4870900394375538,-0.44307095018511533,,20009999,20199999,Kochtitzky et al.,1.8869950751205589
RGI60-04.03972,0.0008198209731343023,0.0006328718618584131,-0.025678664568279518,-0.02485884359514522,-0.4675336225683535,-0.4526070726144875,,20009999,20199999,Kochtitzky et al.,54.92367463802093
RGI60-04.03998,0.00032400185410993564,0.00025584179266971066,-0.02292764840331393,-0.02260364654920399,-0.6127455287082364,-0.6040865208629161,,20009999,20199999,Kochtitzky et al.,37.41789589497128
RGI60-04.04010,0.0011439460341903908,0.0007741709910468183,-0.02994428700363725,-0.028800340969446864,-0.5997661432374665,-0.5768535889691072,,20009999,20199999,Kochtitzky et al.,49.92660446286871
RGI60-04.04014,7.499180206285985e-05,0.00012858508676987928,-0.003774983844282953,-0.0036999920422200955,-0.3180108164774198,-0.3116933843540373,,20009999,20199999,Kochtitzky et al.,11.870614610214036
RGI60-04.04018,0.0002152124495269196,0.00017115344345920637,-0.010028018399237679,-0.009812805949710759,-0.6521204828876831,-0.6381252506372511,,20009999,20199999,Kochtitzky et al.,15.377554704051276
RGI60-04.04030,0.0034300746814772964,0.00199732747331471,-0.04257834268731059,-0.039148268005833285,-0.4519509185297971,-0.4155421410838523,,20009999,20199999,Kochtitzky et al.,94.21010322496643
RGI60-04.04035,3.0415316491267675e-05,4.695074112761739e-05,-0.0007339411592814732,-0.0007035258427902057,-0.2581651314174089,-0.2474664887813188,,20009999,20199999,Kochtitzky et al.,2.8429135850062406
RGI60-04.04044,3.3011049288883365e-05,6.267221527847446e-05,-0.0006399368282765394,-0.000606925778987656,-0.3340416651874387,-0.316810173910806,,20009999,20199999,Kochtitzky et al.,1.9157395467941272
RGI60-04.04074,0.00025265724011581345,0.00033096213303845863,-0.010783925731796071,-0.010531268491680255,-0.4811437781065124,-0.4698710317895698,,20009999,20199999,Kochtitzky et al.,22.41310440350077
RGI60-04.04081,0.0022974179269817444,0.0018095064823794933,-0.02923415231963966,-0.02693673439265792,-0.4415138529518733,-0.4068167004676204,,20009999,20199999,Kochtitzky et al.,66.21344296262953
RGI60-04.04082,0.00012575270744705363,0.00014156561223857328,-0.009140024032362895,-0.009014271324915842,-0.31043214323791696,-0.3061610732327905,,20009999,20199999,Kochtitzky et al.,29.442904774709266
RGI60-04.04085,0.00032718503849689027,0.00021261789928372592,-0.028509962162454043,-0.028182777123957156,-0.6620795911013191,-0.6544814562715308,,20009999,20199999,Kochtitzky et al.,43.06123092395868
RGI60-04.04090,7.445987516645688e-05,6.866574775535887e-05,-0.0074302986375953456,-0.007355838762428891,-0.5841581823130423,-0.5783042661443956,,20009999,20199999,Kochtitzky et al.,12.719668854374707
RGI60-04.04091,0.0014900264883190453,0.0007860894082544483,-0.03403008545822892,-0.03254005896990987,-0.5693051730162657,-0.5443778248680357,,20009999,20199999,Kochtitzky et al.,59.774769440320256
RGI60-04.04093,0.0003980574567720174,0.0003213806743554053,-0.012875121443268571,-0.012477063986496551,-0.4265572340220714,-0.4133694525715667,,20009999,20199999,Kochtitzky et al.,30.183807508941157
RGI60-04.04094,8.604817200235855e-05,9.501731428828264e-05,-0.0007028782487340697,-0.0006168300767317112,-0.24135205158052114,-0.21180510958177928,,20009999,20199999,Kochtitzky et al.,2.9122530516363643
RGI60-04.04813,0.00015793530592318882,0.0001696509182350695,-0.003399383533058407,-0.0032414482271352183,-0.5449303915641922,-0.5196129340718031,,20009999,20199999,Kochtitzky et al.,6.238197732559321
RGI60-04.04924,0.004193881045438614,0.003236737727475342,-0.05559556014597557,-0.05140167910053696,-0.5679583908391744,-0.5251141434984873,,20009999,20199999,Kochtitzky et al.,97.88667804314251
RGI60-04.05001,7.320291473942644e-05,8.116905677676438e-05,-0.013902331439333436,-0.01382912852459401,-0.5660751919030295,-0.5630945153028627,,20009999,20199999,Kochtitzky et al.,24.5591604051692
RGI60-04.05003,0.0003283776365326915,0.00022919944439660762,-0.010209047028381994,-0.0098806693918493,-0.5340686473884579,-0.5168901389842873,,20009999,20199999,Kochtitzky et al.,19.11560822434196
RGI60-04.05004,0.00043396217930190896,0.0003729846512189728,-0.011617339470013765,-0.011183377290711852,-0.4010597125954547,-0.3860782491237744,,20009999,20199999,Kochtitzky et al.,28.96660797673305
RGI60-04.05006,0.004326471877759875,0.002649598331230473,-0.018967740322633573,-0.014641268444873698,-0.3670415162841442,-0.283320694975831,,20009999,20199999,Kochtitzky et al.,51.677370218658716
RGI60-04.05008,0.006221090624139093,0.005803710670624629,-0.029382670892158576,-0.023161580268019483,-0.5491519035348513,-0.4328818826491557,,20009999,20199999,Kochtitzky et al.,53.50554318946075
RGI60-04.05009,0.004284156407446765,0.0030890263368804857,-0.03403299953535455,-0.029748843127907782,-0.5747753866387597,-0.5024212688962703,,20009999,20199999,Kochtitzky et al.,59.21095496864748
RGI60-04.05225,7.80738436711692e-05,8.787756179772939e-05,-0.005298686974042472,-0.005220613130371303,-0.5739105130406761,-0.565454191711282,,20009999,20199999,Kochtitzky et al.,9.232601344012886
RGI60-04.05226,0.0002387289948891667,0.0002142870741392146,-0.013174606169544464,-0.0129358771746553,-0.5244931622500177,-0.514989141876366,,20009999,20199999,Kochtitzky et al.,25.11873770294137
RGI60-04.05514,0.010687030029233387,0.009423828509578677,-0.3143190297340989,-0.3036319997048655,-0.4752471656124778,-0.4590884852598908,,20009999,20199999,Kochtitzky et al.,661.3801248641182
RGI60-04.06126,2.4287576542709712e-05,3.463941716913099e-05,-0.01665347286677983,-0.01662918529023712,-0.7375695714530126,-0.7364938932707175,,20009999,20199999,Kochtitzky et al.,22.578850201171498
RGI60-04.06168,2.7823052901177594e-05,5.518701623037377e-05,-0.006775157338626661,-0.006747334285725483,-0.5130672414974412,-0.5109602650408711,,20009999,20199999,Kochtitzky et al.,13.205203510660017
RGI60-04.06579,8.754081774610727e-06,2.0886767404402905e-05,-0.00401507484161506,-0.004006320759840449,-0.5088410707956088,-0.5077316428223475,,20009999,20199999,Kochtitzky et al.,7.890626508070994
RGI60-04.06580,1.952436508748589e-05,2.550393468567084e-05,-0.005503902565743182,-0.005484378200655696,-0.5625492881112479,-0.5605537190491882,,20009999,20199999,Kochtitzky et al.,9.783858378387542
RGI60-04.06598,0.00013851474384123544,0.00013522938999938077,-0.005933374027325675,-0.005794859283484439,-0.5295950319451713,-0.5172316245733053,,20009999,20199999,Kochtitzky et al.,11.203605905313617
RGI60-04.06606,0.0004312213659276672,0.00030151402344035725,-0.01901341108242445,-0.018582189716496784,-0.6701908865202695,-0.6549910558184188,,20009999,20199999,Kochtitzky et al.,28.370142693442016
RGI60-04.06670,0.000111460704493633,0.00011850809345477748,-0.0019181294139208078,-0.0018066687094271754,-0.4107097566284913,-0.3868437971765447,,20009999,20199999,Kochtitzky et al.,4.670279639000292
RGI60-04.06671,1.1164330780066432e-05,1.943745197018068e-05,-0.001257119683938996,-0.0012459553531589296,-0.3019090369627,-0.2992278186211165,,20009999,20199999,Kochtitzky et al.,4.163902136173253
RGI60-04.06673,0.0004395261928512176,0.0002801086569510888,-0.018136363319277225,-0.01769683712642601,-0.5889090398583005,-0.5746371076264698,,20009999,20199999,Kochtitzky et al.,30.79654427386797
RGI60-04.06691,7.418782444784536e-05,7.62930436070076e-05,-0.003688909730351263,-0.003614721905903418,-0.5012319787576318,-0.4911516805758228,,20009999,20199999,Kochtitzky et al.,7.359685508284413
RGI60-04.06746,0.0010498291627927651,0.0005489974669390125,-0.0036627479274173287,-0.002612918764624564,-0.5263696838434889,-0.3754998299907424,,20009999,20199999,Kochtitzky et al.,6.958508515673582
RGI60-04.06791,0.00041828823632584285,0.00025688943411492814,-0.010325399400822813,-0.00990711116449697,-0.4757089447958077,-0.4564376848862676,,20009999,20199999,Kochtitzky et al.,21.70528747416104
RGI60-04.06802,3.537364739125389e-05,5.030222671216889e-05,-0.0012369093601167526,-0.0012015357127254985,-0.37889708024381263,-0.36806122424151416,,20009999,20199999,Kochtitzky et al.,3.2644995821050564
RGI60-04.06806,0.0025514254286785444,0.0020013137371657414,-0.01197816086594028,-0.009426735437261736,-0.4243422984249097,-0.33395465521469114,,20009999,20199999,Kochtitzky et al.,28.227591051849608
RGI60-04.06810,0.0004911985272086758,0.0004347658836735569,-0.011107964384735616,-0.01061676585752694,-0.3831781314949415,-0.36623384473547627,,20009999,20199999,Kochtitzky et al.,28.98903531211111
RGI60-04.06811,0.0011295964159558688,0.0009448035154658696,-0.012820934990396576,-0.011691338574440708,-0.4971695823171334,-0.4533661484233985,,20009999,20199999,Kochtitzky et al.,25.787850758372397
RGI60-04.06852,0.007280478038765144,0.005728227312791796,-0.16100663341696286,-0.15372615537819773,-0.7702731364016979,-0.7354425425658512,,20009999,20199999,Kochtitzky et al.,209.02537789270352
RGI60-04.07052,0.005566076017663329,0.003771978418791803,-0.08937761748632267,-0.08381154146865935,-0.5323799939765979,-0.4992255242100441,,20009999,20199999,Kochtitzky et al.,167.883125770221
RGI60-04.07104,0.00743890808939557,0.005483010375018382,-0.1575343632383956,-0.15009545514900002,-0.5653895283420743,-0.5386913486587078,,20009999,20199999,Kochtitzky et al.,278.62978591121606
RGI60-05.00268,0.00011570482365380825,0.00012706259543173422,-0.0026483449219086965,-0.002532640098254888,-0.5492186234342062,-0.5252235450567103,,20009999,20199999,Kochtitzky et al.,4.822023159646107
RGI60-05.00310,0.00033134972519591985,0.00032702167959753085,-0.01228260322753324,-0.01195125350233732,-0.7927933900712805,-0.7714060777018309,,20009999,20199999,Kochtitzky et al.,15.492817399031171
RGI60-05.00313,0.0001252908856312242,8.584644826707983e-05,-0.004195107375521971,-0.004069816489890747,-0.7680476936184405,-0.7451092162145101,,20009999,20199999,Kochtitzky et al.,5.46204019669391
RGI60-05.00319,6.137273425681124e-05,7.262960408524945e-05,-0.0010660553497025835,-0.0010046826154457725,-0.4117072178747962,-0.3880052612350304,,20009999,20199999,Kochtitzky et al.,2.5893530728110297
RGI60-05.00321,3.9594255551433836e-05,4.7771156853046055e-05,-0.003468250073255084,-0.00342865581770365,-0.6692261036263841,-0.6615860809033961,,20009999,20199999,Kochtitzky et al.,5.182478768328709
RGI60-05.00337,0.005385936759114117,0.005447562583955418,-0.17776116680018167,-0.17237523004106756,-0.8932952217271405,-0.8662295152061578,,20009999,20199999,Kochtitzky et al.,198.99487031453
RGI60-05.00340,9.055178084249057e-05,0.00011027288174804104,-0.003238686496290864,-0.003148134715448373,-0.7358622045116564,-0.715287927517102,,20009999,20199999,Kochtitzky et al.,4.4012132657909335
RGI60-05.00355,0.00011816611315754309,0.00011959124481073528,-0.003960742514136465,-0.003842576400978922,-0.6070653889652805,-0.588953997681836,,20009999,20199999,Kochtitzky et al.,6.52440838521102
RGI60-05.00452,0.0003827083412420424,0.0003683724471227848,-0.02221232061873213,-0.021829612277490088,-0.6993482428033335,-0.6872987856327897,,20009999,20199999,Kochtitzky et al.,31.76145911183557
RGI60-05.00457,7.673497830772437e-05,9.935940378677372e-05,-0.008427870933577225,-0.0083511359552695,-0.6155837169358024,-0.6099788846432879,,20009999,20199999,Kochtitzky et al.,13.690860725700686
RGI60-05.00460,0.014988282754161666,0.009172800683503804,-0.4633891006605458,-0.44840081790638414,-0.8085752366772377,-0.7824219364419579,,20009999,20199999,Kochtitzky et al.,573.0933618061304
RGI60-05.00798,0.0004369157225677567,0.00043948397655305344,-0.010799959945859113,-0.010363044223291356,-0.3346874364174244,-0.32114755257991656,,20009999,20199999,Kochtitzky et al.,32.26879401708205
RGI60-05.00800,0.005466884896766942,0.0062065806538721185,-0.17696726055570672,-0.17150037565893975,-0.7175002792791682,-0.6953352108484308,,20009999,20199999,Kochtitzky et al.,246.6441695792728
RGI60-05.00808,0.02977187839806885,0.007489983309913199,-0.04561713169238963,-0.01584525329432078,-0.5379045684942361,-0.18684283337756266,,20009999,20199999,Kochtitzky et al.,84.8052505300082
RGI60-05.00814,0.0003991491481107779,0.00048630418228558654,-0.014231246156937431,-0.013832097008826651,-0.549157540720854,-0.5337551112961837,,20009999,20199999,Kochtitzky et al.,25.914687683714085
RGI60-05.00817,0.015234927105028497,0.012625177561439877,-0.3401813447080088,-0.32494641760298026,-0.7133607522023498,-0.6814130889090569,,20009999,20199999,Kochtitzky et al.,476.87140574775253
RGI60-05.00818,0.0005046048504950911,0.0007556835106610301,-0.00792857842604143,-0.0074239735755463375,-0.4173543969055531,-0.3907923776206984,,20009999,20199999,Kochtitzky et al.,18.99723229185401
RGI60-05.00822,0.000195124014031922,0.00020572953732952607,-0.011734256506447634,-0.011539132492415713,-0.6225610595929764,-0.6122087536875276,,20009999,20199999,Kochtitzky et al.,18.848362462823104
RGI60-05.00854,0.0003842744462023117,0.000361798755467341,-0.05229109453818988,-0.05190682009198756,-0.8507973505102048,-0.8445450491654904,,20009999,20199999,Kochtitzky et al.,61.46128041751898
RGI60-05.02422,4.1582947375897264e-05,4.333383223472209e-05,-0.0025503414907578404,-0.002508758543381943,-0.3151197735518273,-0.3099817914391588,,20009999,20199999,Kochtitzky et al.,8.09324487007601
RGI60-05.02500,0.00016532357915055758,0.00017743086425232076,-0.0036942092822176017,-0.0035288857030670437,-0.472356891597341,-0.4512179343836267,,20009999,20199999,Kochtitzky et al.,7.8208010678644175
RGI60-05.02516,9.8960043226273e-05,0.0001343287023048923,-0.007785135671818852,-0.007686175628592578,-0.6531065106323839,-0.6448046066902987,,20009999,20199999,Kochtitzky et al.,11.920162400893435
RGI60-05.02526,0.00010117564126045566,0.00011513480061288701,-0.010825209611543566,-0.01072403397028311,-0.6371655711839227,-0.6312104315083941,,20009999,20199999,Kochtitzky et al.,16.989633622904567
RGI60-05.02527,0.0001405932515715143,0.00014469244181552376,-0.0033329949133952485,-0.0031924016618237344,-0.5908796767942062,-0.5659550377813619,,20009999,20199999,Kochtitzky et al.,5.6407337132972275
RGI60-05.02541,3.638335593328445e-05,4.292181807720647e-05,-0.0052247414174042,-0.005188358061470916,-0.5846535161651173,-0.5805821841551878,,20009999,20199999,Kochtitzky et al.,8.936474805923572
RGI60-05.02614,0.0001124611683212376,0.00013851211416712807,-0.0007276110326618585,-0.0006151498643406209,-0.13095282243248052,-0.11071246495488243,,20009999,20199999,Kochtitzky et al.,5.5562836993224485
RGI60-05.02616,0.0006525169140258253,0.0006762483855439255,-0.013217819892443214,-0.012565302978417387,-0.4721885979492446,-0.4488783206660616,,20009999,20199999,Kochtitzky et al.,27.99267061900549
RGI60-05.02619,0.0001879145028208181,0.0002567847775511435,-0.013292250688037395,-0.013104336185216578,-0.3272900796292293,-0.3226631316401229,,20009999,20199999,Kochtitzky et al.,40.61305708714277
RGI60-05.02622,0.0012919890481507188,0.0011117094021123417,-0.015657464770164272,-0.014365475722013554,-0.451879869197112,-0.4145926167170719,,20009999,20199999,Kochtitzky et al.,34.649617824277136
RGI60-05.02771,0.0013727594189863596,0.000982484995612035,-0.028460389154608683,-0.02708762973562232,-0.466339250004736,-0.4438458260951275,,20009999,20199999,Kochtitzky et al.,61.02936682751805
RGI60-05.02841,0.0002152534935166697,0.00018741352018866955,-0.0005320256271300262,-0.0003167721336133565,-0.0968486723742046,-0.05766444137492618,,20009999,20199999,Kochtitzky et al.,5.493370369336419
RGI60-05.04255,0.0004480588274383865,0.00039376585312786265,-0.0015404324626859605,-0.0010923736352475737,-0.08371571762249219,-0.05936569437597235,,20009999,20199999,Kochtitzky et al.,18.400755633874983
RGI60-05.04256,0.0005627785700123741,0.0005216814293865942,-0.00038389256770454135,0.0001788860023078327,-0.3344709170264795,0.1558565345322103,,20009999,20199999,Kochtitzky et al.,1.1477606816085275
RGI60-05.04258,7.891863269577445e-05,0.00010808877041155225,-0.00042924484036824083,-0.00035032620767246633,-0.0950794112567704,-0.07759862540162442,,20009999,20199999,Kochtitzky et al.,4.5145929565027165
RGI60-05.04267,0.0007006814196953543,0.0009573964916807608,-0.0016257313911472366,-0.0009250499714518824,-0.11816434615006614,-0.06723615329566422,,20009999,20199999,Kochtitzky et al.,13.758222713665194
RGI60-05.04271,0.00037150966095495164,0.00033373999764274803,-0.0012823398738526016,-0.00091083021289765,-0.1514589790354428,-0.10757944670756617,,20009999,20199999,Kochtitzky et al.,8.466582054224213
RGI60-05.04274,0.00024374891170597218,0.0002863284898630051,-0.010923408550959218,-0.010679659639253249,-0.25808668477374125,-0.2523276446127946,,20009999,20199999,Kochtitzky et al.,42.32457230614405
RGI60-05.04275,0.00017009536187175857,0.0001832411922944808,-0.0019096381114707586,-0.0017395427495990002,-0.302305934573416,-0.27537892833680383,,20009999,20199999,Kochtitzky et al.,6.316905799965356
RGI60-05.04276,0.014792994319485678,0.005834825610001474,-0.07445158785928557,-0.0596585935397999,-1.1515926996115131,-0.9227795237809104,,20009999,20199999,Kochtitzky et al.,64.65097241794048
RGI60-05.04280,0.0074935844912910375,0.003561276267581497,-0.053751300359456605,-0.04625771586816557,-0.8585245952273292,-0.7388358332966499,,20009999,20199999,Kochtitzky et al.,62.608923096983354
RGI60-05.04282,0.004626031036678694,0.004034258774161518,-0.01132663995150386,-0.0067006089148251655,-0.3406569003405519,-0.20152566631338395,,20009999,20199999,Kochtitzky et al.,33.24940707257276
RGI60-05.04288,0.0,0.007410219600941634,-0.16478481403985495,-0.16478481403985495,-1.2653544806133608,-1.2653544806133608,,20009999,20199999,Kochtitzky et al.,130.22818235090776
RGI60-05.04298,0.02077833192547346,0.014009425265086492,-0.10206014488101124,-0.08128181295553777,-1.3203498815577113,-1.0515410519332684,,20009999,20199999,Kochtitzky et al.,77.29780288282647
RGI60-05.04304,0.017582060267270827,0.006447786429273564,-0.11688872788287093,-0.09930666761560007,-1.6329543091275311,-1.3873301022703086,,20009999,20199999,Kochtitzky et al.,71.58113808176496
RGI60-05.04308,0.00017530302131823686,0.0002529847196906196,-0.02875888320517225,-0.028583580183854013,-0.5750394070897037,-0.5715341894245843,,20009999,20199999,Kochtitzky et al.,50.01202152513694
RGI60-05.04309,0.043134789233381717,0.01287770383850283,-0.21248233515814646,-0.1693475459247648,-2.114059924589172,-1.6848970522684112,,20009999,20199999,Kochtitzky et al.,100.50913537819343
RGI60-05.04311,0.0041862247646677325,0.002169050020581907,-0.02112635442556681,-0.016940129660899084,-1.2312143345913646,-0.9872470208629344,,20009999,20199999,Kochtitzky et al.,17.15895748775421
RGI60-05.04315,0.034060398211130334,0.01276214883205376,-0.07903937234680114,-0.044978974135670806,-1.1093359140615269,-0.6312903291717946,,20009999,20199999,Kochtitzky et al.,71.2492684541514
RGI60-05.04318,0.00032674281259403344,0.0002834598239560828,-0.0185929812685964,-0.018266238456002358,-0.9822474460704368,-0.9649859704331524,,20009999,20199999,Kochtitzky et al.,18.929019711865045
RGI60-05.04323,0.0002626683860363129,0.00026596168892333596,-0.007639730880389634,-0.0073770624943533215,-0.5926223353428228,-0.5722468594535948,,20009999,20199999,Kochtitzky et al.,12.891398829863828
RGI60-05.04324,7.380426897766162e-05,0.00010287012784406741,-0.0029927415691709154,-0.002918937300193254,-0.6409154210582967,-0.6251097482213929,,20009999,20199999,Kochtitzky et al.,4.669479732956371
RGI60-05.04328,8.688852708578268e-05,7.997630210001972e-05,-0.003873872520030195,-0.003786983992944412,-0.6998958662651498,-0.6841976416543066,,20009999,20199999,Kochtitzky et al.,5.534926989499622
RGI60-05.04331,0.016940258420684803,0.011193691337940959,-0.03387777031710425,-0.016937511896419444,-0.7976465443865436,-0.3987909389616448,,20009999,20199999,Kochtitzky et al.,42.47215832064949
RGI60-05.04332,0.01534994188198714,0.006681408093344366,-0.05874391781355545,-0.04339397593156831,-0.7027534092039002,-0.5191220752692918,,20009999,20199999,Kochtitzky et al.,83.5910819416761
RGI60-05.04337,0.000626136063623394,0.0008106980806918935,-0.0011067090634918123,-0.00048057299986841844,-0.1959366460143078,-0.08508276010874914,,20009999,20199999,Kochtitzky et al.,5.648300540017398
RGI60-05.04338,0.01246793725564263,0.005021382876766448,-0.051475881710956746,-0.039007944455314116,-0.5006778328689343,-0.3794090056431485,,20009999,20199999,Kochtitzky et al.,102.81238419523143
RGI60-05.04345,0.00183116075043529,0.0009672788099829244,-0.004299753345758928,-0.002468592595323637,-0.6191129910038005,-0.3554477716188375,,20009999,20199999,Kochtitzky et al.,6.945022004444635
RGI60-05.04347,0.0005362548499054982,0.0005102427024675668,-0.0222756021104994,-0.021739347260593903,-0.4644273746484718,-0.4532469167264509,,20009999,20199999,Kochtitzky et al.,47.96358553877224
RGI60-05.04361,0.012491652411860062,0.004878037189989871,-0.03569472423237465,-0.02320307182051459,-0.7335487321452758,-0.4768375238034983,,20009999,20199999,Kochtitzky et al.,48.66033116570839
RGI60-05.04363,0.00039519594174329753,0.0004005924738667732,-0.011204282170577314,-0.010809086228834015,-0.4587408495316831,-0.4425602036601544,,20009999,20199999,Kochtitzky et al.,24.423990542842397
RGI60-05.04374,9.631143628356385e-05,8.190290667851393e-05,-0.0014985031396062614,-0.0014021917033226975,-0.2360468427879393,-0.2208756964231205,,20009999,20199999,Kochtitzky et al.,6.348329517597034
RGI60-05.04376,0.0014679327151485796,0.0009010187086188207,-0.00391122445792944,-0.0024432917427808605,-1.457509243680321,-0.9104873265177228,,20009999,20199999,Kochtitzky et al.,2.683498903961187
RGI60-05.04501,0.002244050316454789,0.0011079834613678414,-0.026620812840062992,-0.0243767625236082,-0.4599813429899693,-0.4212063707717469,,20009999,20199999,Kochtitzky et al.,57.87367954322335
RGI60-05.04511,0.023218466045243448,0.014176332043532634,-0.01567412899262506,0.007544337052618388,-0.9184833933994968,0.4420882525784283,,20009999,20199999,Kochtitzky et al.,17.065228511766414
RGI60-05.04514,0.032805545932198296,0.007624610700318948,-0.03814740888318182,-0.005341862950983524,-0.5195615902845595,-0.07275531657718387,,20009999,20199999,Kochtitzky et al.,73.42230372012067
RGI60-05.04515,0.0042152614941016716,0.005738097805794496,-0.008931989410792332,-0.00471672791669066,-0.3336285947295571,-0.1761797102743748,,20009999,20199999,Kochtitzky et al.,26.772253793271823
RGI60-05.04516,0.0028629887993163205,0.002530158785055406,-0.006814842805625222,-0.003951854006308901,-0.3421171522999091,-0.19839005498812093,,20009999,20199999,Kochtitzky et al.,19.91961747551069
RGI60-05.04517,0.02927049959643657,0.010328309514232746,-0.06426836640752627,-0.03499786681108971,-1.0687202444800363,-0.5819803873254727,,20009999,20199999,Kochtitzky et al.,60.13581827374733
RGI60-05.04518,0.06599760871119519,0.02731446856966083,-0.19405342276442625,-0.12805581405323102,-1.1217198348138626,-0.7402226899193738,,20009999,20199999,Kochtitzky et al.,172.99633717953049
RGI60-05.04520,0.002687101283977417,0.001690264645279012,-0.017772778520781914,-0.015085677236804497,-0.910594775987552,-0.7729201637214882,,20009999,20199999,Kochtitzky et al.,19.51776903343982
RGI60-05.04526,0.012115254836767668,0.00596760068063695,-0.00450231716771504,0.007612937669052627,-0.13419450598893012,0.2269085831955085,,20009999,20199999,Kochtitzky et al.,33.55068178488949
RGI60-05.04528,0.0018319895317764829,0.0015154368183609938,-0.028796148222601167,-0.026964158690824684,-0.7494345307527629,-0.7017560633244945,,20009999,20199999,Kochtitzky et al.,38.42383429233922
RGI60-05.04529,0.00042764500456121815,0.0002720114844106488,-0.004022149863882599,-0.003594504859321381,-0.7724296157238424,-0.6903029725806707,,20009999,20199999,Kochtitzky et al.,5.2071409252135545
