RGIId,lon,lat,thickness_for_area_lost_total,thickness_for_area_lost_total_err,thickness_for_area_gained_total,thickness_for_area_gained_total_err,gate_length_km,net_area_change_per_year_total,net_area_change_per_year_total_error,Discharge_2000_to_2020_per_yr_mean_without_melt,Discharge_2000_to_2020_per_yr_mean_err_without_melt,terminus_gt_change_per_year_total_without_melt,terminus_gt_change_per_year_total_area_error_without_melt,terminus_gt_change_per_year_total_above_water_min,terminus_gt_change_per_year_total_above_water_max,Frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt,Frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_err,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_min,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_max,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_err_without_melt,Frontal_ablation_2000_to_2020_gt_per_yr_mean,Frontal_ablation_2000_to_2020_gt_per_yr_mean_err,fa_mwea,fa_mwea_err,Romain_mwea_raw,Romain_mwea_raw_err,Romain_area_km2,Romain_gta_raw,Romain_gta_raw_err,Romain_gta_mbtot,Romain_gta_mbtot_err,Romain_gta_mbclim,Romain_gta_mbclim_err,Romain_mwea_mbtot,Romain_mwea_mbtot_err,Romain_mwea_mbclim,Romain_mwea_mbclim_err,thick_measured_yn,area_km2
RGI60-04.03038,-69.85345092659269,69.95211695177498,48.88521640633235,24.17581043038064,48.88521640633235,24.44260820316617,0.2620932902522609,-0.003962361622071675,0.0022008894631639795,8.651656182851548e-05,3.846844678133343e-05,-0.00017433081483760792,0.00012965052502543782,-1.743308148376079e-05,-8.716540741880394e-05,0.00026084737666612335,0.00013523712521767075,0.00010394964331227628,0.00017368196924731941,0.00013523712521767075,0.00014946917282618308,0.00015257876586925268,0.015701797149600846,0.01602846115835179,-0.3423799801602077,0.14531461468011345,,-0.0032591971440729096,0.001383284667917406,-0.0033812287144592353,0.00138336881390803,-0.003231759541633052,0.0013917577214039424,-0.35519944605958464,0.1453234542505128,-0.33949764890998374,0.146204712380982,,9.519239829816724
RGI60-04.03204,-72.21081840852881,70.75205612277759,92.87877547728633,12.902461835444276,47.14388763375136,23.57194381687568,0.11581180845785745,-0.0019904796940704078,0.0020430154901098442,2.1345003202933805e-05,1.215665421977378e-05,-0.0001663859849378967,0.00017233457485818358,-1.663859849378967e-05,-8.319299246894835e-05,0.0001877309881408305,0.00017276281409310862,3.798360169672347e-05,0.00010453799567188216,0.00017276281409310862,0.00012868269473605243,0.00018207607351117649,0.006656802335122415,0.009418861128182044,-0.6814207289352482,0.15425994858148842,,-0.013172549106008622,0.002982000196787543,-0.01328901929546515,0.0029820557826114517,-0.013160336600729097,0.0029876091422995155,-0.6874457739557667,0.1542628240562611,-0.6807889716206443,0.1545501013612251,,19.331007330216305
RGI60-04.03235,-71.87106760449257,70.80172385368152,92.71441118624323,17.498003773998295,52.391891166515634,26.195945583257817,0.5466185222677463,-0.0076586515679962,0.006011754315898332,0.001403263702859578,0.0006609421686243601,-0.0006390606335466295,0.0005159341947355745,-6.390606335466295e-05,-0.00031953031677331477,0.0020423243364062075,0.0008384704190150762,0.0014671697662142409,0.0017227940196328927,0.0008384704190150762,0.0015857796605957114,0.0008461003202963799,0.04624843278347904,0.024676072447925957,-0.3273646530166727,0.1205017451662483,,-0.011224774054122245,0.004131798745387659,-0.011672116497604886,0.004132664967052989,-0.010086336837009175,0.004218388967593282,-0.3404111609538676,0.12052700806717968,-0.29416272817038863,0.12302710361981739,,34.288289681508665
RGI60-04.03256,-71.39027375986218,70.87241118599471,91.58947657408,29.863573177859177,49.275939145756645,24.637969572878323,0.4476545097775748,-0.0007329792806463751,0.0030812896560015336,0.00014525005004357078,6.778547198218855e-05,-6.0419869788642456e-05,0.0002547552045021937,-6.0419869788642446e-06,-3.0209934894321228e-05,0.00020566991983221323,0.00026361920345984395,0.00015129203702243503,0.000175459984937892,0.00026361920345984395,0.00015304509396682763,0.0002822413324972103,0.017476625493982555,0.03222988688579258,-0.4122798085636161,0.14636690458766027,,-0.0036103881761367297,0.001281754116317538,-0.0036526820849887794,0.0012820648253480207,-0.003499636991021952,0.0013127644061919305,-0.4171094622723729,0.14640238527653832,-0.39963283677839034,0.14990805189625725,,8.757130718371416
RGI60-04.03268,-71.85533816970224,70.45065852046149,93.06325109088344,12.84538336092434,49.922506122402545,24.961253061201273,1.016351880594855,-0.004237161235219256,0.003354255184039596,0.0008630222192206738,0.0006781500820085332,-0.00035489159995119075,0.00028518066495735914,-3.5489159995119074e-05,-0.00017744579997559538,0.0012179138191718644,0.000735673531801778,0.0008985113792157929,0.0010404680191962693,0.000735673531801778,0.001002967877055254,0.0008275323930159187,0.020471334166950884,0.016890563036917817,-0.5999288095447299,0.1366342413904922,,-0.02939277526253119,0.0066942268590249165,-0.029641199382497024,0.006694738332355157,-0.02863823150544177,0.006745689823894674,-0.6049993340264139,0.13664468094862797,-0.584527999859463,0.1376846394891472,,48.99377191909918
RGI60-04.03269,-71.99577545389819,70.42936067194141,50.68241143693118,25.19367153735387,50.68241143693118,25.34120571846559,0.5380113757765748,-0.0012000591707243444,0.0022110234004636747,0.00030187711796627145,0.00025799908083145933,-5.473970337538229e-05,0.00010446023444947684,-5.473970337538228e-06,-2.7369851687691145e-05,0.00035661682134165374,0.000278344150811756,0.00030735108830380966,0.00032924696965396264,0.000278344150811756,0.00030481927542834784,0.0003038375384180366,0.008638900166755174,0.008611076703130148,-0.4695655303349245,0.13677869122235664,,-0.01656838509068928,0.004826167769929971,-0.01660670288305205,0.004826263411378242,-0.0163018836076237,0.004835818003788013,-0.4706514970355776,0.13678140180200177,-0.4620125968688225,0.13705218904091915,,35.28450028874913
RGI60-04.03277,-72.30347054143316,70.67261181564592,51.51672667266959,25.566070361882034,51.51672667266959,25.732882501703703,0.4613476445045637,-0.0019358018216645608,0.002212424652670932,0.0006201949997840144,0.0004091582046390745,-8.975355600523418e-05,0.00010250965480115474,-8.975355600523421e-06,-4.487677800261709e-05,0.0007099485557892487,0.0004218040608516266,0.0006291703553845378,0.0006650717777866316,0.0004218040608516266,0.00012871627004728956,0.0003440510458097015,0.003198596941081855,0.008549662154587098,-0.5909788182738721,0.14228735764113154,,-0.02378186141184743,0.005725853643896944,-0.023844688901051094,0.005725957008444016,-0.023715972631003803,0.005736284057181259,-0.5925400802239649,0.1422899262482234,-0.589341483282883,0.14254655321922882,,40.241478503932456
RGI60-04.03283,-71.6733732936899,70.85002013781323,92.75613980208371,12.913596967871573,44.958329798969295,22.479164899484648,0.18785098418679008,-0.0015629876969703652,0.0020496816611338653,3.266031852533152e-05,2.0671390244970245e-05,-0.000130479034796208,0.00017207004970271682,-1.30479034796208e-05,-6.5239517398104e-05,0.00016313935332153953,0.00017330726580081768,4.570822200495232e-05,9.789983592343553e-05,0.00017330726580081768,0.0001259018123779342,0.00017900429938777618,0.05445028808396629,0.07741616650183515,-0.0990102515644772,0.1624608115882236,,-0.000228934879035719,0.00037564742702197865,-0.0003202702033930646,0.00037607368270091147,-0.0001943683910151304,0.00041650204563667447,-0.13851115015814663,0.16264515956604017,-0.08406086207418031,0.1801297053961465,,2.3122340910994716
RGI60-04.03285,-71.63819708818447,70.85426658589141,48.36622984558893,24.118759725129703,48.36622984558893,24.183114922794466,0.28947158688656505,-0.0002136397989183492,0.0005475591635744477,3.6498336843745315e-05,3.8229398877031735e-05,-9.299656456785253e-06,2.428198677086477e-05,-9.299656456785252e-07,-4.649828228392626e-06,4.579799330053056e-05,4.5289091623034856e-05,3.742830248942383e-05,4.1148165072137925e-05,4.5289091623034856e-05,3.710794706385621e-05,5.01593939872065e-05,0.0015237327726877786,0.002059653484601107,-0.2287485310805597,0.12502839009997108,,-0.005570785464763114,0.0030448560039336757,-0.005577295224282864,0.0030448601354313475,-0.005540187277219008,0.00304527325689242,-0.22901583592244415,0.12502855974822435,-0.22749210314975638,0.12504552341124386,,24.35331688666109
RGI60-04.03344,-71.32210716804829,70.55705127326486,48.47114332278637,24.135746770536198,48.47114332278637,24.235571661393184,0.3399551653882774,-0.0006015427096424691,0.0034812350322023893,9.7405398230808e-05,5.4873894453578933e-05,-2.624171660447164e-05,0.00015242660892329172,-2.6241716604471647e-06,-1.312085830223582e-05,0.00012364711483527964,0.00016200313392140486,0.00010002956989125516,0.00011052625653304385,0.00016200313392140486,9.257369629808903e-05,0.00017959840768611175,0.0076290626021272715,0.01480082950417965,-0.3161710927195626,0.1398424078402093,,-0.0038365298912994106,0.001696896364355862,-0.0038548990929225405,0.0016969914045877122,-0.0037623253966244516,0.001706468697424,-0.3176849113822928,0.13985024017171924,-0.3100558487801655,0.14063127045610924,,12.134347445553267
RGI60-04.03347,-71.208089916082,70.53774301935965,89.83666174322225,39.097652873634345,54.27093734396242,27.13546867198121,0.5605249353621005,-0.012579626343368663,0.0034770462771206464,0.0004316932457027317,0.0002295177348683644,-0.0010171004729988048,0.0005243789673766018,-0.00010171004729988048,-0.0005085502364994024,0.0014487937187015365,0.0005724086757257058,0.0005334032930026122,0.000940243482202134,0.0005724086757257058,0.0010392461850099698,0.0005660011922811628,0.048816256664057714,0.0265866354604851,-0.3632473317938101,0.13668180508807706,,-0.007733149355954507,0.0029098102600448998,-0.00844511968705367,0.002910360686059239,-0.0074058735020437,0.002964887295096207,-0.3966905398819855,0.13670766011451652,-0.3478742832179278,0.13926892517390552,,21.28893643283269
RGI60-04.03348,-71.24804506622412,70.4567344855933,91.3681638489627,32.521890650525954,50.128621048125574,25.06431052406279,0.1340040024390632,-0.005795916969020575,0.002872170741205212,2.745767363293491e-05,1.9146375628166768e-05,-0.0004766060621524093,0.00029079460768121913,-4.7660606215240944e-05,-0.00023830303107620464,0.0005040637357853441,0.0002914242398225806,7.511827984817585e-05,0.0002657607047091396,0.0002914242398225806,0.00030420686922182116,0.00030847810580392513,0.014919736145710724,0.015129217683665187,-0.5865805552717205,0.1423676791674311,,-0.01196011997282591,0.00290281446903147,-0.012293744216332596,0.0029029783721268164,-0.011989537347110776,0.0029193222108558755,-0.6029430578597292,0.1423757177463833,-0.5880233217140185,0.14317729649465213,,20.38956093129553
RGI60-04.03353,-71.58707792442232,70.48907035873847,92.78188517230836,16.27327965973896,45.17846217986394,22.58923108993197,0.1972650240699426,-0.002110699267228988,0.0016200013026692124,3.6013208917210994e-05,1.5021518766324966e-05,-0.0001762511913407838,0.00013876328196059428,-1.762511913407838e-05,-8.81255956703919e-05,0.0002122644002579948,0.0001395739748180958,5.363832805128937e-05,0.0001241388045876029,0.0001395739748180958,0.00016271726191276716,0.00014448256643884058,0.01567012677898302,0.013914074676743472,-0.29841995389483456,0.1433268018846345,,-0.0030987673860449192,0.0014882933042163254,-0.003222143219983468,0.0014883634339418565,-0.0030594259580707006,0.0014953597973397402,-0.31030139128232126,0.1433335555730701,-0.2946312645033382,0.14400732490859053,,10.383914834116448
RGI60-04.03356,-71.50583117505062,70.537772471202,49.708859933673814,24.77106078041993,49.708859933673814,24.854429966836907,0.28622637039721605,-0.0003392114895690168,0.0005148888126482707,9.947328602192804e-05,6.798991671611173e-05,-1.5175634780591202e-05,2.4244677538960473e-05,-1.5175634780591203e-06,-7.587817390295601e-06,0.00011464892080251924,7.218333023650257e-05,0.00010099084949998718,0.00010706110341222366,7.218333023650257e-05,9.036937082989533e-05,8.81381361930131e-05,0.007927533729135327,0.0077318016168160565,-0.4069209774392375,0.1337024020586638,,-0.004638667455115433,0.0015241312576294802,-0.004649290399461847,0.0015241567418719563,-0.0045589210286319515,0.0015267030178935637,-0.4078528612051148,0.13370463763018473,-0.39992532747597953,0.1339280063319872,,11.39943063222414
RGI60-04.03400,-71.69727591037996,71.03428292128321,45.587871539242144,22.661400627723975,45.587871539242144,22.793935769621072,0.117042858704479,-0.0011970105884253905,0.001511224698197443,5.008745045781418e-05,4.1196167468721165e-05,-4.911224844262442e-05,6.663728587835799e-05,-4.911224844262442e-06,-2.455612422131221e-05,9.91996989004386e-05,7.83431687088602e-05,5.4998675302076626e-05,7.464357467912639e-05,7.83431687088602e-05,5.4417758224978244e-05,8.372323459860196e-05,0.022173234581616307,0.034114138127696425,-0.356451505896611,0.17370995998443145,,-0.0008748065960071229,0.00042632059697509284,-0.00090918516991696,0.0004264027992465763,-0.0008547674116919818,0.0004345445054502112,-0.3704595100619564,0.17374345438604225,-0.3482862754803401,0.1770609001507399,,2.4542092866367664
RGI60-04.03403,-71.62670140472437,71.02517938555826,46.7760411636473,23.27266629983737,46.7760411636473,23.38802058182365,0.2454259059047197,-0.0008619323374163966,0.0020745914325492674,7.695776799458404e-05,5.206033314725312e-05,-3.628600424574129e-05,8.918346809286737e-05,-3.628600424574129e-06,-1.8143002122870644e-05,0.00011324377224032534,0.0001032664963503385,8.058636841915818e-05,9.51007701174547e-05,0.0001032664963503385,9.01328173133806e-05,0.00011308232944469773,0.021171705310635548,0.026562420061931477,-0.05112954937122195,0.19031104096527174,,-0.00021767024739744416,0.0008101978577712977,-0.00024307045036946307,0.0008102767705355536,-0.00015293763305608245,0.000818129609598727,-0.05709591798349077,0.19032957714154883,-0.03592421267285523,0.19217416604327256,,4.2572299203551935
RGI60-04.03404,-71.57522226436724,71.01731887405764,92.9394657391867,12.890578361736633,47.420422573980225,23.710211286990123,0.21269003256368899,-0.0025033270949530377,0.0019096442755672878,4.087255012400036e-05,2.6868737420201207e-05,-0.00020939209449782908,0.00016235193875787705,-2.093920944978291e-05,-0.00010469604724891454,0.00025026464462182943,0.00016456026576606268,6.181175957378326e-05,0.00014556859737291491,0.00016456026576606268,0.00021179322301274385,0.00016780082039399318,0.07108308990500095,0.056318141971338824,-0.042255899441430114,0.1593602354545239,,-0.00012590213995991833,0.0004748164145943918,-0.00027247660610839867,0.0004751128273594834,-6.0683383095654824e-05,0.000503874303816358,-0.09144994732833076,0.15945971897401656,-0.020366857423329804,0.16911278807463442,,2.9795162716729826
RGI60-04.03405,-71.52211687145486,71.01263954627497,92.49716330585696,21.396644498774172,46.73638170763229,23.368190853816145,0.21167670256048984,-0.0008188962086250986,0.0017867970178116926,4.106804749436288e-05,3.3672930482253366e-05,-6.817101870576859e-05,0.00014957986130160342,-6.81710187057686e-06,-3.4085509352884296e-05,0.00010923906620013148,0.00015332319183433918,4.788514936493974e-05,7.515355684724715e-05,0.00015332319183433918,9.324661081979068e-05,0.00015653051608096103,0.028203665530292764,0.047344716145914366,-0.2715952999181741,0.16188556464647974,,-0.0008979450279167816,0.0005352240554589951,-0.0009456647410108196,0.0005354528994847438,-0.0008524181301910289,0.0005578634331368128,-0.28602875562743113,0.16195478153601686,-0.2578250900971384,0.1687331425930192,,3.3061876556306884
RGI60-04.03406,-71.49542778288927,71.01080497663196,48.807776478187286,24.24312891689168,48.807776478187286,24.403888239093643,0.3988381912800859,-0.0015354611370652633,0.0020250127624433767,7.723163432317952e-05,4.628499256704874e-05,-6.744819957194219e-05,9.505245398306749e-05,-6.744819957194218e-06,-3.3724099785971096e-05,0.00014467983389512173,0.00010572260659449764,8.397645428037376e-05,0.00011095573410915061,0.00010572260659449764,0.00010497572721613336,0.00011784846333044511,0.014468326983514062,0.01624251764847503,-0.3398063405810019,0.15180464494141707,,-0.0024654832418281375,0.0011014267935518897,-0.002512696981528497,0.001101489838426615,-0.0024077212543123635,0.0011077762068515634,-0.3463135955647458,0.15181333412973091,-0.3318452685812317,0.15267975569520126,,7.2555539652751815
RGI60-04.03413,-71.99964335393834,71.0197084356973,47.341036522099955,23.54805277040616,47.341036522099955,23.670518261049967,0.2109976605884532,-0.0008057407972808966,0.0014923898556844395,2.085740037189841e-05,2.4069139352270418e-05,-3.433014406027878e-05,6.583918155396151e-05,-3.4330144060278783e-06,-1.716507203013939e-05,5.518754443217718e-05,7.010079383897529e-05,2.4290414777926292e-05,3.80224724020378e-05,7.010079383897529e-05,3.2227349154891524e-05,8.045170787546486e-05,0.002457343135639623,0.006134462103851035,-0.6397270853163827,0.1412236692228493,,-0.008389836910979798,0.0018521078440252184,-0.008413868011821993,0.0018521253172160742,-0.008381640662667101,0.0018538718046221057,-0.6415594625439546,0.14122500155786077,-0.639102119408315,0.14135817164324588,,13.114712669748116
RGI60-04.03445,-72.34445644021667,70.89464475393527,92.46306722350108,21.20721787691443,46.45839432004722,23.22919716002361,0.1541630521326321,-0.006530307972473435,0.002750756580814276,2.764397718347375e-05,1.8146099424007024e-05,-0.0005434310745440787,0.00026064277735855004,-5.434310745440788e-05,-0.00027171553727203937,0.0005710750517275526,0.00026127368469381804,8.198708463788164e-05,0.0002993595144555132,0.00026127368469381804,0.0003787291179546087,0.0002746385761706244,0.021066975477975557,0.015276892837656339,-0.5456464941129906,0.15188352800761326,,-0.009809296813701704,0.002730468578856729,-0.010189698565882558,0.0027306066951501996,-0.00981096944792795,0.0027443832223507203,-0.5668065106130514,0.15189121078781076,-0.5457395351350759,0.15265753623506573,,17.977384477926158
RGI60-04.03516,-72.33495669036874,70.91601354761829,91.65658779677915,28.867671841157176,52.6118629442255,26.30593147211275,0.2710136092671605,-0.0065449400327156826,0.0028837551077571344,6.560566438040424e-05,5.650296000574868e-05,-0.0005398981836599338,0.0002924096518240305,-5.398981836599338e-05,-0.0002699490918299669,0.000605503848040338,0.00029781871829900484,0.00011959548274639761,0.00033555475621037113,0.00029781871829900484,0.0003915213194954727,0.0003081369171679036,0.02478600273185441,0.01950719434780912,-0.42543403593196377,0.1428566710305754,,-0.006720183843613449,0.0022565733146127573,-0.007098112572175403,0.00225678368653702,-0.00670659125267993,0.0022777227591481283,-0.4493595338094584,0.14286998902586673,-0.4245735310776041,0.14419557689324064,,15.79606537331243
RGI60-04.03520,-72.62785667471833,70.84160319187323,92.84161930417028,12.94024634911633,46.35888144666358,23.17944072333179,0.16334211283605074,-0.0007487877156466769,0.0008783944807902978,3.5924281969309e-05,2.7685647771513045e-05,-6.25667976321373e-05,7.391265699371916e-05,-6.25667976321373e-06,-3.1283398816068656e-05,9.849107960144627e-05,7.892766280841887e-05,4.218096173252273e-05,6.720768078537765e-05,7.892766280841887e-05,7.273503468258904e-05,8.441771865562907e-05,0.012798682268966396,0.014854403571254815,-0.5278205233308129,0.1677863303900806,,-0.0029996091209903426,0.0009535313326574542,-0.0030434058793328386,0.0009535687001321566,-0.00297067084465025,0.0009572980816311875,-0.5355271367514632,0.16779290568681343,-0.5227284544824969,0.16844913922095764,,5.683009637558807
RGI60-04.03530,-73.33275320676681,71.04998317966826,46.83417770266075,23.343803672522238,46.83417770266075,23.417088851330377,0.2117426634469939,-0.0003475699311429357,0.0008606788171123303,0.00014797939854305025,7.062051378983014e-05,-1.4650336727324826e-05,3.700588281731702e-05,-1.4650336727324827e-06,-7.325168363662413e-06,0.00016262973527037507,7.972886761411194e-05,0.00014944443221578274,0.00015530456690671267,7.972886761411194e-05,6.792032407506733e-05,8.821475653006846e-05,0.005000654652226586,0.0064948384543862345,-0.6772728069273187,0.1279506683098277,,-0.009198913288933443,0.0017378626323166398,-0.009209168524642571,0.0017378850212931857,-0.009141248200567503,0.0017401224642262614,-0.6780278517958008,0.12795231670507975,-0.6730271971435743,0.12811704912596766,,13.582286480196187
RGI60-04.03531,-73.25769417299149,71.07177737052791,91.1476632806348,29.849341708795578,50.557044987847995,25.278522493923997,0.2472789966109325,-0.0008935181692080175,0.0022326063903561275,0.00012104434844186958,6.209686590221787e-05,-7.329788389989147e-05,0.00018471348087521582,-7.329788389989148e-06,-3.6648941949945736e-05,0.00019434223234176103,0.00019487198560059048,0.00012837413683185872,0.0001576932903918153,0.00019487198560059048,0.00013949764927351774,0.0002157104463882433,0.004893420112358572,0.007566879028422906,-0.6109155242844949,0.11119594937138436,,-0.01741548397350049,0.0031698838828225625,-0.017466792492230414,0.003169957277400605,-0.017327294842956895,0.00317728817346272,-0.6127153692194877,0.11119852397035575,-0.607821949107129,0.11145568353124288,,28.50718844294803
RGI60-04.03534,-73.21199889432664,71.11184067478267,91.92462660918116,25.79594676393561,51.204127215628326,25.602063607814173,0.5567233635098123,-0.0021773182075161845,0.002445953895821465,0.0004050359963641184,0.00017200561689493388,-0.00018013424691176724,0.00020857715378719906,-1.8013424691176725e-05,-9.006712345588362e-05,0.0005851702432758856,0.000270352291141347,0.0004230494210552951,0.000495103119820002,0.000270352291141347,0.00018041770856740401,0.0002303865409063895,0.0032373674820662833,0.004133994948491606,-0.4990591207816255,0.1001263925555025,,-0.02781244437335727,0.005580019695649207,-0.02793853834619551,0.005580067256173117,-0.027758120637628104,0.005584821263178097,-0.5013217175665666,0.10012724596892161,-0.4980843500845004,0.10021255060896855,,55.72975869030801
RGI60-04.03536,-73.15699930055098,71.1696182015322,92.82639136436865,12.93999536042851,50.81380136386624,25.40690068193312,0.23973164686798684,-0.0007550788737596318,0.001187796466196332,6.368233187536637e-05,3.2603447878578245e-05,-6.308212234192045e-05,9.962184129410849e-05,-6.3082122341920445e-06,-3.1541061170960226e-05,0.00012676445421728682,0.00010482125775051404,6.999054410955842e-05,9.52233930463266e-05,0.00010482125775051404,9.145554294212076e-05,0.00011496042545374707,0.007414006428069607,0.009319471580056133,-0.6549830331364087,0.12450813096242,,-0.008079549093264549,0.0015358711687604555,-0.008123706578903893,0.001535914192272411,-0.008032251035961772,0.0015402104743976776,-0.6585627383335522,0.1245116187400214,-0.6511487319054825,0.12485990450017138,,12.335508989561687
RGI60-04.03634,-72.70626333823705,70.81399469598838,93.2137089372437,12.887905318280747,45.721434125965345,22.860717062982673,0.16511986560374986,-0.002626732537842569,0.0019426544534656969,9.783124589921221e-05,6.129842303334839e-05,-0.00022036273401460015,0.00016579732352993033,-2.2036273401460017e-05,-0.00011018136700730007,0.00031819397991381235,0.00017676608598954642,0.00011986751930067222,0.00020801261290651229,0.00017676608598954642,0.0001623386372534426,0.00017688682346583777,0.02836998476373069,0.0309123975138218,-0.5732064458578726,0.1738461555325909,,-0.0032800001149249688,0.000994781922371382,-0.003434254028735189,0.0009949391753067425,-0.0032719153914817466,0.0010105409001499618,-0.6001635600642072,0.17387363674997514,-0.5717935753004766,0.17660016386378252,,5.722196843086879
RGI60-04.03847,-74.68240375597127,71.61573409285793,50.0261087714077,24.97783686045721,50.0261087714077,25.01305438570385,0.33944186425990225,-5.987323576020514e-05,0.0002590833897354612,2.4903033410249734e-05,3.894582960004461e-05,-2.695702504172543e-06,1.1742235462758819e-05,-2.695702504172543e-07,-1.3478512520862714e-06,2.7598735914422278e-05,4.067748439737372e-05,2.5172603660666988e-05,2.625088466233601e-05,4.067748439737372e-05,2.410983296132284e-05,4.313326648817729e-05,0.004966045036679979,0.008884414267947506,-0.6239372965655409,0.15464402550305775,,-0.0030291759110971476,0.0007507869130880657,-0.0030310629028500683,0.0007507993031770115,-0.0030069530698887455,0.000752037281209533,-0.6243259714287753,0.15464657756303307,-0.6193599263920954,0.15490157122780815,,4.854936429944528
RGI60-04.03850,-74.8669918300079,71.62302058414691,93.17257319585948,12.909858585679135,46.495502980456926,23.247751490228463,0.043732702890611694,-0.001525660095117633,0.0014403712370325823,6.7924505545848015e-06,5.8376190758862485e-06,-0.00012793470919591465,0.00012207664892692726,-1.2793470919591465e-05,-6.396735459795731e-05,0.00013472715975049944,0.00012221614463606435,1.9585921474176266e-05,7.075980515254211e-05,0.00012221614463606435,9.753870914176632e-05,0.00012720290487368302,0.012544039208970093,0.0163590254604581,-0.6090861631249103,0.15205043157301246,,-0.004736072417952268,0.0011822988252041472,-0.004825626714389408,0.0011823672516900956,-0.004728088005247642,0.0011891900171450704,-0.6206033609197514,0.1520592316128143,-0.6080593217107813,0.15293667850681014,,7.775701870575911
RGI60-04.03873,-75.02917318832223,71.63282197783411,45.98388753119279,22.873858293866725,45.98388753119279,22.991943765596396,0.12491227618162087,-0.0008382419951182097,0.0009205141853837179,1.8740169923952913e-05,8.485531507874533e-06,-3.469106306469456e-05,4.182206911388955e-05,-3.4691063064694563e-06,-1.734553153234728e-05,5.3431232988647476e-05,4.267422770171812e-05,2.220927623042237e-05,3.60857014563002e-05,4.267422770171812e-05,2.078247532127942e-05,5.344875893130416e-05,0.005619494003654031,0.014452319835533576,-0.651448037320303,0.15655805743827153,,-0.0024092387588458457,0.0005789958958836249,-0.002433522502991132,0.0005790205653933151,-0.0024127400276698525,0.0005814822310094188,-0.6580142597024357,0.15656472797003615,-0.6523947656987816,0.15723035200927324,,3.698282320039096
RGI60-04.03967,-74.98364232705843,72.12035128643883,93.0525770302225,12.935723461515332,47.56016499214921,23.78008249607461,0.2953516204696495,-0.0007360128411807022,0.0007816517524114175,4.8384681089454654e-05,2.6479217147376044e-05,-6.163910243928017e-05,6.601967635334997e-05,-6.163910243928017e-06,-3.0819551219640087e-05,0.00011002378352873484,7.113189584524633e-05,5.454859133338268e-05,7.920423230909474e-05,7.113189584524633e-05,8.568889316830063e-05,7.724966902000059e-05,0.04541023678232229,0.04093792826410274,-0.4642243879706365,0.16566968582722405,,-0.0008759891338514467,0.00031261788125274206,-0.0009191365055589429,0.00031271331086570416,-0.0008334476123906423,0.00032211352991808674,-0.4870900394375538,0.165720258091148,-0.44167980265523155,0.17070183921784063,,1.8869950751205589
RGI60-04.03972,-75.2113349484571,72.01093700618617,91.92690064819156,28.083007129843594,56.685253138315076,28.342626569157535,0.5962456592630347,-0.010298980623070523,0.004688207859118592,0.0011763231641974535,0.0005555266747068684,-0.0008520780316631888,0.00046712436744876756,-8.520780316631888e-05,-0.0004260390158315944,0.0020284011958606424,0.0007258202676801482,0.0012615309673637725,0.0016023621800290476,0.0007258202676801482,0.0008683416767217074,0.0006476031467273799,0.01580997051716925,0.011790965389615,-0.4566739227013067,0.11464783868551352,,-0.025082209946115288,0.006296880589915453,-0.02567866456827952,0.006297213595076039,-0.024810322891557813,0.006330425649011423,-0.46753362256835346,0.11465390173870108,-0.45172365205118414,0.11525859642007974,,54.92367463802093
RGI60-04.03998,-74.87317175133003,72.10605392774791,91.54155932350412,31.55503160042886,53.3263277030554,26.6631638515277,0.7016565091644098,-0.00269813939810373,0.002104412895437961,0.00024414034749562562,0.00012620389081919258,-0.00022229269899713667,0.00018955513760622893,-2.222926989971367e-05,-0.0001111463494985683,0.0004664330464927623,0.00022772477302836222,0.0002663696173953393,0.000355286696994194,0.00022772477302836222,0.00034471157831994715,0.0002696216928176648,0.009212478950914878,0.007205688250736199,-0.6085869600454029,0.12311167606398145,,-0.02277204351401593,0.004606579878417485,-0.022927648403313926,0.004606658782112393,-0.022582936824993977,0.00461454233830952,-0.6127455287082364,0.12311378477942414,-0.6035330497573215,0.12332447423719742,,37.41789589497128
RGI60-04.04010,-74.83549409415127,71.74214948225897,89.51461901630589,40.02078635102588,55.459564441550754,27.72978222077537,0.5365723557890197,-0.015779629002497308,0.004073679387803563,0.0005642770791906536,0.0002662015600669762,-0.0012712567305394784,0.0006563100336451595,-0.00012712567305394782,-0.0006356283652697392,0.001835533809730132,0.0007082415766145068,0.0006914027522446013,0.0011999054444603926,0.0007082415766145068,0.0011739838408771788,0.0007895468386178159,0.023514193554866947,0.0158141505338104,-0.581942385324199,0.1187588119622518,,-0.029054407292259617,0.005929224231319546,-0.02994428700363725,0.005929749895853161,-0.02877030316276007,0.005982083085158712,-0.5997661432374665,0.11876934070818336,-0.5762519496825995,0.11981754316193666,,49.92660446286871
